latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
35.62784,44.01394,344.95,0.55,0.51,2026-05-28,937,N,VIIRS,n,2.0NRT,310.66,17.7,D
35.631,44.00624,344.21,0.55,0.51,2026-05-28,937,N,VIIRS,n,2.0NRT,307.25,8.68,D
35.66224,43.96273,343.83,0.55,0.51,2026-05-28,937,N,VIIRS,n,2.0NRT,313.96,6.78,D
35.66368,43.96872,339.88,0.55,0.51,2026-05-28,937,N,VIIRS,n,2.0NRT,311.51,7.09,D
35.68648,43.87591,349.5,0.56,0.52,2026-05-28,937,N,VIIRS,n,2.0NRT,307.8,67.21,D
35.72624,44.04426,345.06,0.55,0.51,2026-05-28,937,N,VIIRS,n,2.0NRT,312.45,15.03,D
35.77058,43.99475,344.55,0.55,0.51,2026-05-28,937,N,VIIRS,n,2.0NRT,312.47,4.37,D
35.7743,43.99588,342.04,0.55,0.51,2026-05-28,937,N,VIIRS,n,2.0NRT,310.08,3.43,D
35.98401,43.77184,342.33,0.56,0.51,2026-05-28,937,N,VIIRS,n,2.0NRT,310.69,9.07,D
36.93747,42.13291,337.66,0.32,0.55,2026-05-28,937,N,VIIRS,n,2.0NRT,303.55,3.98,D
36.93969,42.12036,329.52,0.32,0.55,2026-05-28,937,N,VIIRS,n,2.0NRT,300.34,3.11,D
38.73843,26.94489,345.12,0.38,0.36,2026-05-28,1117,N,VIIRS,n,2.0NRT,310.69,3.88,D
38.78611,27.79117,340.27,0.39,0.36,2026-05-28,1117,N,VIIRS,n,2.0NRT,309.9,3.79,D
40.03255,27.04253,347.0,0.39,0.36,2026-05-28,1117,N,VIIRS,n,2.0NRT,307.41,6.33,D
40.76597,29.53155,336.36,0.44,0.38,2026-05-28,1117,N,VIIRS,n,2.0NRT,302.22,3.5,D
41.25463,31.41593,334.13,0.52,0.42,2026-05-28,1117,N,VIIRS,n,2.0NRT,302.0,4.01,D
41.25657,31.416,333.08,0.52,0.41,2026-05-28,1117,N,VIIRS,n,2.0NRT,302.21,6.45,D
36.13145,40.81198,302.27,0.54,0.42,2026-05-28,2337,N,VIIRS,n,2.0NRT,291.53,0.79,N
36.26368,33.72787,308.52,0.4,0.37,2026-05-28,2337,N,VIIRS,n,2.0NRT,285.04,0.84,N
36.80064,37.01842,307.29,0.39,0.37,2026-05-28,2337,N,VIIRS,n,2.0NRT,288.71,1.26,N
36.91393,41.89334,301.87,0.39,0.44,2026-05-28,2337,N,VIIRS,n,2.0NRT,289.61,0.5,N
36.93593,42.12982,308.36,0.4,0.44,2026-05-28,2337,N,VIIRS,n,2.0NRT,280.81,1.5,N
36.93782,42.12107,315.04,0.4,0.44,2026-05-28,2337,N,VIIRS,n,2.0NRT,280.48,1.38,N
36.94025,42.16932,303.17,0.4,0.44,2026-05-28,2337,N,VIIRS,n,2.0NRT,282.93,0.83,N
36.94423,42.17067,320.52,0.4,0.44,2026-05-28,2337,N,VIIRS,n,2.0NRT,281.96,1.73,N
36.96264,35.44961,300.52,0.38,0.36,2026-05-28,2337,N,VIIRS,n,2.0NRT,288.91,0.53,N
36.96306,42.0829,308.6,0.4,0.44,2026-05-28,2337,N,VIIRS,n,2.0NRT,288.73,0.55,N
37.69526,38.08764,299.5,0.41,0.37,2026-05-28,2337,N,VIIRS,n,2.0NRT,289.38,0.73,N
37.86185,29.37334,304.61,0.4,0.44,2026-05-28,2337,N,VIIRS,n,2.0NRT,284.33,1.01,N
37.86231,29.36887,296.27,0.4,0.44,2026-05-28,2337,N,VIIRS,n,2.0NRT,283.56,1.01,N
38.29839,38.20577,298.7,0.41,0.37,2026-05-28,2337,N,VIIRS,n,2.0NRT,285.4,1.32,N
38.36979,27.13886,299.79,0.53,0.5,2026-05-28,2337,N,VIIRS,n,2.0NRT,286.42,0.68,N
38.4248,27.21437,310.37,0.52,0.5,2026-05-28,2337,N,VIIRS,n,2.0NRT,287.34,1.73,N
38.42714,27.21646,308.29,0.52,0.5,2026-05-28,2337,N,VIIRS,n,2.0NRT,288.24,1.98,N
38.45579,38.72934,308.05,0.42,0.37,2026-05-28,2337,N,VIIRS,n,2.0NRT,289.36,0.91,N
38.65194,39.77055,317.76,0.45,0.39,2026-05-28,2337,N,VIIRS,n,2.0NRT,288.99,1.84,N
38.66029,30.61538,299.71,0.53,0.42,2026-05-28,2337,N,VIIRS,n,2.0NRT,281.18,1.32,N
38.66484,39.23357,304.43,0.43,0.38,2026-05-28,2337,N,VIIRS,n,2.0NRT,287.98,0.79,N
38.88535,37.897,296.15,0.4,0.37,2026-05-28,2337,N,VIIRS,n,2.0NRT,284.47,0.5,N
39.4847,30.04039,303.45,0.39,0.44,2026-05-28,2337,N,VIIRS,n,2.0NRT,280.28,1.24,N
38.42558,27.21756,300.24,0.62,0.71,2026-05-29,117,N,VIIRS,n,2.0NRT,283.29,0.75,N
38.42664,27.21988,299.34,0.62,0.71,2026-05-29,117,N,VIIRS,n,2.0NRT,283.7,0.89,N
38.45422,27.26418,297.31,0.62,0.71,2026-05-29,117,N,VIIRS,n,2.0NRT,284.48,0.83,N
38.45561,27.26605,297.57,0.62,0.72,2026-05-29,117,N,VIIRS,n,2.0NRT,284.52,0.72,N
38.73749,26.94972,299.85,0.59,0.7,2026-05-29,117,N,VIIRS,n,2.0NRT,285.86,1.41,N
38.73812,26.94909,299.06,0.59,0.7,2026-05-29,117,N,VIIRS,n,2.0NRT,285.93,1.67,N
38.74839,26.93905,296.33,0.59,0.7,2026-05-29,117,N,VIIRS,n,2.0NRT,284.62,1.08,N
38.75371,26.94307,297.08,0.59,0.7,2026-05-29,117,N,VIIRS,n,2.0NRT,284.1,0.75,N
35.52776,44.34453,344.62,0.4,0.6,2026-05-29,1058,N,VIIRS,n,2.0NRT,306.76,5.07,D
35.5331,44.33955,346.25,0.4,0.6,2026-05-29,1058,N,VIIRS,n,2.0NRT,307.22,3.76,D
35.62946,44.00757,355.4,0.39,0.59,2026-05-29,1058,N,VIIRS,n,2.0NRT,308.21,10.07,D
35.62972,44.01188,367.0,0.39,0.59,2026-05-29,1058,N,VIIRS,h,2.0NRT,308.96,10.07,D
35.66002,43.96531,355.1,0.38,0.59,2026-05-29,1058,N,VIIRS,n,2.0NRT,308.57,3.66,D
35.6655,43.96474,341.18,0.38,0.59,2026-05-29,1058,N,VIIRS,n,2.0NRT,304.7,3.66,D
35.68195,43.87702,367.0,0.38,0.59,2026-05-29,1058,N,VIIRS,h,2.0NRT,304.81,6.48,D
35.68222,43.88129,339.19,0.38,0.59,2026-05-29,1058,N,VIIRS,n,2.0NRT,302.35,5.75,D
35.68315,43.88157,346.36,0.38,0.59,2026-05-29,1058,N,VIIRS,n,2.0NRT,303.32,21.24,D
35.68836,43.87672,367.0,0.38,0.59,2026-05-29,1058,N,VIIRS,h,2.0NRT,304.29,74.05,D
35.68861,43.88103,343.09,0.38,0.59,2026-05-29,1058,N,VIIRS,n,2.0NRT,303.58,21.24,D
35.72569,44.04259,367.0,0.39,0.59,2026-05-29,1058,N,VIIRS,h,2.0NRT,312.31,17.4,D
35.73069,44.03326,338.21,0.39,0.59,2026-05-29,1058,N,VIIRS,n,2.0NRT,307.46,8.36,D
35.77242,43.99792,345.44,0.39,0.59,2026-05-29,1058,N,VIIRS,n,2.0NRT,306.27,3.77,D
35.77287,43.99821,350.49,0.39,0.59,2026-05-29,1058,N,VIIRS,n,2.0NRT,306.24,4.69,D
35.97977,43.7713,343.82,0.38,0.58,2026-05-29,1058,N,VIIRS,n,2.0NRT,307.14,3.11,D
35.98048,43.77094,352.36,0.38,0.58,2026-05-29,1058,N,VIIRS,n,2.0NRT,308.3,7.0,D
36.01897,43.68277,337.14,0.37,0.58,2026-05-29,1058,N,VIIRS,n,2.0NRT,307.34,2.03,D
36.82761,39.65661,345.27,0.45,0.47,2026-05-29,1058,N,VIIRS,n,2.0NRT,303.31,8.26,D
36.82833,39.65408,346.7,0.45,0.47,2026-05-29,1058,N,VIIRS,n,2.0NRT,304.0,7.61,D
36.83379,38.5658,338.77,0.4,0.44,2026-05-29,1058,N,VIIRS,n,2.0NRT,306.58,4.39,D
36.89119,31.08032,336.47,0.39,0.36,2026-05-29,1058,N,VIIRS,n,2.0NRT,303.96,1.79,D
36.94212,42.17183,335.79,0.63,0.54,2026-05-29,1058,N,VIIRS,n,2.0NRT,302.1,2.7,D
36.94328,42.17311,330.32,0.63,0.54,2026-05-29,1058,N,VIIRS,n,2.0NRT,301.5,4.34,D
37.64409,32.70214,340.92,0.39,0.36,2026-05-29,1058,N,VIIRS,n,2.0NRT,299.47,1.85,D
39.55952,27.1374,330.86,0.46,0.39,2026-05-29,1100,N,VIIRS,n,2.0NRT,300.68,1.73,D
40.76535,29.53041,330.5,0.39,0.36,2026-05-29,1100,N,VIIRS,n,2.0NRT,299.82,2.36,D
36.25695,44.38411,301.02,0.47,0.4,2026-05-29,2318,N,VIIRS,n,2.0NRT,286.37,0.74,N
36.25707,44.38817,301.12,0.48,0.4,2026-05-29,2318,N,VIIRS,n,2.0NRT,287.57,0.97,N
36.44198,42.9314,307.9,0.42,0.38,2026-05-29,2318,N,VIIRS,n,2.0NRT,291.81,0.96,N
36.91406,41.89722,308.61,0.4,0.37,2026-05-29,2318,N,VIIRS,n,2.0NRT,286.69,0.87,N
36.93386,42.13116,302.13,0.4,0.37,2026-05-29,2318,N,VIIRS,n,2.0NRT,285.91,0.6,N
36.93721,42.13205,320.75,0.4,0.37,2026-05-29,2318,N,VIIRS,n,2.0NRT,289.94,1.84,N
36.93875,42.12318,315.02,0.4,0.37,2026-05-29,2318,N,VIIRS,n,2.0NRT,287.61,1.69,N
36.94104,42.17038,320.65,0.4,0.37,2026-05-29,2318,N,VIIRS,n,2.0NRT,288.52,1.7,N
36.948,42.13031,329.64,0.4,0.37,2026-05-29,2318,N,VIIRS,n,2.0NRT,289.82,3.03,N
36.96312,42.08341,309.46,0.4,0.37,2026-05-29,2318,N,VIIRS,n,2.0NRT,286.96,0.87,N
37.00698,42.07197,300.3,0.4,0.37,2026-05-29,2318,N,VIIRS,n,2.0NRT,287.89,0.58,N
37.02586,42.27096,298.82,0.4,0.37,2026-05-29,2318,N,VIIRS,n,2.0NRT,287.35,0.33,N
37.27588,38.73227,301.67,0.4,0.37,2026-05-29,2318,N,VIIRS,n,2.0NRT,284.96,0.73,N
37.29321,37.15665,314.55,0.44,0.38,2026-05-29,2318,N,VIIRS,n,2.0NRT,288.24,2.05,N
37.33686,40.8016,309.6,0.38,0.36,2026-05-29,2318,N,VIIRS,n,2.0NRT,286.6,1.74,N
37.35012,37.16096,304.08,0.44,0.38,2026-05-29,2318,N,VIIRS,n,2.0NRT,287.74,1.46,N
37.69476,38.08443,299.99,0.42,0.37,2026-05-29,2318,N,VIIRS,n,2.0NRT,288.68,0.61,N
37.96137,41.70052,300.78,0.39,0.36,2026-05-29,2318,N,VIIRS,n,2.0NRT,285.13,0.68,N
38.15704,39.46975,297.23,0.39,0.36,2026-05-29,2318,N,VIIRS,n,2.0NRT,285.34,0.32,N
38.27799,39.742,295.1,0.39,0.36,2026-05-29,2318,N,VIIRS,n,2.0NRT,283.73,0.45,N
38.45538,38.72778,295.42,0.41,0.37,2026-05-29,2318,N,VIIRS,n,2.0NRT,285.42,0.51,N
38.53159,29.42651,305.18,0.36,0.57,2026-05-29,2318,N,VIIRS,n,2.0NRT,278.88,0.64,N
38.58567,26.93781,296.23,0.49,0.65,2026-05-29,2318,N,VIIRS,n,2.0NRT,284.04,0.35,N
38.64962,39.76889,333.43,0.39,0.36,2026-05-29,2318,N,VIIRS,n,2.0NRT,285.07,4.2,N
38.66227,39.23192,298.41,0.4,0.37,2026-05-29,2318,N,VIIRS,n,2.0NRT,283.9,0.69,N
38.74442,26.94853,300.52,0.49,0.65,2026-05-29,2318,N,VIIRS,n,2.0NRT,286.78,1.68,N
38.75055,26.94879,300.59,0.49,0.65,2026-05-29,2318,N,VIIRS,n,2.0NRT,286.73,0.94,N
38.75098,26.93738,299.76,0.49,0.65,2026-05-29,2318,N,VIIRS,n,2.0NRT,285.38,1.03,N
39.48463,30.03995,299.51,0.34,0.56,2026-05-29,2318,N,VIIRS,n,2.0NRT,278.06,1.08,N
39.48501,30.03802,302.15,0.34,0.56,2026-05-29,2318,N,VIIRS,n,2.0NRT,278.91,0.98,N
39.59316,32.41568,295.71,0.51,0.49,2026-05-29,2318,N,VIIRS,n,2.0NRT,276.91,0.87,N
39.74294,30.19511,295.92,0.34,0.56,2026-05-29,2318,N,VIIRS,n,2.0NRT,278.14,0.64,N
39.83684,30.30062,299.53,0.33,0.55,2026-05-29,2318,N,VIIRS,n,2.0NRT,277.59,0.79,N
39.86143,26.23769,297.01,0.55,0.68,2026-05-29,2318,N,VIIRS,n,2.0NRT,283.68,1.06,N
39.8656,26.23768,298.35,0.55,0.68,2026-05-29,2318,N,VIIRS,n,2.0NRT,284.06,1.14,N
39.94379,33.18961,306.96,0.47,0.48,2026-05-29,2318,N,VIIRS,n,2.0NRT,278.64,1.52,N
40.18576,29.22302,303.07,0.38,0.59,2026-05-29,2318,N,VIIRS,n,2.0NRT,283.93,0.67,N
40.24293,29.92392,306.51,0.35,0.57,2026-05-29,2318,N,VIIRS,n,2.0NRT,281.34,0.89,N
40.2627,30.04379,295.69,0.35,0.56,2026-05-29,2318,N,VIIRS,n,2.0NRT,281.75,0.39,N
40.75933,29.7597,296.05,0.36,0.58,2026-05-29,2318,N,VIIRS,n,2.0NRT,285.93,0.88,N
40.76535,29.53116,298.54,0.37,0.58,2026-05-29,2318,N,VIIRS,n,2.0NRT,285.23,1.43,N
40.76558,29.52663,316.59,0.37,0.58,2026-05-29,2318,N,VIIRS,n,2.0NRT,287.03,1.43,N
40.7836,29.60295,296.09,0.37,0.58,2026-05-29,2318,N,VIIRS,n,2.0NRT,285.53,1.38,N
41.02198,28.55845,297.32,0.42,0.61,2026-05-29,2318,N,VIIRS,n,2.0NRT,283.3,1.01,N
41.02221,28.55348,300.66,0.42,0.61,2026-05-29,2318,N,VIIRS,n,2.0NRT,283.25,0.93,N
41.02295,28.55405,305.09,0.42,0.61,2026-05-29,2318,N,VIIRS,n,2.0NRT,284.45,1.29,N
41.17308,32.6346,295.79,0.52,0.5,2026-05-29,2318,N,VIIRS,n,2.0NRT,279.08,0.89,N
41.24045,36.44595,312.93,0.51,0.41,2026-05-29,2318,N,VIIRS,n,2.0NRT,284.45,1.27,N
41.24218,36.4651,339.82,0.51,0.41,2026-05-29,2318,N,VIIRS,n,2.0NRT,284.37,6.35,N
41.25306,31.41262,305.21,0.6,0.53,2026-05-29,2318,N,VIIRS,n,2.0NRT,280.86,2.03,N
41.258,31.41308,313.84,0.6,0.53,2026-05-29,2318,N,VIIRS,n,2.0NRT,281.2,2.87,N
41.26194,31.42838,295.74,0.6,0.53,2026-05-29,2318,N,VIIRS,n,2.0NRT,282.39,2.6,N
41.26688,31.42895,305.93,0.6,0.53,2026-05-29,2318,N,VIIRS,n,2.0NRT,282.77,1.51,N
41.26738,31.42163,295.06,0.6,0.53,2026-05-29,2318,N,VIIRS,n,2.0NRT,282.99,1.51,N
35.52734,44.34353,329.97,0.48,0.4,2026-05-29,2320,N,VIIRS,n,2.0NRT,289.35,2.08,N
35.52837,44.3383,302.61,0.48,0.4,2026-05-29,2320,N,VIIRS,n,2.0NRT,287.7,2.08,N
35.53202,44.33934,325.07,0.48,0.4,2026-05-29,2320,N,VIIRS,n,2.0NRT,289.19,2.08,N
35.53305,44.33408,299.1,0.48,0.4,2026-05-29,2320,N,VIIRS,n,2.0NRT,288.27,1.44,N
35.53566,44.34037,300.72,0.48,0.4,2026-05-29,2320,N,VIIRS,n,2.0NRT,287.07,0.2,N
35.5367,44.33511,300.1,0.48,0.4,2026-05-29,2320,N,VIIRS,n,2.0NRT,288.19,0.56,N
35.56426,44.33183,302.27,0.48,0.4,2026-05-29,2320,N,VIIRS,n,2.0NRT,289.28,0.6,N
35.56617,44.28277,313.86,0.48,0.4,2026-05-29,2320,N,VIIRS,n,2.0NRT,288.61,1.25,N
