latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
36.26464,33.73013,309.88,0.43,0.38,2026-09-17,1,N,VIIRS,n,2.0NRT,294.8,0.89,N
36.71791,36.20287,331.09,0.52,0.42,2026-09-17,1,N,VIIRS,n,2.0NRT,295.42,7.08,N
36.72541,36.20526,308.42,0.52,0.42,2026-09-17,1,N,VIIRS,n,2.0NRT,294.67,1.56,N
36.73075,36.20858,311.64,0.52,0.42,2026-09-17,1,N,VIIRS,n,2.0NRT,296.39,2.89,N
36.73177,36.2133,319.16,0.52,0.42,2026-09-17,1,N,VIIRS,n,2.0NRT,296.79,1.65,N
36.7345,36.20975,324.71,0.52,0.42,2026-09-17,1,N,VIIRS,n,2.0NRT,296.48,2.89,N
36.73551,36.21452,314.63,0.52,0.42,2026-09-17,1,N,VIIRS,n,2.0NRT,296.52,1.65,N
36.73825,36.21093,315.75,0.52,0.42,2026-09-17,1,N,VIIRS,n,2.0NRT,296.78,1.8,N
36.74042,36.20997,320.97,0.52,0.42,2026-09-17,1,N,VIIRS,n,2.0NRT,297.51,2.83,N
36.74201,36.21209,307.54,0.52,0.42,2026-09-17,1,N,VIIRS,n,2.0NRT,296.15,1.8,N
36.74811,36.20186,312.05,0.52,0.42,2026-09-17,1,N,VIIRS,n,2.0NRT,295.14,1.45,N
36.75186,36.20303,309.92,0.52,0.42,2026-09-17,1,N,VIIRS,n,2.0NRT,294.94,1.45,N
36.87142,34.76243,306.61,0.45,0.39,2026-09-17,1,N,VIIRS,n,2.0NRT,293.69,1.63,N
38.73659,26.94245,300.83,0.49,0.4,2026-09-17,1,N,VIIRS,n,2.0NRT,289.32,1.33,N
