latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
39.12733,34.71383,295.76,0.66,0.73,2026-09-14,54,N,VIIRS,n,2.0NRT,283.81,0.85,N
39.13036,34.71319,299.95,0.66,0.73,2026-09-14,54,N,VIIRS,n,2.0NRT,283.46,1.56,N
39.13748,34.69131,300.47,0.66,0.73,2026-09-14,54,N,VIIRS,n,2.0NRT,283.14,1.53,N
39.14014,34.55801,295.35,0.65,0.73,2026-09-14,54,N,VIIRS,n,2.0NRT,283.09,0.92,N
39.14383,34.69469,307.5,0.66,0.73,2026-09-14,54,N,VIIRS,n,2.0NRT,284.01,1.53,N
39.21518,34.58852,307.79,0.65,0.73,2026-09-14,54,N,VIIRS,n,2.0NRT,281.95,2.24,N
39.31742,34.65729,309.38,0.65,0.73,2026-09-14,54,N,VIIRS,n,2.0NRT,281.48,2.22,N
39.31965,34.6505,314.73,0.65,0.73,2026-09-14,54,N,VIIRS,n,2.0NRT,281.4,2.22,N
39.32028,34.66032,296.55,0.65,0.73,2026-09-14,54,N,VIIRS,n,2.0NRT,281.22,3.65,N
39.32249,34.65346,325.3,0.65,0.73,2026-09-14,54,N,VIIRS,n,2.0NRT,282.01,3.45,N
39.32348,34.6614,298.29,0.65,0.73,2026-09-14,54,N,VIIRS,n,2.0NRT,281.23,2.22,N
39.32578,34.6544,305.28,0.65,0.73,2026-09-14,54,N,VIIRS,n,2.0NRT,281.52,2.22,N
39.32853,34.65764,301.87,0.65,0.73,2026-09-14,54,N,VIIRS,n,2.0NRT,280.71,3.45,N
39.44374,34.56313,295.4,0.64,0.72,2026-09-14,54,N,VIIRS,n,2.0NRT,279.52,1.58,N
39.57942,34.78081,299.63,0.65,0.73,2026-09-14,54,N,VIIRS,n,2.0NRT,280.45,1.74,N
41.01772,28.55634,297.75,0.59,0.53,2026-09-14,54,N,VIIRS,n,2.0NRT,286.61,1.1,N
41.02235,28.5585,299.49,0.59,0.53,2026-09-14,54,N,VIIRS,n,2.0NRT,287.21,1.31,N
37.25194,30.44265,300.86,0.46,0.63,2026-09-14,56,N,VIIRS,n,2.0NRT,286.6,0.79,N
38.13099,33.12038,304.68,0.59,0.7,2026-09-14,56,N,VIIRS,n,2.0NRT,281.78,1.22,N
38.1311,33.12132,306.51,0.59,0.7,2026-09-14,56,N,VIIRS,n,2.0NRT,281.63,0.95,N
38.42585,27.21844,303.92,0.58,0.52,2026-09-14,56,N,VIIRS,n,2.0NRT,290.36,1.29,N
38.42732,27.21972,302.91,0.58,0.52,2026-09-14,56,N,VIIRS,n,2.0NRT,290.65,0.78,N
38.65578,30.61946,300.72,0.43,0.62,2026-09-14,56,N,VIIRS,n,2.0NRT,284.15,1.48,N
38.65761,30.61864,309.79,0.43,0.62,2026-09-14,56,N,VIIRS,n,2.0NRT,285.34,1.56,N
38.73739,26.94738,317.02,0.56,0.51,2026-09-14,56,N,VIIRS,n,2.0NRT,293.06,2.06,N
38.74651,26.95111,308.26,0.56,0.51,2026-09-14,56,N,VIIRS,n,2.0NRT,290.09,1.61,N
38.75415,26.94049,299.75,0.55,0.51,2026-09-14,56,N,VIIRS,n,2.0NRT,289.56,0.37,N
38.90314,34.33495,297.65,0.65,0.73,2026-09-14,56,N,VIIRS,n,2.0NRT,284.23,1.48,N
38.90415,34.34577,304.8,0.65,0.73,2026-09-14,56,N,VIIRS,n,2.0NRT,283.66,3.53,N
38.90529,34.32831,301.08,0.64,0.72,2026-09-14,56,N,VIIRS,n,2.0NRT,284.39,1.48,N
38.90718,34.34529,306.77,0.65,0.73,2026-09-14,56,N,VIIRS,n,2.0NRT,285.05,1.85,N
38.90836,34.33247,305.73,0.65,0.73,2026-09-14,56,N,VIIRS,n,2.0NRT,284.34,2.98,N
38.91752,34.38178,304.82,0.65,0.73,2026-09-14,56,N,VIIRS,n,2.0NRT,283.39,1.76,N
38.9281,34.39474,305.76,0.65,0.73,2026-09-14,56,N,VIIRS,n,2.0NRT,284.3,2.12,N
38.99923,34.26375,297.0,0.64,0.72,2026-09-14,56,N,VIIRS,n,2.0NRT,280.13,0.36,N
39.0027,34.26739,301.05,0.64,0.72,2026-09-14,56,N,VIIRS,n,2.0NRT,280.67,1.16,N
39.11526,27.52688,297.5,0.58,0.52,2026-09-14,56,N,VIIRS,n,2.0NRT,286.74,1.29,N
39.11604,27.5272,297.58,0.58,0.52,2026-09-14,56,N,VIIRS,n,2.0NRT,287.1,2.29,N
40.44326,27.14207,299.33,0.52,0.5,2026-09-14,56,N,VIIRS,n,2.0NRT,288.73,0.78,N
