latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.23975,36.46309,318.1,0.35,0.57,2025-02-27,17,N,VIIRS,n,2,269.29,2.25,N,2
41.24471,36.46553,343.24,0.35,0.57,2025-02-27,17,N,VIIRS,n,2,275.4,2.25,N,0
36.14071,40.82185,297.49,0.79,0.78,2025-02-27,18,N,VIIRS,n,2,265.61,0.89,N,2
36.1428,40.81913,307.98,0.79,0.78,2025-02-27,18,N,VIIRS,n,2,266.59,1.71,N,2
38.65948,30.61724,297.34,0.42,0.45,2025-02-27,18,N,VIIRS,n,2,270.97,0.98,N,2
39.86548,26.24169,302.45,0.41,0.37,2025-02-27,18,N,VIIRS,n,2,279.38,0.81,N,2
41.05589,29.02672,306.45,0.48,0.4,2025-02-27,18,N,VIIRS,n,2,276.25,2.07,N,0
41.2558,31.41347,334.9,0.4,0.44,2025-02-27,18,N,VIIRS,n,2,271.96,3.64,N,2
41.26665,31.42274,315.32,0.4,0.44,2025-02-27,18,N,VIIRS,n,2,274.82,1.62,N,2
36.26336,33.72861,297.71,0.34,0.56,2025-02-27,19,N,VIIRS,n,2,276.29,0.78,N,2
36.73167,36.21127,297.26,0.45,0.63,2025-02-27,19,N,VIIRS,n,2,280.95,1.14,N,2
36.74678,36.20158,307.03,0.45,0.63,2025-02-27,19,N,VIIRS,n,2,277.98,0.85,N,2
38.16511,28.94568,314.14,0.53,0.42,2025-02-27,19,N,VIIRS,n,2,272.75,2.18,N,0
35.52586,44.34486,346.57,0.39,0.36,2025-02-27,958,N,VIIRS,n,2,299.16,7.39,D,2
35.52848,44.33979,345.41,0.39,0.36,2025-02-27,958,N,VIIRS,n,2,296.63,5.59,D,2
35.5318,44.33899,343.76,0.39,0.36,2025-02-27,958,N,VIIRS,n,2,298.4,5.59,D,2
35.53511,44.33819,343.22,0.39,0.36,2025-02-27,958,N,VIIRS,n,2,295.15,4.43,D,2
35.62828,44.00818,344.25,0.39,0.36,2025-02-27,958,N,VIIRS,n,2,304.38,10.48,D,2
35.66056,43.9652,346.55,0.39,0.36,2025-02-27,958,N,VIIRS,n,2,298.83,4.02,D,2
35.66389,43.96438,345.15,0.39,0.36,2025-02-27,958,N,VIIRS,n,2,295.33,3.8,D,2
35.77162,43.99817,331.71,0.39,0.36,2025-02-27,958,N,VIIRS,n,2,295.97,1.97,D,2
35.94255,43.42519,348.08,0.4,0.37,2025-02-27,958,N,VIIRS,n,2,297.82,9.56,D,0
36.12365,43.53825,336.46,0.4,0.37,2025-02-27,958,N,VIIRS,n,2,293.5,16.56,D,0
36.17967,43.56063,331.75,0.4,0.37,2025-02-27,958,N,VIIRS,n,2,290.8,1.84,D,0
35.89622,38.21965,337.35,0.43,0.46,2025-02-27,959,N,VIIRS,n,2,300.78,27.49,D,0
36.08017,37.72206,331.26,0.45,0.47,2025-02-27,959,N,VIIRS,n,2,297.07,4.49,D,0
36.0827,37.72356,336.34,0.45,0.47,2025-02-27,959,N,VIIRS,n,2,297.4,3.78,D,0
36.5404,39.01825,340.36,0.57,0.43,2025-02-27,959,N,VIIRS,n,2,292.7,10.67,D,0
36.54949,39.04212,331.38,0.57,0.43,2025-02-27,959,N,VIIRS,n,2,295.86,11.45,D,0
36.71521,36.20111,328.74,0.52,0.5,2025-02-27,959,N,VIIRS,n,2,295.63,3.54,D,2
36.71598,37.42727,339.62,0.45,0.47,2025-02-27,959,N,VIIRS,n,2,300.17,4.38,D,0
36.71967,36.19936,334.11,0.52,0.5,2025-02-27,959,N,VIIRS,n,2,297.01,3.54,D,2
36.72132,37.43086,337.23,0.45,0.47,2025-02-27,959,N,VIIRS,n,2,298.66,4.12,D,0
36.75219,38.67027,328.16,0.39,0.44,2025-02-27,959,N,VIIRS,n,2,297.17,1.33,D,0
36.85453,38.63438,328.62,0.39,0.44,2025-02-27,959,N,VIIRS,n,2,296.07,1.26,D,0
36.87926,43.54617,335.58,0.39,0.37,2025-02-27,959,N,VIIRS,n,2,291.62,3.3,D,0
36.91508,35.48639,329.62,0.57,0.52,2025-02-27,959,N,VIIRS,n,2,296.21,3.22,D,0
36.93689,42.13303,331.93,0.42,0.38,2025-02-27,959,N,VIIRS,n,2,293.27,2.43,D,2
37.00134,35.82304,327.44,0.54,0.51,2025-02-27,959,N,VIIRS,n,2,300.7,2.62,D,0
37.11673,42.86296,326.97,0.4,0.37,2025-02-27,959,N,VIIRS,n,2,291.86,4.25,D,0
37.12136,42.82848,332.53,0.41,0.37,2025-02-27,959,N,VIIRS,n,2,292.26,4.4,D,0
37.18787,39.09548,326.51,0.55,0.43,2025-02-27,959,N,VIIRS,n,2,294.02,1.85,D,0
37.27245,37.09799,353.35,0.46,0.47,2025-02-27,959,N,VIIRS,n,2,297.98,7.84,D,0
37.27322,37.09488,338.97,0.46,0.47,2025-02-27,959,N,VIIRS,n,2,297.59,8.03,D,0
37.27437,37.09995,340.05,0.46,0.47,2025-02-27,959,N,VIIRS,n,2,297.69,8.03,D,0
37.27669,37.09649,344.17,0.46,0.47,2025-02-27,959,N,VIIRS,n,2,296.35,6.73,D,0
37.4206,42.14241,344.06,0.42,0.38,2025-02-27,959,N,VIIRS,n,2,288.74,6.8,D,0
37.74636,40.6142,325.26,0.47,0.39,2025-02-27,959,N,VIIRS,n,2,293.94,1.64,D,0
37.74683,40.75639,333.88,0.46,0.39,2025-02-27,959,N,VIIRS,n,2,295.21,5.28,D,0
38.28632,38.02262,340.6,0.39,0.44,2025-02-27,959,N,VIIRS,n,2,288.25,6.06,D,0
38.29031,38.02141,326.45,0.39,0.44,2025-02-27,959,N,VIIRS,n,2,286.26,3.4,D,0
39.23936,32.95997,325.08,0.33,0.56,2025-02-27,1000,N,VIIRS,n,2,293.53,2.1,D,0
39.72198,31.62199,342.0,0.38,0.59,2025-02-27,1000,N,VIIRS,n,2,288.89,4.21,D,0
39.72429,31.62179,337.64,0.38,0.59,2025-02-27,1000,N,VIIRS,n,2,287.43,2.28,D,0
41.24368,36.46362,334.18,0.4,0.44,2025-02-27,1000,N,VIIRS,n,2,286.11,2.76,D,2
36.9427,35.81016,328.18,0.68,0.74,2025-02-27,1140,N,VIIRS,n,2,298.87,2.86,D,0
38.49129,31.362,367.0,0.4,0.6,2025-02-27,1140,N,VIIRS,h,2,298.48,28.05,D,3
40.39215,34.01966,367.0,0.57,0.69,2025-02-27,1141,N,VIIRS,h,2,290.17,6.85,D,0
40.39308,34.02238,352.62,0.57,0.69,2025-02-27,1141,N,VIIRS,n,2,290.3,7.62,D,0
35.51251,44.3763,296.68,0.51,0.5,2025-02-27,2219,N,VIIRS,n,2,272.42,0.85,N,2
35.52465,44.34277,344.56,0.51,0.5,2025-02-27,2219,N,VIIRS,n,2,273.08,6.28,N,2
35.52925,44.34345,310.81,0.51,0.5,2025-02-27,2219,N,VIIRS,n,2,271.15,5.51,N,2
35.52975,44.33761,337.46,0.52,0.5,2025-02-27,2219,N,VIIRS,n,2,275.77,5.51,N,2
35.53434,44.33832,340.41,0.52,0.5,2025-02-27,2219,N,VIIRS,n,2,272.62,5.51,N,2
35.62842,44.00951,341.8,0.54,0.51,2025-02-27,2219,N,VIIRS,n,2,277.67,9.26,N,2
35.6296,44.00949,343.33,0.54,0.51,2025-02-27,2219,N,VIIRS,n,2,277.22,6.71,N,2
35.66172,43.96499,331.85,0.54,0.51,2025-02-27,2219,N,VIIRS,n,2,274.04,3.79,N,2
35.67728,44.06441,296.61,0.54,0.5,2025-02-27,2219,N,VIIRS,n,2,272.77,1.2,N,2
35.68337,43.87494,338.92,0.55,0.51,2025-02-27,2219,N,VIIRS,n,2,279.48,11.16,N,2
35.6881,43.8756,319.49,0.55,0.51,2025-02-27,2219,N,VIIRS,n,2,272.79,11.16,N,2
35.72197,44.04068,307.25,0.54,0.51,2025-02-27,2219,N,VIIRS,n,2,272.01,2.37,N,2
35.72664,44.04144,331.84,0.54,0.51,2025-02-27,2219,N,VIIRS,n,2,273.5,3.09,N,2
35.72717,44.03537,309.91,0.54,0.51,2025-02-27,2219,N,VIIRS,n,2,271.55,3.09,N,2
35.72913,44.03142,322.29,0.54,0.51,2025-02-27,2219,N,VIIRS,n,2,272.32,2.9,N,2
35.77484,43.99511,295.1,0.54,0.51,2025-02-27,2219,N,VIIRS,n,2,271.51,1.39,N,2
35.92591,43.78965,296.71,0.56,0.51,2025-02-27,2219,N,VIIRS,n,2,270.95,1.13,N,2
35.9803,43.77041,296.47,0.56,0.52,2025-02-27,2219,N,VIIRS,n,2,273.72,1.41,N,2
35.9806,43.77039,300.15,0.56,0.51,2025-02-27,2219,N,VIIRS,n,2,273.95,0.84,N,2
36.01606,43.68462,296.56,0.57,0.52,2025-02-27,2219,N,VIIRS,n,2,270.39,1.41,N,2
36.08284,43.64038,300.56,0.57,0.52,2025-02-27,2219,N,VIIRS,n,2,270.85,1.15,N,0
36.09838,43.62923,300.15,0.57,0.52,2025-02-27,2219,N,VIIRS,n,2,270.12,0.73,N,0
36.12985,40.81032,298.84,0.41,0.61,2025-02-27,2219,N,VIIRS,n,2,270.54,0.47,N,2
36.14093,40.81582,311.04,0.41,0.61,2025-02-27,2219,N,VIIRS,n,2,270.22,1.31,N,2
36.43981,42.92852,296.76,0.63,0.54,2025-02-27,2219,N,VIIRS,n,2,272.01,1.85,N,2
36.4587,42.66843,298.46,0.33,0.55,2025-02-27,2219,N,VIIRS,n,2,270.71,0.36,N,2
36.7482,43.49961,300.62,0.59,0.53,2025-02-27,2219,N,VIIRS,n,2,271.37,2.03,N,2
36.77713,43.32876,312.62,0.6,0.53,2025-02-27,2219,N,VIIRS,n,2,272.69,3.72,N,2
36.77766,43.32142,321.64,0.61,0.53,2025-02-27,2219,N,VIIRS,n,2,271.75,5.55,N,2
36.86624,43.4896,295.51,0.59,0.53,2025-02-27,2219,N,VIIRS,n,2,265.1,0.93,N,2
36.87129,43.48813,301.6,0.59,0.53,2025-02-27,2219,N,VIIRS,n,2,267.8,0.93,N,2
36.89071,43.42676,325.22,0.6,0.53,2025-02-27,2219,N,VIIRS,n,2,263.94,4.16,N,2
36.9085,43.38807,322.81,0.6,0.53,2025-02-27,2219,N,VIIRS,n,2,265.84,4.35,N,2
36.91551,41.89546,299.36,0.36,0.58,2025-02-27,2219,N,VIIRS,n,2,267.78,0.59,N,2
36.93661,42.1294,303.31,0.35,0.57,2025-02-27,2219,N,VIIRS,n,2,271.95,1.39,N,2
36.9379,42.13124,310.7,0.35,0.57,2025-02-27,2219,N,VIIRS,n,2,272.87,1.88,N,2
36.94053,42.17166,300.41,0.35,0.57,2025-02-27,2219,N,VIIRS,n,2,269.86,0.59,N,2
36.94722,42.13057,337.27,0.35,0.57,2025-02-27,2219,N,VIIRS,n,2,274.63,2.41,N,2
36.96618,42.08278,298.68,0.36,0.57,2025-02-27,2219,N,VIIRS,n,2,268.32,0.73,N,2
36.99702,41.56139,301.7,0.38,0.59,2025-02-27,2219,N,VIIRS,n,2,269.46,0.68,N,2
37.07768,42.55512,299.17,0.34,0.56,2025-02-27,2219,N,VIIRS,n,2,272.09,1.22,N,2
36.7756,43.32843,307.21,0.59,0.7,2025-02-27,2359,N,VIIRS,n,2,269.16,3.67,N,2
36.77654,43.32473,352.04,0.59,0.7,2025-02-27,2359,N,VIIRS,n,2,272.94,7.82,N,2
36.77748,43.32214,332.92,0.59,0.7,2025-02-27,2359,N,VIIRS,n,2,272.36,3.67,N,2
36.86607,43.51819,298.52,0.6,0.7,2025-02-27,2359,N,VIIRS,n,2,265.14,1.15,N,0
36.86785,43.48912,318.5,0.6,0.7,2025-02-27,2359,N,VIIRS,n,2,266.84,2.15,N,2
36.89131,43.43499,320.12,0.59,0.7,2025-02-27,2359,N,VIIRS,n,2,262.55,2.39,N,2
36.90333,43.3953,327.93,0.59,0.7,2025-02-27,2359,N,VIIRS,n,2,265.2,3.73,N,2
36.94561,42.1339,320.69,0.51,0.66,2025-02-27,2359,N,VIIRS,n,2,270.88,2.24,N,2
36.94723,42.1283,298.17,0.51,0.66,2025-02-27,2359,N,VIIRS,n,2,269.98,2.38,N,2
36.96709,42.08226,299.92,0.5,0.66,2025-02-27,2359,N,VIIRS,n,2,266.15,1.52,N,2
36.99722,41.56333,297.51,0.47,0.64,2025-02-27,2359,N,VIIRS,n,2,267.93,0.45,N,2
37.07939,42.55754,299.72,0.53,0.67,2025-02-27,2359,N,VIIRS,n,2,271.56,1.3,N,2
35.52272,44.34653,316.35,0.72,0.75,2025-02-28,0,N,VIIRS,n,2,269.51,4.72,N,2
35.52506,44.33901,300.51,0.71,0.75,2025-02-28,0,N,VIIRS,n,2,269.06,4.72,N,2
35.52859,44.34595,333.78,0.71,0.75,2025-02-28,0,N,VIIRS,n,2,270.88,7.82,N,2
35.53098,44.33844,354.49,0.71,0.75,2025-02-28,0,N,VIIRS,n,2,273.39,14.9,N,2
35.53174,44.34193,353.93,0.71,0.75,2025-02-28,0,N,VIIRS,n,2,272.92,4.72,N,2
35.53412,44.3343,296.94,0.71,0.75,2025-02-28,0,N,VIIRS,n,2,270.42,7.21,N,2
35.56348,44.28378,297.94,0.71,0.75,2025-02-28,0,N,VIIRS,n,2,268.71,0.85,N,2
35.62707,44.01032,341.41,0.68,0.74,2025-02-28,0,N,VIIRS,n,2,273.71,6.43,N,2
35.62792,44.0081,349.95,0.68,0.74,2025-02-28,0,N,VIIRS,n,2,274.9,8.36,N,2
35.62928,44.00314,296.49,0.68,0.74,2025-02-28,0,N,VIIRS,n,2,270.47,6.04,N,2
35.6625,43.96766,304.46,0.68,0.74,2025-02-28,0,N,VIIRS,n,2,270.39,1.48,N,2
35.66369,43.96534,306.18,0.68,0.74,2025-02-28,0,N,VIIRS,n,2,270.72,1.0,N,2
35.68277,43.8774,367.0,0.67,0.74,2025-02-28,0,N,VIIRS,h,2,273.32,15.77,N,2
35.68436,43.87553,367.0,0.67,0.74,2025-02-28,0,N,VIIRS,h,2,275.23,13.52,N,2
35.72174,44.04184,321.02,0.68,0.74,2025-02-28,0,N,VIIRS,n,2,270.09,2.45,N,2
35.7232,44.04099,332.15,0.68,0.74,2025-02-28,0,N,VIIRS,n,2,271.82,5.69,N,2
35.72833,44.04458,315.24,0.68,0.74,2025-02-28,0,N,VIIRS,n,2,270.63,1.97,N,2
35.77263,43.99718,302.18,0.68,0.74,2025-02-28,0,N,VIIRS,n,2,270.55,0.91,N,2
35.77441,43.99643,303.4,0.68,0.74,2025-02-28,0,N,VIIRS,n,2,270.49,1.09,N,2
35.81354,43.25733,296.2,0.62,0.71,2025-02-28,0,N,VIIRS,n,2,272.63,1.28,N,2
36.08167,43.63887,300.59,0.64,0.72,2025-02-28,0,N,VIIRS,n,2,268.5,0.94,N,0
36.08381,43.6412,309.61,0.64,0.72,2025-02-28,0,N,VIIRS,n,2,268.96,1.48,N,0
36.10062,43.63346,296.14,0.63,0.72,2025-02-28,0,N,VIIRS,n,2,268.77,0.71,N,0
36.12141,41.04762,298.09,0.47,0.64,2025-02-28,0,N,VIIRS,n,2,267.8,0.71,N,0
36.12415,43.78385,297.84,0.65,0.73,2025-02-28,0,N,VIIRS,n,2,268.91,0.76,N,2
36.13083,40.81232,298.89,0.45,0.63,2025-02-28,0,N,VIIRS,n,2,268.57,1.0,N,2
36.13217,40.8119,305.26,0.45,0.63,2025-02-28,0,N,VIIRS,n,2,268.93,0.79,N,2
36.14194,40.8173,307.14,0.45,0.63,2025-02-28,0,N,VIIRS,n,2,268.84,1.15,N,2
36.14328,40.81693,296.71,0.45,0.63,2025-02-28,0,N,VIIRS,n,2,268.72,0.73,N,2
36.45852,41.28257,295.12,0.47,0.64,2025-02-28,0,N,VIIRS,n,2,270.01,0.54,N,2
36.69296,34.38094,299.7,0.41,0.45,2025-02-28,0,N,VIIRS,n,2,271.97,0.26,N,0
36.72007,36.20098,314.33,0.5,0.49,2025-02-28,0,N,VIIRS,n,2,277.35,2.26,N,2
35.5253,44.34742,331.33,0.56,0.43,2025-02-28,939,N,VIIRS,n,2,297.64,6.35,D,2
