latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
36.73182,36.20702,302.7,0.45,0.63,2026-06-22,28,N,VIIRS,n,2.0NRT,291.04,2.14,N
36.73637,39.02548,301.42,0.63,0.72,2026-06-22,28,N,VIIRS,n,2.0NRT,287.11,1.28,N
36.79913,39.00886,298.03,0.62,0.72,2026-06-22,28,N,VIIRS,n,2.0NRT,286.8,0.77,N
36.81056,38.98512,298.38,0.62,0.71,2026-06-22,28,N,VIIRS,n,2.0NRT,286.75,0.38,N
36.84596,38.84736,299.74,0.61,0.71,2026-06-22,28,N,VIIRS,n,2.0NRT,288.98,0.78,N
36.86874,34.75809,302.9,0.38,0.58,2026-06-22,28,N,VIIRS,n,2.0NRT,291.82,0.95,N
36.8699,34.76035,302.94,0.38,0.58,2026-06-22,28,N,VIIRS,n,2.0NRT,292.0,1.09,N
36.8758,39.06992,301.02,0.62,0.72,2026-06-22,28,N,VIIRS,n,2.0NRT,287.22,1.02,N
36.87762,39.09534,306.1,0.63,0.72,2026-06-22,28,N,VIIRS,n,2.0NRT,287.88,1.96,N
36.87794,39.06306,297.75,0.62,0.72,2026-06-22,28,N,VIIRS,n,2.0NRT,286.54,1.32,N
36.87964,39.06506,301.8,0.62,0.72,2026-06-22,28,N,VIIRS,n,2.0NRT,287.09,1.83,N
36.88205,39.09628,314.65,0.63,0.72,2026-06-22,28,N,VIIRS,n,2.0NRT,287.91,3.46,N
36.91455,38.90342,303.04,0.61,0.71,2026-06-22,28,N,VIIRS,n,2.0NRT,288.17,0.87,N
36.91986,38.90505,301.67,0.61,0.71,2026-06-22,28,N,VIIRS,n,2.0NRT,288.25,0.88,N
36.96342,38.90293,322.52,0.61,0.71,2026-06-22,28,N,VIIRS,n,2.0NRT,289.4,3.29,N
36.97598,38.95518,299.2,0.61,0.71,2026-06-22,28,N,VIIRS,n,2.0NRT,287.89,0.93,N
37.13184,38.92657,303.41,0.6,0.71,2026-06-22,28,N,VIIRS,n,2.0NRT,288.25,2.9,N
