latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
35.52905,44.34228,355.03,0.32,0.55,2026-05-23,930,N,VIIRS,n,2.0NRT,309.71,3.25,D
35.62753,44.00757,339.97,0.34,0.56,2026-05-23,930,N,VIIRS,n,2.0NRT,306.27,7.3,D
35.62843,44.01121,367.0,0.34,0.56,2026-05-23,930,N,VIIRS,h,2.0NRT,314.77,7.3,D
35.62951,44.00796,356.05,0.34,0.56,2026-05-23,930,N,VIIRS,n,2.0NRT,309.78,7.58,D
35.63043,44.0116,353.03,0.34,0.56,2026-05-23,930,N,VIIRS,n,2.0NRT,306.05,7.58,D
35.66211,43.96452,367.0,0.34,0.56,2026-05-23,930,N,VIIRS,h,2.0NRT,300.23,6.0,D
35.66303,43.96817,338.61,0.34,0.56,2026-05-23,930,N,VIIRS,n,2.0NRT,303.3,6.0,D
35.6846,43.88001,367.0,0.34,0.56,2026-05-23,930,N,VIIRS,h,2.0NRT,314.65,41.17,D
35.72473,44.04097,367.0,0.33,0.56,2026-05-23,930,N,VIIRS,h,2.0NRT,308.2,8.41,D
35.72882,44.03563,337.09,0.33,0.56,2026-05-23,930,N,VIIRS,n,2.0NRT,303.05,8.41,D
35.77071,43.99609,346.75,0.33,0.56,2026-05-23,930,N,VIIRS,n,2.0NRT,307.34,5.46,D
35.96766,43.76526,347.8,0.34,0.56,2026-05-23,930,N,VIIRS,n,2.0NRT,294.1,4.41,D
35.98025,43.77183,337.65,0.34,0.56,2026-05-23,930,N,VIIRS,n,2.0NRT,303.06,4.11,D
36.01933,43.68314,341.54,0.34,0.56,2026-05-23,930,N,VIIRS,n,2.0NRT,308.6,3.46,D
36.09965,43.63136,337.93,0.34,0.56,2026-05-23,930,N,VIIRS,n,2.0NRT,304.31,0.85,D
36.93471,42.13244,346.31,0.39,0.59,2026-05-23,930,N,VIIRS,n,2.0NRT,300.43,8.29,D
36.93763,42.12154,367.0,0.39,0.6,2026-05-23,930,N,VIIRS,h,2.0NRT,300.5,6.18,D
36.93768,42.1217,367.0,0.39,0.6,2026-05-23,930,N,VIIRS,h,2.0NRT,301.14,7.38,D
35.5249,44.34631,336.47,0.6,0.71,2026-05-23,1110,N,VIIRS,n,2.0NRT,302.92,6.27,D
35.52702,44.3406,338.87,0.6,0.71,2026-05-23,1110,N,VIIRS,n,2.0NRT,303.36,5.35,D
35.53132,44.33918,340.82,0.6,0.71,2026-05-23,1110,N,VIIRS,n,2.0NRT,303.26,6.51,D
35.62542,44.01253,349.66,0.58,0.7,2026-05-23,1110,N,VIIRS,n,2.0NRT,306.23,9.47,D
