latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.76828,29.63259,304.02,0.73,0.76,2025-12-04,112,N,VIIRS,n,2,270.54,1.11,N,0
39.77215,29.6357,297.64,0.73,0.76,2025-12-04,112,N,VIIRS,n,2,269.69,1.96,N,0
39.86461,26.24262,297.95,0.5,0.66,2025-12-04,112,N,VIIRS,n,2,275.56,0.98,N,2
40.75502,29.76186,302.24,0.69,0.74,2025-12-04,112,N,VIIRS,n,2,277.31,2.61,N,0
40.75508,29.76367,303.92,0.69,0.74,2025-12-04,112,N,VIIRS,n,2,277.15,1.56,N,2
35.69139,44.24698,327.53,0.49,0.65,2025-12-04,912,N,VIIRS,n,2,293.29,6.16,D,0
35.69288,44.25225,367.0,0.49,0.65,2025-12-04,912,N,VIIRS,h,2,295.04,11.55,D,0
35.77147,43.99743,335.09,0.5,0.66,2025-12-04,912,N,VIIRS,n,2,293.37,3.75,D,2
35.9832,43.76713,367.0,0.51,0.66,2025-12-04,912,N,VIIRS,h,2,295.11,5.86,D,2
36.77858,43.32397,352.87,0.51,0.66,2025-12-04,913,N,VIIRS,n,2,291.27,9.39,D,2
36.89381,43.4271,340.06,0.5,0.66,2025-12-04,913,N,VIIRS,n,2,285.4,4.29,D,2
37.17446,41.15202,326.93,0.64,0.72,2025-12-04,913,N,VIIRS,n,2,290.69,3.26,D,0
35.50611,43.79375,327.41,0.36,0.58,2025-12-04,1053,N,VIIRS,n,2,292.59,2.11,D,0
35.52793,44.34366,367.0,0.39,0.59,2025-12-04,1053,N,VIIRS,h,2,294.13,7.07,D,2
35.53323,44.33877,367.0,0.39,0.59,2025-12-04,1053,N,VIIRS,h,2,295.81,11.38,D,2
35.63007,44.01017,367.0,0.38,0.58,2025-12-04,1053,N,VIIRS,h,2,292.19,7.58,D,2
35.98091,43.76833,345.83,0.37,0.58,2025-12-04,1053,N,VIIRS,n,2,294.41,5.93,D,2
35.98116,43.77259,353.61,0.37,0.58,2025-12-04,1053,N,VIIRS,n,2,292.94,8.79,D,2
36.3033,43.8275,367.0,0.37,0.58,2025-12-04,1053,N,VIIRS,h,2,298.46,10.46,D,0
36.30406,43.82713,367.0,0.37,0.58,2025-12-04,1053,N,VIIRS,h,2,304.07,14.7,D,0
36.30874,43.82707,367.0,0.37,0.58,2025-12-04,1053,N,VIIRS,h,2,296.48,10.46,D,0
36.3095,43.82671,345.41,0.37,0.58,2025-12-04,1053,N,VIIRS,n,2,291.85,3.91,D,0
36.42933,43.90656,355.7,0.38,0.59,2025-12-04,1053,N,VIIRS,n,2,290.11,5.83,D,0
36.4299,43.90288,355.68,0.38,0.59,2025-12-04,1053,N,VIIRS,n,2,291.65,7.53,D,0
36.43014,43.90715,339.86,0.38,0.59,2025-12-04,1053,N,VIIRS,n,2,288.6,8.6,D,0
36.67711,35.33778,329.94,0.43,0.38,2025-12-04,1053,N,VIIRS,n,2,286.04,2.95,D,0
36.69688,39.34219,325.74,0.43,0.46,2025-12-04,1053,N,VIIRS,n,2,272.76,3.15,D,0
36.72221,39.02619,341.24,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,292.63,5.5,D,0
36.73051,39.02497,354.46,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,293.42,13.74,D,0
36.73097,39.02962,334.93,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,290.53,13.74,D,0
36.76194,39.08665,338.1,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,288.97,5.05,D,0
36.76563,39.03868,326.11,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,288.78,1.83,D,0
36.76669,37.65443,344.16,0.53,0.42,2025-12-04,1053,N,VIIRS,n,2,292.91,6.68,D,0
36.77473,43.32515,352.08,0.35,0.57,2025-12-04,1053,N,VIIRS,n,2,291.44,7.68,D,2
36.79026,39.11582,330.49,0.42,0.45,2025-12-04,1053,N,VIIRS,n,2,291.8,3.01,D,0
36.79513,39.07463,341.8,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,292.33,7.0,D,0
36.80923,39.0014,326.69,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,292.15,1.68,D,0
36.81654,39.49102,331.69,0.44,0.46,2025-12-04,1053,N,VIIRS,n,2,275.1,8.77,D,0
36.81873,39.49283,343.89,0.44,0.46,2025-12-04,1053,N,VIIRS,n,2,281.74,18.2,D,0
36.81914,39.10445,339.27,0.42,0.45,2025-12-04,1053,N,VIIRS,n,2,291.86,4.01,D,0
36.82011,39.46241,328.37,0.43,0.46,2025-12-04,1053,N,VIIRS,n,2,267.18,3.05,D,0
36.82081,39.49039,354.72,0.44,0.46,2025-12-04,1053,N,VIIRS,n,2,267.46,8.77,D,0
36.82282,39.46492,328.12,0.43,0.46,2025-12-04,1053,N,VIIRS,n,2,267.85,4.05,D,0
36.8429,39.04378,327.75,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,289.33,2.64,D,0
36.84798,39.05252,340.57,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,292.45,5.54,D,0
36.86275,38.94617,325.38,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,289.54,2.46,D,0
36.87389,38.53153,340.9,0.39,0.44,2025-12-04,1053,N,VIIRS,n,2,291.22,5.98,D,0
36.87856,39.06227,349.57,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,296.9,10.58,D,0
36.88503,39.04229,349.0,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,294.96,3.87,D,0
36.8855,39.04698,325.2,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,295.59,3.87,D,0
36.88618,39.04377,350.4,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,295.33,9.24,D,0
36.88724,38.62349,333.43,0.39,0.44,2025-12-04,1053,N,VIIRS,n,2,289.95,1.98,D,0
36.88968,39.04638,326.82,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,292.54,3.87,D,0
36.89209,43.43142,344.69,0.36,0.57,2025-12-04,1053,N,VIIRS,n,2,285.88,4.26,D,2
36.89585,39.05663,338.16,0.42,0.45,2025-12-04,1053,N,VIIRS,n,2,292.28,2.66,D,0
36.89706,38.98037,340.42,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,291.18,4.04,D,0
36.90121,38.97975,340.49,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,291.61,7.39,D,0
36.90464,39.06009,329.7,0.42,0.45,2025-12-04,1053,N,VIIRS,n,2,294.37,4.58,D,0
36.9057,43.39209,342.95,0.36,0.57,2025-12-04,1053,N,VIIRS,n,2,286.76,3.95,D,2
36.90841,38.38789,339.77,0.38,0.43,2025-12-04,1053,N,VIIRS,n,2,283.44,4.85,D,0
36.90852,43.39132,350.38,0.36,0.57,2025-12-04,1053,N,VIIRS,n,2,286.19,5.49,D,2
36.90887,38.39225,330.69,0.38,0.44,2025-12-04,1053,N,VIIRS,n,2,283.38,4.85,D,0
36.93651,38.50438,325.94,0.39,0.44,2025-12-04,1053,N,VIIRS,n,2,287.64,2.62,D,0
36.9369,38.50375,328.31,0.39,0.44,2025-12-04,1053,N,VIIRS,n,2,288.08,2.76,D,0
36.94011,38.53462,339.85,0.39,0.44,2025-12-04,1053,N,VIIRS,n,2,292.38,4.48,D,0
36.94305,39.10712,342.28,0.42,0.45,2025-12-04,1053,N,VIIRS,n,2,288.64,4.39,D,0
36.94577,38.55677,339.23,0.39,0.44,2025-12-04,1053,N,VIIRS,n,2,292.74,3.87,D,0
36.94646,38.55602,338.31,0.39,0.44,2025-12-04,1053,N,VIIRS,n,2,291.79,4.27,D,0
36.98206,38.97818,325.51,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,278.98,2.01,D,0
36.98693,38.47404,326.14,0.39,0.44,2025-12-04,1053,N,VIIRS,n,2,286.27,1.82,D,0
36.98952,39.06182,329.29,0.42,0.45,2025-12-04,1053,N,VIIRS,n,2,286.86,2.24,D,0
36.99547,38.47718,331.67,0.39,0.44,2025-12-04,1053,N,VIIRS,n,2,285.18,2.75,D,0
36.9959,38.40114,331.36,0.39,0.44,2025-12-04,1053,N,VIIRS,n,2,282.0,4.45,D,0
37.0526,39.62189,325.56,0.45,0.47,2025-12-04,1053,N,VIIRS,n,2,273.54,2.98,D,0
37.05356,39.61832,336.97,0.45,0.47,2025-12-04,1053,N,VIIRS,n,2,273.22,3.6,D,0
37.17142,38.87479,341.07,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,285.44,4.36,D,0
37.17464,42.58193,325.28,0.32,0.55,2025-12-04,1053,N,VIIRS,n,2,292.08,1.6,D,0
37.17509,38.86945,338.05,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,286.97,4.36,D,0
37.17556,38.87411,343.62,0.41,0.45,2025-12-04,1053,N,VIIRS,n,2,286.27,4.36,D,0
37.17725,42.58216,329.47,0.32,0.55,2025-12-04,1053,N,VIIRS,n,2,293.61,1.83,D,0
37.1885,42.55761,328.09,0.32,0.55,2025-12-04,1053,N,VIIRS,n,2,294.49,2.31,D,0
37.70749,39.3177,348.74,0.44,0.46,2025-12-04,1053,N,VIIRS,n,2,280.31,7.18,D,0
37.72266,40.43959,344.53,0.5,0.49,2025-12-04,1053,N,VIIRS,n,2,288.39,6.06,D,0
37.78554,39.01136,341.11,0.42,0.45,2025-12-04,1053,N,VIIRS,n,2,286.47,8.84,D,0
37.79805,39.05348,341.95,0.42,0.46,2025-12-04,1053,N,VIIRS,n,2,280.78,4.51,D,0
38.53285,32.14383,334.58,0.38,0.36,2025-12-04,1054,N,VIIRS,n,2,286.78,4.68,D,0
40.06155,40.16406,338.23,0.51,0.5,2025-12-04,1054,N,VIIRS,n,2,287.54,7.96,D,0
40.44348,27.13987,330.77,0.46,0.39,2025-12-04,1054,N,VIIRS,n,2,278.68,3.34,D,2
40.97533,38.6273,325.01,0.44,0.46,2025-12-04,1054,N,VIIRS,n,2,285.98,2.6,D,3
41.24174,36.46371,339.38,0.53,0.42,2025-12-04,1054,N,VIIRS,n,2,292.79,6.03,D,2
41.2391,36.4646,325.07,0.52,0.41,2025-12-04,2312,N,VIIRS,n,2,276.39,2.93,N,2
41.24292,36.46532,304.79,0.52,0.41,2025-12-04,2312,N,VIIRS,n,2,279.18,2.39,N,2
42.12169,43.01165,301.6,0.39,0.36,2025-12-04,2312,N,VIIRS,n,2,277.03,1.01,N,2
42.12497,43.01263,302.9,0.39,0.36,2025-12-04,2312,N,VIIRS,n,2,276.61,0.55,N,2
42.24698,42.51695,299.57,0.38,0.36,2025-12-04,2312,N,VIIRS,n,2,281.1,0.6,N,0
42.2474,42.49297,296.72,0.38,0.36,2025-12-04,2312,N,VIIRS,n,2,280.74,0.44,N,0
42.25026,42.5179,306.47,0.38,0.36,2025-12-04,2312,N,VIIRS,n,2,281.75,0.6,N,0
36.31125,43.75449,295.29,0.44,0.39,2025-12-04,2313,N,VIIRS,n,2,274.69,0.41,N,2
36.44212,42.93092,301.27,0.42,0.38,2025-12-04,2313,N,VIIRS,n,2,275.4,1.79,N,2
36.74611,43.4994,301.1,0.43,0.38,2025-12-04,2313,N,VIIRS,n,2,275.69,1.07,N,2
36.77399,43.32687,295.29,0.43,0.38,2025-12-04,2313,N,VIIRS,n,2,275.89,1.65,N,2
36.77485,43.32215,328.06,0.43,0.38,2025-12-04,2313,N,VIIRS,n,2,278.98,3.37,N,2
36.86647,43.51765,296.33,0.43,0.38,2025-12-04,2313,N,VIIRS,n,2,273.39,0.84,N,0
36.86824,43.48813,311.57,0.43,0.38,2025-12-04,2313,N,VIIRS,n,2,274.8,1.51,N,2
36.88993,43.42847,320.94,0.43,0.38,2025-12-04,2313,N,VIIRS,n,2,272.58,2.41,N,2
36.89105,43.4308,327.01,0.43,0.38,2025-12-04,2313,N,VIIRS,n,2,275.11,1.93,N,2
36.9058,43.39011,319.71,0.43,0.38,2025-12-04,2313,N,VIIRS,n,2,269.74,2.91,N,2
36.93674,42.1304,297.65,0.4,0.37,2025-12-04,2313,N,VIIRS,n,2,277.93,0.68,N,2
36.93986,42.17285,326.83,0.4,0.37,2025-12-04,2313,N,VIIRS,n,2,278.93,1.25,N,2
36.94672,42.13307,322.86,0.4,0.37,2025-12-04,2313,N,VIIRS,n,2,279.56,2.35,N,2
36.96245,42.08207,299.43,0.4,0.37,2025-12-04,2313,N,VIIRS,n,2,275.28,0.54,N,2
37.07707,42.5588,311.44,0.4,0.37,2025-12-04,2313,N,VIIRS,n,2,272.25,0.86,N,2
38.42454,27.21627,303.07,0.48,0.65,2025-12-04,2313,N,VIIRS,n,2,281.69,0.78,N,2
39.4809,30.04012,295.74,0.35,0.57,2025-12-04,2313,N,VIIRS,n,2,273.4,0.94,N,2
39.48206,30.0393,306.25,0.35,0.57,2025-12-04,2313,N,VIIRS,n,2,275.2,1.28,N,2
39.80499,33.71238,300.81,0.45,0.47,2025-12-04,2313,N,VIIRS,n,2,272.35,1.1,N,0
39.83388,30.29803,295.24,0.34,0.56,2025-12-04,2313,N,VIIRS,n,2,273.83,0.83,N,0
41.02233,28.55421,295.4,0.43,0.62,2025-12-04,2313,N,VIIRS,n,2,280.25,0.87,N,2
41.17345,32.63582,299.9,0.53,0.5,2025-12-04,2313,N,VIIRS,n,2,275.8,0.7,N,2
35.52435,44.34323,333.29,0.48,0.4,2025-12-04,2314,N,VIIRS,n,2,274.54,4.8,N,2
35.52899,44.3391,329.34,0.48,0.4,2025-12-04,2314,N,VIIRS,n,2,276.13,5.06,N,2
35.53363,44.33493,311.71,0.48,0.4,2025-12-04,2314,N,VIIRS,n,2,270.0,1.71,N,2
35.62669,44.01128,326.08,0.46,0.39,2025-12-04,2314,N,VIIRS,n,2,277.91,4.99,N,2
35.62765,44.00626,329.54,0.46,0.39,2025-12-04,2314,N,VIIRS,n,2,286.24,10.83,N,2
35.67739,44.06501,297.3,0.46,0.39,2025-12-04,2314,N,VIIRS,n,2,268.52,0.36,N,2
35.68182,43.87909,325.71,0.46,0.39,2025-12-04,2314,N,VIIRS,n,2,272.02,8.05,N,2
35.68276,43.8741,334.42,0.46,0.39,2025-12-04,2314,N,VIIRS,n,2,280.27,23.64,N,2
35.68536,43.88009,311.4,0.46,0.39,2025-12-04,2314,N,VIIRS,n,2,273.47,3.17,N,2
35.68631,43.8751,331.77,0.46,0.39,2025-12-04,2314,N,VIIRS,n,2,277.54,5.35,N,2
35.72349,44.04059,325.29,0.46,0.39,2025-12-04,2314,N,VIIRS,n,2,273.69,2.22,N,2
35.72899,44.03151,308.07,0.46,0.39,2025-12-04,2314,N,VIIRS,n,2,269.62,0.66,N,2
35.76966,43.99528,319.96,0.46,0.39,2025-12-04,2314,N,VIIRS,n,2,272.27,1.77,N,2
35.77322,43.99625,313.8,0.46,0.39,2025-12-04,2314,N,VIIRS,n,2,276.16,1.73,N,2
35.97938,43.77127,295.41,0.45,0.39,2025-12-04,2314,N,VIIRS,n,2,263.82,0.3,N,2
35.99619,43.76064,302.62,0.45,0.39,2025-12-04,2314,N,VIIRS,n,2,275.89,0.94,N,2
36.26263,33.72932,319.34,0.41,0.45,2025-12-04,2314,N,VIIRS,n,2,287.45,1.82,N,2
36.34998,42.07837,295.43,0.4,0.37,2025-12-04,2314,N,VIIRS,n,2,281.45,0.89,N,2
36.71425,36.20229,299.42,0.48,0.4,2025-12-04,2314,N,VIIRS,n,2,287.19,1.37,N,2
