latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.60123,36.03932,295.59,0.75,0.77,2025-11-19,52,N,VIIRS,n,2,281.45,1.29,N,0
35.52767,44.34543,341.37,0.42,0.45,2025-11-19,1033,N,VIIRS,n,2,305.76,9.74,D,2
35.53143,44.34015,352.91,0.42,0.45,2025-11-19,1033,N,VIIRS,n,2,306.05,8.91,D,2
35.53563,44.33949,339.98,0.42,0.45,2025-11-19,1033,N,VIIRS,n,2,300.51,8.91,D,2
35.55081,44.23337,335.91,0.42,0.45,2025-11-19,1033,N,VIIRS,n,2,300.92,3.72,D,0
35.62646,44.00947,346.57,0.41,0.45,2025-11-19,1033,N,VIIRS,n,2,306.93,6.49,D,2
35.6306,44.00893,354.36,0.41,0.45,2025-11-19,1033,N,VIIRS,n,2,305.89,14.62,D,2
35.65996,43.96759,341.4,0.4,0.45,2025-11-19,1033,N,VIIRS,n,2,303.73,5.92,D,2
35.66409,43.96695,341.62,0.4,0.45,2025-11-19,1033,N,VIIRS,n,2,303.9,5.92,D,2
35.68269,43.87872,345.06,0.4,0.44,2025-11-19,1033,N,VIIRS,n,2,313.22,71.49,D,2
35.72391,44.0421,346.79,0.41,0.45,2025-11-19,1033,N,VIIRS,n,2,306.64,6.1,D,2
35.77406,43.99716,341.29,0.41,0.45,2025-11-19,1033,N,VIIRS,n,2,304.59,4.61,D,2
36.50201,39.09669,340.91,0.4,0.37,2025-11-19,1033,N,VIIRS,n,2,296.19,4.99,D,0
36.77616,43.32471,350.57,0.39,0.44,2025-11-19,1033,N,VIIRS,n,2,304.29,9.82,D,2
36.89371,43.4318,339.79,0.39,0.44,2025-11-19,1033,N,VIIRS,n,2,290.06,3.74,D,2
36.90567,43.39007,338.91,0.39,0.44,2025-11-19,1033,N,VIIRS,n,2,293.62,4.59,D,2
36.93604,42.13223,327.83,0.51,0.41,2025-11-19,1033,N,VIIRS,n,2,298.84,2.07,D,2
36.26452,33.72984,325.52,0.45,0.39,2025-11-19,1034,N,VIIRS,n,2,294.88,2.47,D,2
36.73172,36.21095,333.7,0.39,0.36,2025-11-19,1034,N,VIIRS,n,2,300.1,4.2,D,2
36.7655,39.11364,338.5,0.4,0.37,2025-11-19,1034,N,VIIRS,n,2,295.41,3.21,D,0
36.78514,39.05392,341.4,0.4,0.37,2025-11-19,1034,N,VIIRS,n,2,296.68,5.1,D,0
36.80853,39.48406,333.68,0.41,0.37,2025-11-19,1034,N,VIIRS,n,2,294.5,2.4,D,0
36.84693,38.84376,332.2,0.4,0.37,2025-11-19,1034,N,VIIRS,n,2,296.57,2.79,D,0
36.87327,30.89983,340.01,0.39,0.44,2025-11-19,1034,N,VIIRS,n,2,289.51,3.9,D,0
36.9257,39.13714,328.04,0.4,0.37,2025-11-19,1034,N,VIIRS,n,2,295.97,3.44,D,0
36.93679,38.44624,331.51,0.39,0.36,2025-11-19,1034,N,VIIRS,n,2,295.58,1.28,D,0
36.94191,40.14971,340.45,0.43,0.38,2025-11-19,1034,N,VIIRS,n,2,300.38,4.39,D,0
36.94748,35.00204,332.77,0.41,0.37,2025-11-19,1034,N,VIIRS,n,2,297.93,3.63,D,0
36.9483,35.00441,329.76,0.41,0.37,2025-11-19,1034,N,VIIRS,n,2,297.26,1.89,D,0
