latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
39.94444,33.18987,295.52,0.45,0.63,2026-07-07,45,N,VIIRS,n,2.0NRT,284.38,0.79,N
40.75749,31.78315,295.72,0.37,0.58,2026-07-07,45,N,VIIRS,n,2.0NRT,283.72,0.58,N
41.17556,32.63538,307.04,0.39,0.59,2026-07-07,45,N,VIIRS,n,2.0NRT,285.29,1.42,N
41.17643,32.63405,323.51,0.39,0.59,2026-07-07,45,N,VIIRS,n,2.0NRT,287.5,1.78,N
41.17691,32.63063,313.17,0.39,0.59,2026-07-07,45,N,VIIRS,n,2.0NRT,286.98,1.42,N
41.19231,32.6184,307.3,0.39,0.59,2026-07-07,45,N,VIIRS,n,2.0NRT,285.54,1.01,N
41.19303,32.61714,300.15,0.39,0.59,2026-07-07,45,N,VIIRS,n,2.0NRT,285.64,0.69,N
41.25591,31.41724,316.98,0.34,0.56,2026-07-07,45,N,VIIRS,n,2.0NRT,287.2,1.93,N
41.25695,31.41333,330.01,0.34,0.56,2026-07-07,45,N,VIIRS,n,2.0NRT,288.71,1.93,N
41.25774,31.43113,300.97,0.34,0.56,2026-07-07,45,N,VIIRS,n,2.0NRT,288.57,0.52,N
41.26472,31.42588,308.03,0.34,0.56,2026-07-07,45,N,VIIRS,n,2.0NRT,291.43,1.61,N
41.26577,31.42196,324.2,0.34,0.56,2026-07-07,45,N,VIIRS,n,2.0NRT,291.13,2.3,N
41.79987,26.70074,298.61,0.39,0.44,2026-07-07,45,N,VIIRS,n,2.0NRT,287.84,0.72,N
41.92526,27.73248,297.97,0.44,0.46,2026-07-07,45,N,VIIRS,n,2.0NRT,284.4,0.6,N
37.25304,30.44365,301.56,0.39,0.59,2026-07-07,48,N,VIIRS,n,2.0NRT,287.7,1.39,N
38.42803,27.21596,307.79,0.49,0.49,2026-07-07,48,N,VIIRS,n,2.0NRT,294.58,1.12,N
38.66092,30.61743,298.43,0.36,0.58,2026-07-07,48,N,VIIRS,n,2.0NRT,284.07,0.73,N
38.73882,26.93258,308.04,0.47,0.48,2026-07-07,48,N,VIIRS,n,2.0NRT,291.88,1.93,N
38.73911,26.93159,312.86,0.47,0.48,2026-07-07,48,N,VIIRS,n,2.0NRT,293.78,1.52,N
38.73934,26.95015,304.97,0.47,0.48,2026-07-07,48,N,VIIRS,n,2.0NRT,291.86,1.14,N
