latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
39.48345,30.03939,300.06,0.66,0.73,2026-07-27,111,N,VIIRS,n,2.0NRT,282.89,1.52,N
40.75449,29.76395,298.24,0.59,0.7,2026-07-27,111,N,VIIRS,n,2.0NRT,287.75,2.22,N
41.01971,28.55701,302.82,0.51,0.66,2026-07-27,111,N,VIIRS,n,2.0NRT,288.15,0.98,N
41.25233,31.41274,302.45,0.68,0.74,2026-07-27,111,N,VIIRS,n,2.0NRT,287.6,2.23,N
38.42843,27.21823,301.82,0.52,0.67,2026-07-27,113,N,VIIRS,n,2.0NRT,289.95,0.77,N
38.42863,27.21797,302.01,0.52,0.67,2026-07-27,113,N,VIIRS,n,2.0NRT,290.47,1.01,N
38.73951,26.94978,313.21,0.49,0.65,2026-07-27,113,N,VIIRS,n,2.0NRT,290.88,2.45,N
38.74122,26.95134,315.13,0.49,0.65,2026-07-27,113,N,VIIRS,n,2.0NRT,290.58,3.25,N
38.75005,26.93601,301.6,0.49,0.65,2026-07-27,113,N,VIIRS,n,2.0NRT,288.55,0.83,N
38.75187,26.93756,310.9,0.49,0.65,2026-07-27,113,N,VIIRS,n,2.0NRT,289.3,0.92,N
39.1168,27.51772,310.82,0.51,0.66,2026-07-27,113,N,VIIRS,n,2.0NRT,288.27,1.34,N
39.1173,27.51804,310.69,0.51,0.66,2026-07-27,113,N,VIIRS,n,2.0NRT,288.38,1.94,N
39.60803,27.87828,297.79,0.52,0.67,2026-07-27,113,N,VIIRS,n,2.0NRT,285.7,0.5,N
39.60818,27.87852,297.87,0.52,0.67,2026-07-27,113,N,VIIRS,n,2.0NRT,285.75,0.73,N
39.86259,26.24389,301.69,0.42,0.61,2026-07-27,113,N,VIIRS,n,2.0NRT,288.45,0.2,N
39.86564,26.24362,308.71,0.42,0.61,2026-07-27,113,N,VIIRS,n,2.0NRT,290.63,0.91,N
35.52662,44.3425,346.46,0.58,0.69,2026-07-27,913,N,VIIRS,n,2.0NRT,316.82,7.07,D
35.53279,44.33992,367.0,0.58,0.69,2026-07-27,913,N,VIIRS,h,2.0NRT,316.54,7.07,D
35.56477,44.28374,345.29,0.58,0.7,2026-07-27,913,N,VIIRS,n,2.0NRT,317.75,8.26,D
35.63022,44.00728,355.63,0.6,0.7,2026-07-27,913,N,VIIRS,n,2.0NRT,318.8,26.27,D
35.63214,44.01375,367.0,0.6,0.7,2026-07-27,913,N,VIIRS,h,2.0NRT,319.31,29.19,D
35.66015,43.96561,346.03,0.6,0.7,2026-07-27,913,N,VIIRS,n,2.0NRT,319.66,9.52,D
35.68287,43.88029,367.0,0.6,0.71,2026-07-27,913,N,VIIRS,h,2.0NRT,324.46,30.91,D
35.68916,43.87766,367.0,0.6,0.71,2026-07-27,913,N,VIIRS,h,2.0NRT,318.33,30.91,D
35.72313,44.03867,348.5,0.59,0.7,2026-07-27,913,N,VIIRS,n,2.0NRT,316.65,8.49,D
35.72509,44.04524,349.39,0.59,0.7,2026-07-27,913,N,VIIRS,n,2.0NRT,317.36,8.49,D
35.7737,43.99621,347.75,0.59,0.7,2026-07-27,913,N,VIIRS,n,2.0NRT,317.02,9.28,D
35.77423,43.99712,348.03,0.59,0.7,2026-07-27,913,N,VIIRS,n,2.0NRT,316.76,7.89,D
35.97618,41.7148,367.0,0.76,0.77,2026-07-27,913,N,VIIRS,h,2.0NRT,314.29,17.74,D
35.97964,41.71355,346.71,0.76,0.77,2026-07-27,913,N,VIIRS,n,2.0NRT,312.57,6.09,D
35.97968,43.76966,350.18,0.6,0.71,2026-07-27,913,N,VIIRS,n,2.0NRT,317.0,7.0,D
37.00415,41.06447,348.44,0.77,0.77,2026-07-27,913,N,VIIRS,n,2.0NRT,313.2,12.4,D
37.0374,41.85091,342.66,0.7,0.75,2026-07-27,913,N,VIIRS,n,2.0NRT,315.09,7.02,D
37.03979,41.85849,346.86,0.7,0.75,2026-07-27,913,N,VIIRS,n,2.0NRT,312.5,7.02,D
37.04273,41.84734,367.0,0.7,0.75,2026-07-27,913,N,VIIRS,h,2.0NRT,312.86,22.68,D
37.04402,41.8479,367.0,0.7,0.75,2026-07-27,913,N,VIIRS,h,2.0NRT,312.17,9.41,D
37.04639,41.85546,339.65,0.7,0.75,2026-07-27,913,N,VIIRS,n,2.0NRT,309.67,9.41,D
40.30757,43.7315,340.1,0.46,0.63,2026-07-27,913,N,VIIRS,n,2.0NRT,304.13,7.65,D
40.30845,43.72865,337.81,0.46,0.63,2026-07-27,913,N,VIIRS,n,2.0NRT,302.41,6.9,D
35.52885,44.34114,367.0,0.32,0.55,2026-07-27,1053,N,VIIRS,h,2.0NRT,324.03,4.4,D
35.53371,44.33693,350.83,0.32,0.55,2026-07-27,1053,N,VIIRS,n,2.0NRT,321.04,4.4,D
35.53396,44.34054,345.31,0.32,0.55,2026-07-27,1053,N,VIIRS,n,2.0NRT,319.35,4.4,D
35.6097,36.37372,350.96,0.41,0.37,2026-07-27,1053,N,VIIRS,n,2.0NRT,315.34,6.4,D
35.77081,43.99619,351.28,0.62,0.54,2026-07-27,1053,N,VIIRS,n,2.0NRT,324.1,21.06,D
36.08603,41.42635,353.69,0.45,0.47,2026-07-27,1053,N,VIIRS,n,2.0NRT,324.24,24.54,D
36.08689,41.42856,351.76,0.45,0.47,2026-07-27,1053,N,VIIRS,n,2.0NRT,325.54,41.38,D
36.23074,44.36184,344.61,0.33,0.55,2026-07-27,1053,N,VIIRS,n,2.0NRT,318.94,5.73,D
36.23609,44.36417,367.0,0.33,0.55,2026-07-27,1053,N,VIIRS,h,2.0NRT,320.55,14.49,D
36.53274,38.64203,348.5,0.5,0.41,2026-07-27,1053,N,VIIRS,n,2.0NRT,322.42,10.12,D
36.74878,39.62551,350.65,0.56,0.43,2026-07-27,1053,N,VIIRS,n,2.0NRT,321.34,33.13,D
36.81124,40.02696,350.62,0.39,0.44,2026-07-27,1053,N,VIIRS,n,2.0NRT,320.96,9.08,D
36.81147,40.02565,347.05,0.39,0.44,2026-07-27,1053,N,VIIRS,n,2.0NRT,321.3,10.36,D
36.83099,40.22921,367.0,0.4,0.44,2026-07-27,1053,N,VIIRS,h,2.0NRT,325.91,20.03,D
36.8324,40.22749,356.16,0.4,0.44,2026-07-27,1053,N,VIIRS,n,2.0NRT,322.84,13.09,D
36.87202,34.7385,348.96,0.39,0.36,2026-07-27,1053,N,VIIRS,n,2.0NRT,308.76,5.61,D
36.94863,42.13208,356.06,0.51,0.49,2026-07-27,1053,N,VIIRS,n,2.0NRT,323.36,6.04,D
37.01997,35.38393,367.0,0.4,0.37,2026-07-27,1053,N,VIIRS,h,2.0NRT,325.27,84.38,D
37.05,41.8588,355.49,0.49,0.49,2026-07-27,1053,N,VIIRS,n,2.0NRT,326.16,10.67,D
37.05047,41.86433,356.41,0.49,0.49,2026-07-27,1053,N,VIIRS,n,2.0NRT,329.43,59.48,D
37.0545,41.85818,349.93,0.49,0.49,2026-07-27,1053,N,VIIRS,n,2.0NRT,320.61,13.93,D
37.05498,41.86368,349.62,0.49,0.49,2026-07-27,1053,N,VIIRS,n,2.0NRT,320.87,13.47,D
37.53212,39.03389,367.0,0.54,0.42,2026-07-27,1053,N,VIIRS,h,2.0NRT,331.96,86.53,D
38.46584,33.76688,341.66,0.39,0.36,2026-07-27,1053,N,VIIRS,n,2.0NRT,312.78,7.01,D
40.83424,33.22158,338.28,0.39,0.36,2026-07-27,1056,N,VIIRS,n,2.0NRT,307.38,2.36,D
41.09008,28.58719,338.74,0.45,0.39,2026-07-27,1056,N,VIIRS,n,2.0NRT,303.72,3.32,D
41.24273,36.46504,341.75,0.46,0.39,2026-07-27,1056,N,VIIRS,n,2.0NRT,311.0,7.46,D
35.52412,44.34595,325.29,0.42,0.38,2026-07-27,2314,N,VIIRS,n,2.0NRT,296.53,2.79,N
35.52496,44.34135,321.17,0.42,0.38,2026-07-27,2314,N,VIIRS,n,2.0NRT,296.71,4.02,N
35.5284,44.34227,337.01,0.42,0.38,2026-07-27,2314,N,VIIRS,n,2.0NRT,299.85,4.02,N
35.52924,44.33767,331.17,0.42,0.38,2026-07-27,2314,N,VIIRS,n,2.0NRT,299.47,4.02,N
35.53267,44.33858,347.99,0.42,0.38,2026-07-27,2314,N,VIIRS,n,2.0NRT,302.28,7.56,N
35.56411,44.28426,331.02,0.42,0.38,2026-07-27,2314,N,VIIRS,n,2.0NRT,301.07,4.82,N
35.62772,44.00986,342.11,0.41,0.37,2026-07-27,2314,N,VIIRS,n,2.0NRT,313.07,14.03,N
35.62852,44.00534,311.53,0.41,0.37,2026-07-27,2314,N,VIIRS,n,2.0NRT,298.08,5.38,N
