latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
42.11864,43.0154,302.45,0.42,0.61,2024-07-29,2211,N,VIIRS,n,2,289.55,0.85,N,2
36.72019,42.59735,308.3,0.4,0.6,2024-07-29,2212,N,VIIRS,n,2,297.37,1.79,N,2
36.73075,43.2782,309.87,0.37,0.58,2024-07-29,2212,N,VIIRS,n,2,298.25,2.37,N,2
36.74459,43.49795,310.15,0.36,0.57,2024-07-29,2212,N,VIIRS,n,2,299.16,1.13,N,0
36.74483,42.93138,324.41,0.39,0.59,2024-07-29,2212,N,VIIRS,n,2,297.51,1.3,N,0
36.74519,42.93478,308.71,0.38,0.59,2024-07-29,2212,N,VIIRS,n,2,296.57,0.85,N,0
36.74546,42.93034,315.94,0.39,0.59,2024-07-29,2212,N,VIIRS,n,2,297.57,1.53,N,0
36.76622,41.94723,319.67,0.44,0.62,2024-07-29,2212,N,VIIRS,n,2,295.78,1.42,N,0
36.76648,41.94219,311.93,0.44,0.62,2024-07-29,2212,N,VIIRS,n,2,295.72,1.42,N,0
36.77658,43.32814,312.64,0.37,0.58,2024-07-29,2212,N,VIIRS,n,2,298.69,4.65,N,2
36.77686,43.32357,367.0,0.37,0.58,2024-07-29,2212,N,VIIRS,h,2,301.07,4.65,N,2
36.8106,38.69586,307.23,0.66,0.73,2024-07-29,2212,N,VIIRS,n,2,295.95,2.79,N,0
36.81075,38.68843,306.76,0.66,0.73,2024-07-29,2212,N,VIIRS,n,2,296.27,3.08,N,0
36.81761,38.68889,309.31,0.66,0.73,2024-07-29,2212,N,VIIRS,n,2,295.56,2.53,N,0
36.8382,43.513,317.79,0.36,0.57,2024-07-29,2212,N,VIIRS,n,2,299.36,2.86,N,0
36.84331,43.51736,318.45,0.36,0.57,2024-07-29,2212,N,VIIRS,n,2,298.59,1.66,N,0
36.8522,39.88748,311.74,0.57,0.69,2024-07-29,2212,N,VIIRS,n,2,295.34,1.49,N,0
36.85238,39.88094,312.48,0.57,0.69,2024-07-29,2212,N,VIIRS,n,2,295.49,2.78,N,0
36.85256,39.87438,314.79,0.57,0.69,2024-07-29,2212,N,VIIRS,n,2,295.66,2.78,N,0
36.85279,39.88298,323.18,0.57,0.69,2024-07-29,2212,N,VIIRS,n,2,295.93,5.36,N,0
36.853,39.87644,315.93,0.57,0.69,2024-07-29,2212,N,VIIRS,n,2,295.8,3.86,N,0
36.85867,39.88791,309.07,0.57,0.69,2024-07-29,2212,N,VIIRS,n,2,296.07,1.49,N,0
36.86655,43.48864,323.32,0.36,0.57,2024-07-29,2212,N,VIIRS,n,2,295.37,1.54,N,2
36.87111,40.43338,308.28,0.53,0.67,2024-07-29,2212,N,VIIRS,n,2,295.37,1.2,N,0
