latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
36.12149,40.82106,296.53,0.45,0.63,2023-10-21,0,N,VIIRS,n,2,285.7,1.38,N,2
36.12188,41.04362,303.69,0.46,0.64,2023-10-21,0,N,VIIRS,n,2,283.72,1.26,N,2
36.14046,40.8205,295.36,0.45,0.63,2023-10-21,0,N,VIIRS,n,2,284.06,0.75,N,0
36.14071,40.81905,308.18,0.45,0.63,2023-10-21,0,N,VIIRS,n,2,284.42,1.95,N,2
36.1418,40.81573,307.69,0.45,0.63,2023-10-21,0,N,VIIRS,n,2,284.9,1.42,N,2
36.32415,30.33037,297.0,0.42,0.38,2023-10-21,0,N,VIIRS,n,2,284.93,0.32,N,0
36.71623,36.20134,306.14,0.5,0.49,2023-10-21,0,N,VIIRS,n,2,289.07,2.78,N,2
36.72813,36.21148,303.52,0.5,0.49,2023-10-21,0,N,VIIRS,n,2,290.28,0.94,N,2
36.73252,36.21299,310.35,0.5,0.49,2023-10-21,0,N,VIIRS,n,2,292.42,1.78,N,2
36.745,36.19996,316.61,0.5,0.49,2023-10-21,0,N,VIIRS,n,2,289.54,1.09,N,2
36.77686,36.20558,306.24,0.5,0.49,2023-10-21,0,N,VIIRS,n,2,291.1,1.27,N,0
36.77805,36.20685,308.84,0.5,0.49,2023-10-21,0,N,VIIRS,n,2,290.55,3.34,N,0
36.86945,34.76506,308.36,0.42,0.45,2023-10-21,0,N,VIIRS,n,2,290.1,1.63,N,2
36.87111,34.76252,301.79,0.42,0.45,2023-10-21,0,N,VIIRS,n,2,289.55,1.59,N,2
36.88433,30.83902,326.12,0.43,0.38,2023-10-21,0,N,VIIRS,n,2,287.41,2.39,N,0
36.88623,30.84255,329.57,0.43,0.38,2023-10-21,0,N,VIIRS,n,2,289.06,6.2,N,0
36.88726,37.46097,307.75,0.57,0.52,2023-10-21,0,N,VIIRS,n,2,283.86,1.66,N,0
36.88778,30.83997,329.63,0.43,0.38,2023-10-21,0,N,VIIRS,n,2,287.94,2.39,N,0
37.86117,29.37362,313.04,0.39,0.36,2023-10-21,0,N,VIIRS,n,2,286.64,1.3,N,2
37.89756,30.49257,298.57,0.41,0.37,2023-10-21,0,N,VIIRS,n,2,282.7,0.9,N,2
37.93801,32.53621,297.83,0.48,0.4,2023-10-21,0,N,VIIRS,n,2,281.7,0.97,N,0
38.42807,27.21607,305.4,0.39,0.36,2023-10-21,0,N,VIIRS,n,2,288.65,0.88,N,2
38.45536,27.26402,298.93,0.39,0.36,2023-10-21,0,N,VIIRS,n,2,288.35,0.52,N,2
38.73389,26.96656,301.43,0.39,0.36,2023-10-21,0,N,VIIRS,n,2,287.78,0.62,N,2
38.73649,26.94844,303.85,0.39,0.37,2023-10-21,0,N,VIIRS,n,2,291.62,1.24,N,2
38.73713,26.94391,315.26,0.39,0.37,2023-10-21,0,N,VIIRS,n,2,294.13,1.24,N,2
38.73907,26.93034,306.2,0.39,0.37,2023-10-21,0,N,VIIRS,n,2,291.96,0.89,N,2
38.7532,26.95232,303.72,0.39,0.37,2023-10-21,0,N,VIIRS,n,2,288.08,0.86,N,2
35.50671,43.74172,334.04,0.41,0.45,2023-10-21,939,N,VIIRS,n,2,305.39,3.39,D,0
35.5247,44.34355,340.97,0.57,0.43,2023-10-21,939,N,VIIRS,n,2,309.27,5.29,D,2
35.52861,44.34237,344.18,0.57,0.43,2023-10-21,939,N,VIIRS,n,2,308.66,5.29,D,2
35.53252,44.34119,344.57,0.57,0.43,2023-10-21,939,N,VIIRS,n,2,308.65,10.78,D,2
35.62979,44.00961,353.12,0.39,0.44,2023-10-21,939,N,VIIRS,n,2,311.28,10.32,D,2
35.6549,43.94727,337.78,0.39,0.44,2023-10-21,939,N,VIIRS,n,2,309.69,3.22,D,0
35.68236,43.8756,342.18,0.4,0.44,2023-10-21,939,N,VIIRS,n,2,307.75,3.84,D,2
35.68328,43.87991,342.23,0.4,0.44,2023-10-21,939,N,VIIRS,n,2,308.12,3.84,D,2
35.68636,43.87439,340.69,0.4,0.44,2023-10-21,939,N,VIIRS,n,2,307.84,3.84,D,2
35.68727,43.8787,340.2,0.4,0.44,2023-10-21,939,N,VIIRS,n,2,308.19,3.84,D,2
35.71296,43.98055,345.16,0.39,0.44,2023-10-21,939,N,VIIRS,n,2,309.95,6.29,D,0
35.71693,43.97935,345.26,0.39,0.44,2023-10-21,939,N,VIIRS,n,2,310.05,6.29,D,0
35.7255,44.04038,343.67,0.39,0.44,2023-10-21,939,N,VIIRS,n,2,307.58,2.78,D,2
35.72857,44.03495,342.96,0.39,0.44,2023-10-21,939,N,VIIRS,n,2,308.8,2.78,D,2
35.82294,44.06145,335.46,0.39,0.44,2023-10-21,939,N,VIIRS,n,2,306.58,1.29,D,0
35.84834,44.10271,343.57,0.38,0.44,2023-10-21,939,N,VIIRS,n,2,308.07,3.49,D,0
35.92303,43.79062,340.63,0.4,0.44,2023-10-21,939,N,VIIRS,n,2,307.79,2.44,D,2
35.9814,43.76812,341.66,0.4,0.44,2023-10-21,939,N,VIIRS,n,2,308.74,4.41,D,2
35.99731,43.76295,335.56,0.4,0.44,2023-10-21,939,N,VIIRS,n,2,309.09,1.62,D,2
36.01856,43.68188,345.68,0.4,0.44,2023-10-21,939,N,VIIRS,n,2,312.3,6.13,D,2
36.07498,43.83034,346.19,0.39,0.44,2023-10-21,939,N,VIIRS,n,2,308.05,11.28,D,0
36.16008,43.64727,339.76,0.4,0.44,2023-10-21,939,N,VIIRS,n,2,309.19,5.27,D,0
36.28837,43.96013,336.93,0.38,0.43,2023-10-21,939,N,VIIRS,n,2,308.19,2.73,D,0
35.69794,38.71815,367.0,0.37,0.58,2023-10-21,940,N,VIIRS,h,2,298.98,7.38,D,0
35.7002,38.71705,367.0,0.37,0.58,2023-10-21,940,N,VIIRS,h,2,297.18,6.33,D,0
36.14299,37.33382,337.27,0.43,0.62,2023-10-21,940,N,VIIRS,n,2,298.22,5.69,D,0
36.39272,43.82994,342.67,0.39,0.44,2023-10-21,940,N,VIIRS,n,2,309.08,3.59,D,0
36.46339,38.89231,342.72,0.35,0.57,2023-10-21,940,N,VIIRS,n,2,301.11,4.81,D,0
36.46435,38.8961,343.01,0.35,0.57,2023-10-21,940,N,VIIRS,n,2,301.43,6.51,D,0
36.51031,43.76613,344.87,0.39,0.44,2023-10-21,940,N,VIIRS,n,2,311.0,8.0,D,0
36.52396,43.97433,345.7,0.57,0.43,2023-10-21,940,N,VIIRS,n,2,312.18,17.85,D,0
36.52982,43.45191,343.54,0.4,0.44,2023-10-21,940,N,VIIRS,n,2,308.69,5.18,D,0
36.59729,43.65306,345.32,0.39,0.44,2023-10-21,940,N,VIIRS,n,2,308.49,8.24,D,0
36.60124,43.65176,332.57,0.39,0.44,2023-10-21,940,N,VIIRS,n,2,306.25,2.68,D,0
36.60391,40.405,335.52,0.57,0.52,2023-10-21,940,N,VIIRS,n,2,302.28,2.44,D,0
36.62746,39.03479,332.51,0.34,0.56,2023-10-21,940,N,VIIRS,n,2,300.41,1.16,D,0
36.6591,38.30745,331.21,0.37,0.58,2023-10-21,940,N,VIIRS,n,2,300.63,2.1,D,0
36.66015,38.31154,336.25,0.37,0.58,2023-10-21,940,N,VIIRS,n,2,301.12,2.1,D,0
36.67916,43.49815,356.61,0.4,0.44,2023-10-21,940,N,VIIRS,n,2,312.51,10.4,D,0
36.69719,39.20521,333.75,0.33,0.55,2023-10-21,940,N,VIIRS,n,2,296.95,2.95,D,0
36.69974,39.20513,332.64,0.33,0.55,2023-10-21,940,N,VIIRS,n,2,296.62,2.73,D,0
36.72215,43.4402,350.01,0.4,0.44,2023-10-21,940,N,VIIRS,n,2,307.49,6.91,D,0
36.72278,43.07632,334.28,0.42,0.45,2023-10-21,940,N,VIIRS,n,2,306.01,2.38,D,0
36.7243,43.07714,336.1,0.42,0.45,2023-10-21,940,N,VIIRS,n,2,305.5,2.15,D,0
36.77778,39.42898,335.54,0.32,0.55,2023-10-21,940,N,VIIRS,n,2,295.86,5.19,D,0
36.77866,39.43247,345.33,0.32,0.55,2023-10-21,940,N,VIIRS,n,2,297.0,8.94,D,0
36.86964,41.10059,346.73,0.52,0.5,2023-10-21,940,N,VIIRS,n,2,307.85,16.37,D,0
36.88128,36.97319,333.93,0.43,0.62,2023-10-21,940,N,VIIRS,n,2,297.68,1.54,D,0
36.88446,40.29117,341.69,0.57,0.52,2023-10-21,940,N,VIIRS,n,2,303.02,12.0,D,0
36.8867,36.9707,341.84,0.43,0.62,2023-10-21,940,N,VIIRS,n,2,299.64,4.26,D,0
36.90184,40.5565,341.9,0.55,0.51,2023-10-21,940,N,VIIRS,n,2,304.29,4.21,D,0
36.90601,43.38774,339.5,0.4,0.44,2023-10-21,940,N,VIIRS,n,2,297.13,4.93,D,2
36.99042,42.69632,345.32,0.43,0.46,2023-10-21,940,N,VIIRS,n,2,308.72,6.52,D,0
36.99146,42.70111,336.91,0.43,0.46,2023-10-21,940,N,VIIRS,n,2,305.29,6.52,D,0
36.9955,42.28146,340.3,0.45,0.47,2023-10-21,940,N,VIIRS,n,2,307.29,3.76,D,0
36.99586,40.41992,331.19,0.56,0.52,2023-10-21,940,N,VIIRS,n,2,302.22,2.84,D,0
36.99595,40.41945,332.51,0.56,0.52,2023-10-21,940,N,VIIRS,n,2,302.23,3.32,D,0
36.99762,42.6889,341.55,0.43,0.46,2023-10-21,940,N,VIIRS,n,2,308.2,3.97,D,0
36.99858,42.27505,345.45,0.45,0.47,2023-10-21,940,N,VIIRS,n,2,307.78,6.33,D,0
37.08459,36.06163,338.92,0.47,0.64,2023-10-21,940,N,VIIRS,n,2,300.39,4.12,D,0
37.08755,36.05709,329.93,0.47,0.64,2023-10-21,940,N,VIIRS,n,2,299.52,4.89,D,0
37.1008,42.01191,346.74,0.46,0.47,2023-10-21,940,N,VIIRS,n,2,306.99,6.07,D,0
37.38916,41.83959,331.39,0.46,0.47,2023-10-21,940,N,VIIRS,n,2,301.22,3.61,D,0
37.55172,38.46292,367.0,0.34,0.56,2023-10-21,940,N,VIIRS,h,2,301.53,7.71,D,0
37.5802,38.22961,357.31,0.35,0.57,2023-10-21,940,N,VIIRS,n,2,302.53,5.42,D,0
37.58092,38.22969,354.88,0.35,0.57,2023-10-21,940,N,VIIRS,n,2,302.27,5.65,D,0
37.61967,38.18756,333.21,0.35,0.57,2023-10-21,940,N,VIIRS,n,2,302.23,1.3,D,0
37.637,39.68795,338.96,0.59,0.53,2023-10-21,940,N,VIIRS,n,2,302.77,6.19,D,0
37.65112,40.94007,356.78,0.51,0.49,2023-10-21,940,N,VIIRS,n,2,300.84,18.76,D,0
37.66531,38.19096,337.63,0.35,0.57,2023-10-21,940,N,VIIRS,n,2,300.5,3.87,D,0
37.66537,38.1909,340.15,0.35,0.57,2023-10-21,940,N,VIIRS,n,2,300.74,3.63,D,0
37.6766,38.53746,332.11,0.34,0.56,2023-10-21,940,N,VIIRS,n,2,302.29,1.78,D,0
37.73211,38.75441,367.0,0.33,0.55,2023-10-21,940,N,VIIRS,h,2,305.61,6.81,D,0
37.74002,38.52813,352.32,0.34,0.56,2023-10-21,940,N,VIIRS,n,2,304.34,16.12,D,0
37.74102,38.53207,351.82,0.34,0.56,2023-10-21,940,N,VIIRS,n,2,300.55,17.32,D,0
37.75782,38.62017,337.12,0.33,0.56,2023-10-21,940,N,VIIRS,n,2,301.9,2.27,D,0
37.80466,38.42882,354.46,0.34,0.56,2023-10-21,940,N,VIIRS,n,2,298.51,3.78,D,0
37.80769,38.44071,351.53,0.34,0.56,2023-10-21,940,N,VIIRS,n,2,304.06,10.25,D,0
37.80869,38.44465,367.0,0.34,0.56,2023-10-21,940,N,VIIRS,h,2,308.24,10.25,D,0
37.81357,38.44223,331.44,0.34,0.56,2023-10-21,940,N,VIIRS,n,2,299.83,10.25,D,0
37.81956,38.35749,345.77,0.34,0.56,2023-10-21,940,N,VIIRS,n,2,299.78,4.42,D,0
