latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
42.12238,43.01689,304.98,0.57,0.69,2026-06-17,20,N,VIIRS,n,2.0NRT,286.31,1.75,N
42.12445,43.0167,303.5,0.57,0.69,2026-06-17,20,N,VIIRS,n,2.0NRT,286.23,1.44,N
36.13034,40.8096,314.34,0.67,0.73,2026-06-17,22,N,VIIRS,n,2.0NRT,291.95,2.46,N
36.13095,40.80449,302.5,0.67,0.73,2026-06-17,22,N,VIIRS,n,2.0NRT,291.1,2.87,N
36.16855,41.04491,305.62,0.68,0.74,2026-06-17,22,N,VIIRS,n,2.0NRT,290.78,1.31,N
36.16993,41.04357,303.47,0.68,0.74,2026-06-17,22,N,VIIRS,n,2.0NRT,290.94,0.81,N
36.26623,33.72876,304.24,0.57,0.52,2026-06-17,22,N,VIIRS,n,2.0NRT,293.78,1.44,N
36.69604,36.20583,306.2,0.37,0.58,2026-06-17,22,N,VIIRS,n,2.0NRT,292.97,1.19,N
36.71997,36.20224,315.66,0.37,0.58,2026-06-17,22,N,VIIRS,n,2.0NRT,291.95,2.03,N
36.72345,39.01105,310.53,0.52,0.67,2026-06-17,22,N,VIIRS,n,2.0NRT,287.77,0.65,N
36.72928,36.21049,305.7,0.37,0.58,2026-06-17,22,N,VIIRS,n,2.0NRT,291.93,0.95,N
36.73244,36.19847,303.87,0.37,0.58,2026-06-17,22,N,VIIRS,n,2.0NRT,292.8,0.69,N
36.73444,36.21267,306.65,0.37,0.58,2026-06-17,22,N,VIIRS,n,2.0NRT,293.24,0.95,N
36.7355,36.20866,325.89,0.37,0.58,2026-06-17,22,N,VIIRS,n,2.0NRT,292.95,3.0,N
36.84214,39.52275,307.9,0.55,0.68,2026-06-17,22,N,VIIRS,n,2.0NRT,288.72,1.9,N
36.84416,39.52719,311.61,0.55,0.68,2026-06-17,22,N,VIIRS,n,2.0NRT,289.06,1.07,N
36.91589,41.89359,302.15,0.72,0.75,2026-06-17,22,N,VIIRS,n,2.0NRT,288.28,0.74,N
36.9227,40.16193,308.2,0.59,0.7,2026-06-17,22,N,VIIRS,n,2.0NRT,288.84,1.49,N
36.92887,40.16479,326.86,0.59,0.7,2026-06-17,22,N,VIIRS,n,2.0NRT,289.64,3.6,N
36.94049,42.16901,302.06,0.74,0.76,2026-06-17,22,N,VIIRS,n,2.0NRT,288.2,0.82,N
36.94445,42.13252,308.26,0.73,0.76,2026-06-17,22,N,VIIRS,n,2.0NRT,290.68,2.84,N
36.94576,42.16882,312.09,0.74,0.76,2026-06-17,22,N,VIIRS,n,2.0NRT,289.25,1.66,N
36.94704,42.12444,306.8,0.73,0.76,2026-06-17,22,N,VIIRS,n,2.0NRT,291.08,4.18,N
36.94712,42.17245,306.08,0.74,0.76,2026-06-17,22,N,VIIRS,n,2.0NRT,289.28,0.82,N
