latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
36.8896,31.07484,311.75,0.62,0.71,2026-07-17,100,N,VIIRS,n,2.0NRT,290.79,0.86,N
36.89151,31.07744,310.97,0.62,0.71,2026-07-17,100,N,VIIRS,n,2.0NRT,290.74,1.23,N
37.25395,30.44225,301.2,0.56,0.69,2026-07-17,100,N,VIIRS,n,2.0NRT,289.14,0.49,N
38.42632,27.21496,313.78,0.36,0.57,2026-07-17,100,N,VIIRS,n,2.0NRT,295.66,1.55,N
38.45755,27.26163,306.37,0.36,0.57,2026-07-17,100,N,VIIRS,n,2.0NRT,295.49,1.03,N
38.51669,26.93617,303.03,0.35,0.56,2026-07-17,100,N,VIIRS,n,2.0NRT,291.77,0.31,N
38.73841,26.94452,309.07,0.34,0.56,2026-07-17,100,N,VIIRS,n,2.0NRT,297.28,0.9,N
38.74235,26.9506,309.1,0.34,0.56,2026-07-17,100,N,VIIRS,n,2.0NRT,294.7,0.9,N
38.74339,26.94665,310.14,0.34,0.56,2026-07-17,100,N,VIIRS,n,2.0NRT,294.89,0.9,N
38.75135,26.9373,304.71,0.34,0.56,2026-07-17,100,N,VIIRS,n,2.0NRT,293.17,0.7,N
38.7523,26.93365,310.8,0.34,0.56,2026-07-17,100,N,VIIRS,n,2.0NRT,293.47,0.7,N
38.79742,26.93438,316.32,0.34,0.56,2026-07-17,100,N,VIIRS,n,2.0NRT,294.23,0.86,N
38.80241,26.93642,310.65,0.34,0.56,2026-07-17,100,N,VIIRS,n,2.0NRT,296.27,0.86,N
39.09163,27.51308,304.96,0.36,0.57,2026-07-17,100,N,VIIRS,n,2.0NRT,290.38,0.71,N
39.48414,30.0367,300.88,0.47,0.64,2026-07-17,100,N,VIIRS,n,2.0NRT,284.28,1.54,N
39.48748,30.03874,303.4,0.47,0.64,2026-07-17,100,N,VIIRS,n,2.0NRT,286.07,1.95,N
39.86778,26.2445,302.91,0.59,0.53,2026-07-17,100,N,VIIRS,n,2.0NRT,291.18,1.4,N
40.75554,29.7635,300.86,0.42,0.61,2026-07-17,100,N,VIIRS,n,2.0NRT,289.44,0.82,N
40.75686,29.7589,302.14,0.42,0.61,2026-07-17,100,N,VIIRS,n,2.0NRT,289.77,0.82,N
41.02158,28.55311,307.21,0.36,0.57,2026-07-17,100,N,VIIRS,n,2.0NRT,290.21,0.94,N
41.17227,32.62996,296.49,0.55,0.68,2026-07-17,100,N,VIIRS,n,2.0NRT,286.2,0.98,N
41.17477,32.62996,302.03,0.55,0.68,2026-07-17,100,N,VIIRS,n,2.0NRT,287.07,0.87,N
41.17804,32.63375,306.16,0.55,0.68,2026-07-17,100,N,VIIRS,n,2.0NRT,288.03,0.98,N
41.18054,32.63372,308.32,0.55,0.68,2026-07-17,100,N,VIIRS,n,2.0NRT,288.42,0.87,N
41.25415,31.4089,304.76,0.48,0.65,2026-07-17,100,N,VIIRS,n,2.0NRT,287.88,1.37,N
41.26043,31.43134,299.46,0.48,0.65,2026-07-17,100,N,VIIRS,n,2.0NRT,288.21,0.98,N
41.26203,31.42608,303.82,0.48,0.65,2026-07-17,100,N,VIIRS,n,2.0NRT,288.98,1.4,N
41.2637,31.42057,301.75,0.48,0.65,2026-07-17,100,N,VIIRS,n,2.0NRT,288.71,1.4,N
35.53147,44.34062,356.23,0.43,0.46,2026-07-17,1041,N,VIIRS,n,2.0NRT,324.13,15.28,D
35.58862,44.134,352.06,0.42,0.45,2026-07-17,1041,N,VIIRS,n,2.0NRT,318.72,1.76,D
35.59237,44.13469,367.0,0.42,0.46,2026-07-17,1041,N,VIIRS,h,2.0NRT,322.27,15.34,D
35.59282,44.13942,354.72,0.42,0.46,2026-07-17,1041,N,VIIRS,n,2.0NRT,324.48,14.09,D
35.59704,44.1388,367.0,0.42,0.46,2026-07-17,1041,N,VIIRS,h,2.0NRT,323.99,25.74,D
35.63574,43.4843,353.87,0.39,0.44,2026-07-17,1041,N,VIIRS,n,2.0NRT,319.81,5.06,D
35.68712,43.87759,355.99,0.41,0.45,2026-07-17,1041,N,VIIRS,n,2.0NRT,321.6,15.46,D
35.98373,43.77145,353.56,0.41,0.45,2026-07-17,1041,N,VIIRS,n,2.0NRT,322.26,5.28,D
36.01709,43.68311,356.41,0.41,0.45,2026-07-17,1041,N,VIIRS,n,2.0NRT,325.15,3.51,D
36.38434,39.07907,348.53,0.4,0.37,2026-07-17,1041,N,VIIRS,n,2.0NRT,318.39,7.05,D
36.50975,43.74421,354.46,0.41,0.45,2026-07-17,1041,N,VIIRS,n,2.0NRT,325.79,9.07,D
36.68025,40.02793,352.95,0.43,0.38,2026-07-17,1041,N,VIIRS,n,2.0NRT,325.55,10.24,D
36.71852,36.20284,347.58,0.39,0.36,2026-07-17,1041,N,VIIRS,n,2.0NRT,311.08,7.09,D
36.73917,36.21194,344.58,0.39,0.36,2026-07-17,1041,N,VIIRS,n,2.0NRT,312.49,7.52,D
36.76181,39.93464,355.85,0.43,0.38,2026-07-17,1041,N,VIIRS,n,2.0NRT,322.93,32.05,D
36.77375,43.32722,346.32,0.4,0.44,2026-07-17,1041,N,VIIRS,n,2.0NRT,321.3,5.93,D
36.80656,41.97611,357.87,0.51,0.41,2026-07-17,1041,N,VIIRS,n,2.0NRT,328.27,16.38,D
36.81038,41.97545,367.0,0.51,0.41,2026-07-17,1041,N,VIIRS,h,2.0NRT,340.38,44.69,D
36.81103,41.98125,355.53,0.52,0.41,2026-07-17,1041,N,VIIRS,n,2.0NRT,323.16,44.69,D
36.81484,41.9806,343.78,0.52,0.41,2026-07-17,1041,N,VIIRS,n,2.0NRT,314.48,44.69,D
36.86745,43.49054,344.78,0.41,0.45,2026-07-17,1041,N,VIIRS,n,2.0NRT,314.27,2.96,D
36.88626,38.42789,353.2,0.4,0.37,2026-07-17,1041,N,VIIRS,n,2.0NRT,321.91,13.52,D
