latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.65755,30.61874,303.29,0.44,0.62,2024-12-29,43,N,VIIRS,n,2,274.62,1.5,N,2
38.6592,30.61836,298.08,0.44,0.62,2024-12-29,43,N,VIIRS,n,2,274.28,1.77,N,2
35.52629,44.34408,337.3,0.54,0.42,2024-12-29,1023,N,VIIRS,n,2,292.19,12.05,D,2
35.53342,44.33688,328.17,0.54,0.42,2024-12-29,1023,N,VIIRS,n,2,287.73,3.7,D,2
35.62836,44.01055,341.54,0.52,0.41,2024-12-29,1023,N,VIIRS,n,2,298.79,18.82,D,2
35.77234,43.99526,343.66,0.52,0.42,2024-12-29,1023,N,VIIRS,n,2,291.96,6.93,D,2
36.08921,43.51924,327.5,0.5,0.41,2024-12-29,1023,N,VIIRS,n,2,289.2,3.25,D,0
35.8432,39.36147,329.17,0.39,0.36,2024-12-29,1024,N,VIIRS,n,2,284.65,1.14,D,0
36.77445,39.45185,327.89,0.39,0.36,2024-12-29,1024,N,VIIRS,n,2,284.97,3.01,D,0
36.94748,42.1333,331.29,0.45,0.39,2024-12-29,1024,N,VIIRS,n,2,289.23,3.66,D,2
38.65208,39.76928,329.05,0.4,0.37,2024-12-29,1024,N,VIIRS,n,2,282.88,2.99,D,2
39.64046,35.53176,325.09,0.41,0.37,2024-12-29,1025,N,VIIRS,n,2,280.91,2.72,D,0
35.53596,44.33568,322.04,0.4,0.37,2024-12-29,2244,N,VIIRS,n,2,279.11,1.96,N,2
35.63022,44.00833,320.16,0.41,0.37,2024-12-29,2244,N,VIIRS,n,2,272.42,1.76,N,2
35.92526,43.79129,307.84,0.42,0.38,2024-12-29,2244,N,VIIRS,n,2,272.35,1.14,N,2
35.95329,43.72727,310.4,0.42,0.38,2024-12-29,2244,N,VIIRS,n,2,279.32,1.6,N,2
36.31214,43.75389,305.49,0.42,0.38,2024-12-29,2244,N,VIIRS,n,2,277.49,0.87,N,2
35.52437,44.3448,316.77,0.4,0.37,2024-12-29,2245,N,VIIRS,n,2,277.43,2.27,N,2
35.52775,44.34552,326.15,0.4,0.37,2024-12-29,2245,N,VIIRS,n,2,280.83,2.27,N,2
35.52839,44.34107,334.44,0.4,0.37,2024-12-29,2245,N,VIIRS,n,2,279.44,4.65,N,2
35.52901,44.33662,300.85,0.4,0.37,2024-12-29,2245,N,VIIRS,n,2,276.92,4.65,N,2
35.53177,44.34179,327.05,0.4,0.37,2024-12-29,2245,N,VIIRS,n,2,281.51,3.11,N,2
35.53239,44.33735,331.68,0.4,0.37,2024-12-29,2245,N,VIIRS,n,2,279.11,3.11,N,2
35.53578,44.33807,319.11,0.4,0.37,2024-12-29,2245,N,VIIRS,n,2,278.52,3.11,N,2
36.26341,33.72995,304.18,0.45,0.63,2024-12-29,2245,N,VIIRS,n,2,279.27,2.27,N,2
39.86543,26.2468,296.1,0.45,0.39,2024-12-30,24,N,VIIRS,n,2,275.79,1.51,N,2
35.62882,44.00989,346.02,0.38,0.36,2024-12-30,1004,N,VIIRS,n,2,295.83,6.3,D,2
35.68284,43.87616,335.43,0.38,0.36,2024-12-30,1004,N,VIIRS,n,2,294.84,3.99,D,2
