latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.75459,26.93301,297.68,0.69,0.74,2026-02-27,121,N,VIIRS,n,2,272.97,1.32,N,2
36.86189,37.97654,330.23,0.78,0.78,2026-02-27,921,N,VIIRS,n,2,283.3,8.8,D,0
36.86439,37.97536,343.63,0.78,0.78,2026-02-27,921,N,VIIRS,n,2,284.31,8.44,D,0
35.72096,44.04317,326.62,0.46,0.64,2026-02-27,1101,N,VIIRS,n,2,288.48,3.71,D,2
35.95853,38.88542,332.42,0.48,0.48,2026-02-27,1101,N,VIIRS,n,2,290.19,2.69,D,0
36.72292,38.07085,367.0,0.44,0.46,2026-02-27,1101,N,VIIRS,h,2,294.15,31.09,D,3
36.74181,39.58266,328.65,0.53,0.5,2026-02-27,1101,N,VIIRS,n,2,285.71,3.55,D,0
36.85282,37.54731,346.02,0.42,0.45,2026-02-27,1101,N,VIIRS,n,2,289.37,5.46,D,0
37.17092,29.62555,332.63,0.39,0.36,2026-02-27,1102,N,VIIRS,n,2,289.62,2.97,D,0
37.17422,29.62471,332.25,0.39,0.36,2026-02-27,1102,N,VIIRS,n,2,288.23,2.97,D,0
37.53893,28.6289,330.86,0.4,0.37,2026-02-27,1102,N,VIIRS,n,2,284.16,2.65,D,0
38.64333,28.41955,344.49,0.4,0.37,2026-02-27,1102,N,VIIRS,n,2,287.56,2.74,D,0
38.64409,28.42411,348.64,0.4,0.37,2026-02-27,1102,N,VIIRS,n,2,287.21,2.74,D,0
38.64743,28.42321,350.06,0.4,0.37,2026-02-27,1102,N,VIIRS,n,2,285.56,7.78,D,0
38.64922,28.41315,339.16,0.4,0.37,2026-02-27,1102,N,VIIRS,n,2,287.43,3.63,D,0
38.65741,28.42032,342.7,0.4,0.37,2026-02-27,1102,N,VIIRS,n,2,283.04,18.46,D,0
38.73849,26.94665,337.25,0.43,0.38,2026-02-27,1102,N,VIIRS,n,2,293.48,5.79,D,2
40.8003,26.5504,329.08,0.42,0.38,2026-02-27,1103,N,VIIRS,n,2,286.57,5.03,D,0
38.74393,26.94839,305.4,0.41,0.61,2026-02-27,2321,N,VIIRS,n,2,275.73,1.55,N,2
40.04468,28.42531,299.67,0.35,0.57,2026-02-27,2321,N,VIIRS,n,2,271.7,0.48,N,0
40.04999,28.42584,298.74,0.35,0.57,2026-02-27,2321,N,VIIRS,n,2,272.52,0.48,N,0
35.52484,44.34191,331.17,0.56,0.43,2026-02-27,2322,N,VIIRS,n,2,275.02,5.5,N,2
35.52614,44.34181,344.3,0.56,0.43,2026-02-27,2322,N,VIIRS,n,2,277.46,9.57,N,2
35.52873,44.34308,334.03,0.56,0.43,2026-02-27,2322,N,VIIRS,n,2,277.31,5.5,N,2
35.53,44.33705,329.26,0.56,0.43,2026-02-27,2322,N,VIIRS,n,2,278.62,5.5,N,2
35.53389,44.3382,325.39,0.56,0.43,2026-02-27,2322,N,VIIRS,n,2,276.06,2.63,N,2
35.56597,44.28368,328.5,0.56,0.43,2026-02-27,2322,N,VIIRS,n,2,276.82,4.14,N,2
35.62767,44.00595,328.03,0.54,0.42,2026-02-27,2322,N,VIIRS,n,2,275.43,4.56,N,2
35.63148,44.00716,332.81,0.54,0.42,2026-02-27,2322,N,VIIRS,n,2,280.8,4.56,N,2
35.66016,43.96605,327.0,0.54,0.42,2026-02-27,2322,N,VIIRS,n,2,274.31,5.9,N,2
