latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
38.66547,39.23615,298.33,0.39,0.59,2026-08-31,16,N,VIIRS,n,2.0NRT,285.81,0.46,N
38.88335,37.89825,296.58,0.33,0.55,2026-08-31,16,N,VIIRS,n,2.0NRT,285.59,0.59,N
40.05132,32.6494,297.49,0.52,0.41,2026-08-31,16,N,VIIRS,n,2.0NRT,286.66,0.92,N
40.75808,31.78568,300.56,0.47,0.4,2026-08-31,16,N,VIIRS,n,2.0NRT,285.55,0.74,N
40.75938,29.36121,303.19,0.4,0.37,2026-08-31,16,N,VIIRS,n,2.0NRT,292.63,0.88,N
40.76464,29.5309,303.12,0.4,0.37,2026-08-31,16,N,VIIRS,n,2.0NRT,292.43,0.88,N
41.02062,28.55509,324.14,0.39,0.36,2026-08-31,16,N,VIIRS,n,2.0NRT,293.14,2.04,N
41.17471,32.63425,305.64,0.5,0.41,2026-08-31,16,N,VIIRS,n,2.0NRT,287.63,1.38,N
41.17834,32.63558,300.58,0.5,0.41,2026-08-31,16,N,VIIRS,n,2.0NRT,289.15,0.71,N
41.18199,32.63688,300.57,0.5,0.41,2026-08-31,16,N,VIIRS,n,2.0NRT,287.6,0.71,N
41.19156,32.62811,298.9,0.49,0.41,2026-08-31,16,N,VIIRS,n,2.0NRT,287.24,1.21,N
41.19273,32.62233,299.01,0.49,0.41,2026-08-31,16,N,VIIRS,n,2.0NRT,286.98,1.17,N
41.1938,32.62457,302.63,0.49,0.41,2026-08-31,16,N,VIIRS,n,2.0NRT,287.84,1.52,N
41.25603,31.41505,322.04,0.45,0.39,2026-08-31,16,N,VIIRS,n,2.0NRT,290.21,1.79,N
41.2565,31.43184,305.98,0.45,0.39,2026-08-31,16,N,VIIRS,n,2.0NRT,290.72,1.79,N
41.26099,31.42785,313.27,0.45,0.39,2026-08-31,16,N,VIIRS,n,2.0NRT,291.19,2.15,N
41.26548,31.42383,318.16,0.45,0.39,2026-08-31,16,N,VIIRS,n,2.0NRT,292.01,3.16,N
41.26796,31.43022,303.14,0.45,0.39,2026-08-31,16,N,VIIRS,n,2.0NRT,289.99,1.08,N
41.26896,31.425,305.29,0.45,0.39,2026-08-31,16,N,VIIRS,n,2.0NRT,290.51,1.47,N
41.62936,27.68452,302.36,0.38,0.36,2026-08-31,16,N,VIIRS,n,2.0NRT,288.33,1.12,N
41.63691,27.50561,307.82,0.38,0.36,2026-08-31,16,N,VIIRS,n,2.0NRT,290.96,0.98,N
35.9801,43.77249,323.32,0.78,0.78,2026-08-31,18,N,VIIRS,n,2.0NRT,290.19,4.57,N
35.98384,43.77071,321.53,0.78,0.78,2026-08-31,18,N,VIIRS,n,2.0NRT,290.03,5.66,N
35.99892,43.76295,316.79,0.78,0.78,2026-08-31,18,N,VIIRS,n,2.0NRT,289.22,2.62,N
36.00275,43.76113,304.84,0.78,0.78,2026-08-31,18,N,VIIRS,n,2.0NRT,288.96,2.67,N
36.01629,43.68469,300.57,0.77,0.77,2026-08-31,18,N,VIIRS,n,2.0NRT,288.73,1.11,N
36.02051,43.68305,303.0,0.77,0.77,2026-08-31,18,N,VIIRS,n,2.0NRT,289.31,0.71,N
36.08205,43.63844,301.19,0.76,0.77,2026-08-31,18,N,VIIRS,n,2.0NRT,288.0,0.97,N
36.08425,43.6433,301.3,0.77,0.77,2026-08-31,18,N,VIIRS,n,2.0NRT,288.52,1.03,N
36.12868,40.81186,300.58,0.55,0.68,2026-08-31,18,N,VIIRS,n,2.0NRT,288.94,1.29,N
36.13168,40.81366,302.95,0.55,0.68,2026-08-31,18,N,VIIRS,n,2.0NRT,289.28,0.79,N
36.13525,29.57632,315.39,0.45,0.39,2026-08-31,18,N,VIIRS,n,2.0NRT,295.51,2.97,N
36.13616,29.5715,329.86,0.45,0.39,2026-08-31,18,N,VIIRS,n,2.0NRT,296.78,7.3,N
36.13832,43.27927,312.38,0.73,0.76,2026-08-31,18,N,VIIRS,n,2.0NRT,287.85,2.02,N
36.26317,33.72919,311.88,0.46,0.47,2026-08-31,18,N,VIIRS,n,2.0NRT,294.22,1.81,N
36.30997,43.75349,300.35,0.76,0.77,2026-08-31,18,N,VIIRS,n,2.0NRT,288.59,0.96,N
36.443,42.93436,299.62,0.69,0.74,2026-08-31,18,N,VIIRS,n,2.0NRT,289.3,0.89,N
36.72968,36.21045,308.19,0.61,0.53,2026-08-31,18,N,VIIRS,n,2.0NRT,291.28,1.97,N
36.73444,36.21224,307.28,0.61,0.53,2026-08-31,18,N,VIIRS,n,2.0NRT,291.71,1.97,N
36.73923,36.21394,303.65,0.61,0.53,2026-08-31,18,N,VIIRS,n,2.0NRT,291.0,1.72,N
36.74725,36.20267,319.44,0.61,0.53,2026-08-31,18,N,VIIRS,n,2.0NRT,291.18,4.14,N
36.77701,43.32901,304.98,0.71,0.75,2026-08-31,18,N,VIIRS,n,2.0NRT,288.29,3.14,N
36.77937,43.3216,330.2,0.71,0.75,2026-08-31,18,N,VIIRS,n,2.0NRT,289.11,3.14,N
36.8681,43.48957,327.05,0.72,0.75,2026-08-31,18,N,VIIRS,n,2.0NRT,287.59,4.86,N
36.86957,43.48969,323.07,0.72,0.75,2026-08-31,18,N,VIIRS,n,2.0NRT,287.6,4.96,N
36.86963,34.76196,308.71,0.51,0.49,2026-08-31,18,N,VIIRS,n,2.0NRT,292.29,1.53,N
36.88946,43.4272,295.58,0.71,0.75,2026-08-31,18,N,VIIRS,n,2.0NRT,284.56,1.15,N
36.89314,43.43945,295.74,0.71,0.75,2026-08-31,18,N,VIIRS,n,2.0NRT,284.66,1.3,N
36.89442,43.43192,308.36,0.71,0.75,2026-08-31,18,N,VIIRS,n,2.0NRT,285.0,1.49,N
36.89603,43.43035,301.73,0.71,0.75,2026-08-31,18,N,VIIRS,n,2.0NRT,285.19,1.15,N
36.9133,41.89492,297.57,0.59,0.7,2026-08-31,18,N,VIIRS,n,2.0NRT,285.95,0.66,N
36.96239,42.08067,298.3,0.6,0.71,2026-08-31,18,N,VIIRS,n,2.0NRT,286.56,0.75,N
37.00008,41.60773,301.26,0.57,0.69,2026-08-31,18,N,VIIRS,n,2.0NRT,286.45,0.82,N
37.01262,42.17041,305.08,0.61,0.71,2026-08-31,18,N,VIIRS,n,2.0NRT,284.15,2.74,N
37.0136,41.58564,299.03,0.57,0.69,2026-08-31,18,N,VIIRS,n,2.0NRT,286.78,0.46,N
37.06528,41.46586,300.84,0.56,0.69,2026-08-31,18,N,VIIRS,n,2.0NRT,286.34,0.75,N
37.07707,42.55977,303.38,0.63,0.72,2026-08-31,18,N,VIIRS,n,2.0NRT,288.21,1.5,N
37.13556,42.79368,300.17,0.65,0.73,2026-08-31,18,N,VIIRS,n,2.0NRT,287.97,0.4,N
37.14782,35.55991,300.86,0.55,0.51,2026-08-31,18,N,VIIRS,n,2.0NRT,288.84,0.82,N
37.15239,35.56157,312.91,0.55,0.51,2026-08-31,18,N,VIIRS,n,2.0NRT,289.29,1.83,N
37.24818,31.31121,300.89,0.51,0.41,2026-08-31,18,N,VIIRS,n,2.0NRT,288.16,0.84,N
37.24929,31.3057,308.54,0.51,0.41,2026-08-31,18,N,VIIRS,n,2.0NRT,287.97,1.2,N
37.25231,30.44338,313.37,0.47,0.4,2026-08-31,18,N,VIIRS,n,2.0NRT,292.07,1.92,N
37.34954,37.16225,301.86,0.33,0.55,2026-08-31,18,N,VIIRS,n,2.0NRT,289.49,0.75,N
37.3544,37.16444,301.5,0.33,0.55,2026-08-31,18,N,VIIRS,n,2.0NRT,290.55,0.56,N
37.47601,30.28861,341.95,0.46,0.39,2026-08-31,18,N,VIIRS,n,2.0NRT,285.32,5.81,N
37.47956,30.28963,329.19,0.46,0.39,2026-08-31,18,N,VIIRS,n,2.0NRT,285.58,5.81,N
37.69594,38.08833,300.12,0.36,0.57,2026-08-31,18,N,VIIRS,n,2.0NRT,288.79,0.89,N
37.86169,29.37464,311.76,0.42,0.38,2026-08-31,18,N,VIIRS,n,2.0NRT,291.51,0.86,N
37.87673,40.68001,315.09,0.48,0.65,2026-08-31,18,N,VIIRS,n,2.0NRT,286.49,1.65,N
37.87973,40.68066,306.89,0.49,0.65,2026-08-31,18,N,VIIRS,n,2.0NRT,285.8,1.74,N
37.89846,30.49277,302.85,0.46,0.39,2026-08-31,18,N,VIIRS,n,2.0NRT,288.77,0.99,N
37.90912,29.02207,305.17,0.41,0.37,2026-08-31,18,N,VIIRS,n,2.0NRT,291.09,0.5,N
38.1428,30.88967,304.11,0.47,0.4,2026-08-31,18,N,VIIRS,n,2.0NRT,289.97,1.04,N
38.42579,27.21688,318.48,0.39,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,295.89,1.38,N
38.45551,38.72788,298.64,0.37,0.58,2026-08-31,18,N,VIIRS,n,2.0NRT,287.47,0.81,N
38.65796,30.62014,308.74,0.45,0.39,2026-08-31,18,N,VIIRS,n,2.0NRT,286.57,1.38,N
38.68716,31.95691,309.82,0.51,0.41,2026-08-31,18,N,VIIRS,n,2.0NRT,283.51,1.23,N
38.73824,26.94596,323.81,0.38,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,296.78,1.67,N
38.74034,26.93282,308.78,0.38,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,293.63,0.9,N
38.74152,26.94681,307.71,0.38,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,294.91,1.67,N
38.74362,26.93367,306.84,0.38,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,292.96,0.9,N
38.7448,26.94767,315.25,0.38,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,293.95,0.93,N
38.74809,26.94852,303.93,0.38,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,292.82,0.93,N
39.00056,31.69473,295.36,0.49,0.41,2026-08-31,18,N,VIIRS,n,2.0NRT,283.9,0.45,N
39.09171,27.51686,304.34,0.39,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,291.39,0.78,N
39.09243,27.51247,321.85,0.39,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,293.72,1.57,N
39.09315,27.50803,311.76,0.39,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,291.91,1.57,N
39.10226,27.51519,304.63,0.39,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,292.93,0.88,N
39.11469,27.52309,307.92,0.39,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,292.52,1.02,N
39.1679,27.63199,311.34,0.39,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,293.71,1.21,N
39.18307,27.49782,305.88,0.39,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,292.94,0.59,N
39.48476,30.03938,302.03,0.43,0.38,2026-08-31,18,N,VIIRS,n,2.0NRT,285.57,1.35,N
39.486,30.04156,305.99,0.43,0.38,2026-08-31,18,N,VIIRS,n,2.0NRT,287.17,1.07,N
39.60809,27.87878,305.46,0.39,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,292.14,0.62,N
39.74538,30.19738,301.91,0.43,0.38,2026-08-31,18,N,VIIRS,n,2.0NRT,286.16,0.77,N
39.86615,26.24485,330.56,0.39,0.36,2026-08-31,18,N,VIIRS,n,2.0NRT,294.46,3.22,N
39.90092,28.87407,327.62,0.4,0.37,2026-08-31,18,N,VIIRS,n,2.0NRT,286.99,2.47,N
40.24134,29.9259,304.07,0.42,0.37,2026-08-31,18,N,VIIRS,n,2.0NRT,288.27,0.89,N
35.92844,36.90491,346.26,0.37,0.58,2026-08-31,958,N,VIIRS,n,2.0NRT,301.04,3.29,D
35.92946,36.90883,339.96,0.37,0.58,2026-08-31,958,N,VIIRS,n,2.0NRT,301.18,3.29,D
36.10529,41.45623,341.83,0.42,0.45,2026-08-31,958,N,VIIRS,n,2.0NRT,310.81,3.08,D
36.10937,41.45493,344.36,0.42,0.45,2026-08-31,958,N,VIIRS,n,2.0NRT,308.23,3.08,D
36.18059,42.18314,345.25,0.38,0.44,2026-08-31,958,N,VIIRS,n,2.0NRT,311.54,3.91,D
36.35382,36.69514,345.67,0.37,0.58,2026-08-31,958,N,VIIRS,n,2.0NRT,298.93,3.97,D
36.54013,37.20539,333.57,0.34,0.56,2026-08-31,958,N,VIIRS,n,2.0NRT,303.08,2.4,D
36.54156,37.20436,335.52,0.34,0.56,2026-08-31,958,N,VIIRS,n,2.0NRT,302.21,2.81,D
36.56771,40.47091,338.22,0.46,0.47,2026-08-31,958,N,VIIRS,n,2.0NRT,304.99,4.45,D
36.56884,40.47593,344.64,0.46,0.47,2026-08-31,958,N,VIIRS,n,2.0NRT,308.29,4.45,D
36.57307,40.47448,347.52,0.46,0.47,2026-08-31,958,N,VIIRS,n,2.0NRT,308.55,4.45,D
36.58965,36.44749,333.81,0.37,0.58,2026-08-31,958,N,VIIRS,n,2.0NRT,299.59,3.17,D
36.61195,39.20264,346.55,0.53,0.5,2026-08-31,958,N,VIIRS,n,2.0NRT,305.37,5.0,D
36.64252,37.36417,336.12,0.33,0.56,2026-08-31,958,N,VIIRS,n,2.0NRT,305.83,1.72,D
36.65146,39.24564,339.63,0.53,0.5,2026-08-31,958,N,VIIRS,n,2.0NRT,308.82,3.5,D
36.67759,39.3986,335.77,0.52,0.5,2026-08-31,958,N,VIIRS,n,2.0NRT,305.64,5.77,D
36.72394,40.38776,339.83,0.46,0.47,2026-08-31,958,N,VIIRS,n,2.0NRT,308.09,5.78,D
36.73097,36.21161,332.65,0.38,0.59,2026-08-31,958,N,VIIRS,n,2.0NRT,298.45,2.43,D
36.74041,39.83236,354.15,0.49,0.49,2026-08-31,958,N,VIIRS,n,2.0NRT,311.53,9.91,D
36.74056,39.84489,339.71,0.49,0.49,2026-08-31,958,N,VIIRS,n,2.0NRT,310.4,25.91,D
36.74089,38.20914,344.88,0.6,0.53,2026-08-31,958,N,VIIRS,n,2.0NRT,306.66,5.95,D
36.74126,39.82712,335.83,0.49,0.49,2026-08-31,958,N,VIIRS,n,2.0NRT,310.46,5.78,D
36.74166,39.83777,349.65,0.49,0.49,2026-08-31,958,N,VIIRS,n,2.0NRT,310.62,32.62,D
36.74248,39.83253,367.0,0.49,0.49,2026-08-31,958,N,VIIRS,h,2.0NRT,313.06,15.62,D
36.74292,39.84317,348.33,0.49,0.49,2026-08-31,958,N,VIIRS,n,2.0NRT,316.4,32.62,D
36.7437,39.83795,367.0,0.49,0.49,2026-08-31,958,N,VIIRS,h,2.0NRT,312.34,15.62,D
36.74417,39.84857,344.86,0.49,0.49,2026-08-31,958,N,VIIRS,n,2.0NRT,311.74,27.65,D
36.74478,39.83086,353.02,0.49,0.49,2026-08-31,958,N,VIIRS,n,2.0NRT,312.4,14.7,D
36.74492,39.84337,349.47,0.49,0.49,2026-08-31,958,N,VIIRS,n,2.0NRT,313.89,25.91,D
36.74603,39.83626,367.0,0.49,0.49,2026-08-31,958,N,VIIRS,h,2.0NRT,315.54,12.99,D
36.74614,39.84878,344.53,0.49,0.49,2026-08-31,958,N,VIIRS,n,2.0NRT,309.49,25.91,D
36.74728,39.84166,342.41,0.49,0.49,2026-08-31,958,N,VIIRS,n,2.0NRT,307.5,12.99,D
36.74735,36.20059,330.48,0.38,0.59,2026-08-31,958,N,VIIRS,n,2.0NRT,298.19,3.11,D
36.75039,39.83475,344.26,0.49,0.49,2026-08-31,958,N,VIIRS,n,2.0NRT,306.6,12.99,D
36.75164,39.84013,338.62,0.49,0.49,2026-08-31,958,N,VIIRS,n,2.0NRT,304.88,12.99,D
36.81596,39.31039,342.59,0.52,0.5,2026-08-31,958,N,VIIRS,n,2.0NRT,308.25,2.88,D
36.82671,40.83493,345.2,0.44,0.46,2026-08-31,958,N,VIIRS,n,2.0NRT,310.14,6.11,D
36.86898,43.48623,336.13,0.49,0.4,2026-08-31,958,N,VIIRS,n,2.0NRT,305.49,4.48,D
36.90908,43.80913,335.16,0.48,0.4,2026-08-31,958,N,VIIRS,n,2.0NRT,300.66,3.56,D
36.90979,43.81106,338.1,0.48,0.4,2026-08-31,958,N,VIIRS,n,2.0NRT,303.1,4.04,D
36.92281,40.65276,342.13,0.44,0.46,2026-08-31,958,N,VIIRS,n,2.0NRT,310.07,7.9,D
36.92389,40.65762,346.75,0.44,0.46,2026-08-31,958,N,VIIRS,n,2.0NRT,311.59,17.97,D
36.92421,40.65389,342.64,0.44,0.46,2026-08-31,958,N,VIIRS,n,2.0NRT,313.66,17.38,D
36.92527,40.65876,344.35,0.44,0.46,2026-08-31,958,N,VIIRS,n,2.0NRT,308.11,17.38,D
36.92698,40.65135,343.48,0.44,0.46,2026-08-31,958,N,VIIRS,n,2.0NRT,307.91,7.9,D
36.92806,40.65623,339.68,0.44,0.46,2026-08-31,958,N,VIIRS,n,2.0NRT,306.94,17.97,D
36.98835,41.17473,344.71,0.42,0.45,2026-08-31,958,N,VIIRS,n,2.0NRT,308.07,5.29,D
37.03555,41.16219,342.44,0.42,0.45,2026-08-31,958,N,VIIRS,n,2.0NRT,310.21,8.92,D
37.05745,40.88046,340.35,0.43,0.46,2026-08-31,958,N,VIIRS,n,2.0NRT,309.74,6.81,D
37.05816,36.02366,336.43,0.38,0.59,2026-08-31,958,N,VIIRS,n,2.0NRT,298.78,2.34,D
37.08184,36.22128,333.54,0.37,0.58,2026-08-31,958,N,VIIRS,n,2.0NRT,300.08,5.34,D
37.08292,36.22532,367.0,0.37,0.58,2026-08-31,958,N,VIIRS,h,2.0NRT,300.62,5.34,D
37.08807,36.22314,350.41,0.37,0.58,2026-08-31,958,N,VIIRS,n,2.0NRT,295.74,5.34,D
37.0936,36.15729,367.0,0.38,0.58,2026-08-31,958,N,VIIRS,h,2.0NRT,301.23,7.47,D
37.09649,36.23326,347.9,0.37,0.58,2026-08-31,958,N,VIIRS,n,2.0NRT,299.17,4.03,D
37.09758,36.15055,332.07,0.38,0.58,2026-08-31,958,N,VIIRS,n,2.0NRT,298.77,7.39,D
37.09872,36.1549,367.0,0.38,0.58,2026-08-31,958,N,VIIRS,h,2.0NRT,299.99,7.39,D
37.10165,36.23113,344.92,0.37,0.58,2026-08-31,958,N,VIIRS,n,2.0NRT,297.98,4.03,D
