latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
40.75499,29.7641,307.91,0.57,0.52,2026-09-25,48,N,VIIRS,n,2.0NRT,284.22,1.17,N
40.75528,29.76492,298.42,0.57,0.52,2026-09-25,48,N,VIIRS,n,2.0NRT,284.0,0.9,N
40.75687,29.75855,299.74,0.57,0.52,2026-09-25,48,N,VIIRS,n,2.0NRT,285.18,0.9,N
41.02145,28.55311,302.65,0.49,0.48,2026-09-25,48,N,VIIRS,n,2.0NRT,283.54,0.91,N
41.25465,31.41137,301.96,0.33,0.55,2026-09-25,48,N,VIIRS,n,2.0NRT,283.14,0.93,N
41.26135,31.42737,304.1,0.33,0.55,2026-09-25,48,N,VIIRS,n,2.0NRT,285.47,0.62,N
41.26236,31.42361,302.03,0.33,0.55,2026-09-25,48,N,VIIRS,n,2.0NRT,285.19,0.62,N
41.26725,31.42588,297.65,0.33,0.55,2026-09-25,48,N,VIIRS,n,2.0NRT,286.47,0.62,N
41.56356,32.43068,296.76,0.36,0.58,2026-09-25,48,N,VIIRS,n,2.0NRT,281.05,0.47,N
41.7961,26.69985,299.0,0.38,0.44,2026-09-25,48,N,VIIRS,n,2.0NRT,281.77,0.67,N
36.71664,36.20059,306.91,0.76,0.77,2026-09-25,50,N,VIIRS,n,2.0NRT,286.52,2.23,N
36.71956,36.20382,300.79,0.76,0.77,2026-09-25,50,N,VIIRS,n,2.0NRT,285.91,1.4,N
37.25221,30.44369,302.29,0.38,0.59,2026-09-25,50,N,VIIRS,n,2.0NRT,283.77,1.2,N
38.42802,27.21513,301.11,0.48,0.48,2026-09-25,50,N,VIIRS,n,2.0NRT,287.16,1.38,N
38.65709,30.61652,304.61,0.35,0.57,2026-09-25,50,N,VIIRS,n,2.0NRT,278.0,1.62,N
38.73472,26.94913,304.22,0.46,0.47,2026-09-25,50,N,VIIRS,n,2.0NRT,286.85,1.35,N
38.73589,26.94401,303.03,0.46,0.47,2026-09-25,50,N,VIIRS,n,2.0NRT,288.79,1.35,N
38.73941,26.92859,299.11,0.46,0.47,2026-09-25,50,N,VIIRS,n,2.0NRT,287.9,0.97,N
38.74313,26.95246,301.66,0.46,0.47,2026-09-25,50,N,VIIRS,n,2.0NRT,286.92,0.87,N
38.74433,26.94719,301.7,0.46,0.47,2026-09-25,50,N,VIIRS,n,2.0NRT,286.08,0.87,N
38.75091,26.93841,308.65,0.46,0.47,2026-09-25,50,N,VIIRS,n,2.0NRT,285.11,1.17,N
38.75512,26.94007,297.87,0.46,0.47,2026-09-25,50,N,VIIRS,n,2.0NRT,282.84,0.26,N
39.09314,27.5163,302.38,0.48,0.48,2026-09-25,50,N,VIIRS,n,2.0NRT,282.88,0.91,N
39.0944,27.51096,295.21,0.48,0.48,2026-09-25,50,N,VIIRS,n,2.0NRT,282.52,1.08,N
39.1146,27.52478,302.24,0.48,0.48,2026-09-25,50,N,VIIRS,n,2.0NRT,282.1,1.03,N
39.86463,26.24497,319.22,0.4,0.44,2026-09-25,50,N,VIIRS,n,2.0NRT,287.36,2.37,N
35.52688,44.3446,348.97,0.45,0.39,2026-09-25,1030,N,VIIRS,n,2.0NRT,316.07,8.55,D
35.52985,44.33896,344.2,0.45,0.39,2026-09-25,1030,N,VIIRS,n,2.0NRT,317.89,11.99,D
35.53342,44.33827,345.86,0.45,0.39,2026-09-25,1030,N,VIIRS,n,2.0NRT,314.61,11.99,D
35.61353,43.66835,348.42,0.43,0.38,2026-09-25,1030,N,VIIRS,n,2.0NRT,322.53,33.33,D
35.66246,43.96618,348.81,0.44,0.38,2026-09-25,1030,N,VIIRS,n,2.0NRT,317.48,7.11,D
35.68732,43.87696,347.42,0.44,0.38,2026-09-25,1030,N,VIIRS,n,2.0NRT,315.8,9.05,D
