latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
42.12428,43.01366,297.98,0.48,0.65,2024-04-03,4,N,VIIRS,n,2,283.55,0.89,N,2
38.22359,40.50373,301.08,0.47,0.64,2024-04-03,5,N,VIIRS,n,2,280.33,0.47,N,0
38.22541,40.50379,297.83,0.47,0.64,2024-04-03,5,N,VIIRS,n,2,280.27,0.54,N,0
39.94361,33.19204,303.66,0.56,0.43,2024-04-03,5,N,VIIRS,n,2,284.46,1.57,N,2
39.9446,33.19238,304.44,0.56,0.43,2024-04-03,5,N,VIIRS,n,2,284.44,1.72,N,2
40.23007,44.37961,300.28,0.64,0.72,2024-04-03,5,N,VIIRS,n,2,278.44,1.55,N,0
40.78152,29.60169,305.68,0.41,0.37,2024-04-03,5,N,VIIRS,n,2,290.31,1.15,N,2
40.79984,29.37854,298.3,0.4,0.37,2024-04-03,5,N,VIIRS,n,2,287.82,1.0,N,2
40.80085,29.51256,318.98,0.4,0.37,2024-04-03,5,N,VIIRS,n,2,286.24,1.09,N,2
41.01556,27.96323,308.21,0.39,0.36,2024-04-03,5,N,VIIRS,n,2,281.88,1.33,N,2
41.17552,32.63396,295.39,0.5,0.41,2024-04-03,5,N,VIIRS,n,2,267.38,0.82,N,2
41.1757,32.63451,295.79,0.5,0.41,2024-04-03,5,N,VIIRS,n,2,267.51,1.04,N,2
41.49253,26.1766,301.05,0.39,0.36,2024-04-03,5,N,VIIRS,n,2,280.76,1.86,N,0
35.81356,43.25507,296.25,0.75,0.77,2024-04-03,6,N,VIIRS,n,2,285.13,0.96,N,2
35.81537,43.25897,297.1,0.75,0.77,2024-04-03,6,N,VIIRS,n,2,284.42,1.0,N,2
35.83332,43.21782,296.62,0.75,0.77,2024-04-03,6,N,VIIRS,n,2,285.06,1.2,N,0
35.835,43.22137,302.0,0.75,0.77,2024-04-03,6,N,VIIRS,n,2,284.88,1.1,N,0
35.96638,43.77144,295.25,0.79,0.78,2024-04-03,6,N,VIIRS,n,2,284.25,2.45,N,2
35.96923,43.76261,305.04,0.79,0.78,2024-04-03,6,N,VIIRS,n,2,284.56,2.45,N,2
35.97015,43.7645,309.37,0.79,0.78,2024-04-03,6,N,VIIRS,n,2,284.58,3.02,N,2
35.97672,43.76862,310.63,0.79,0.78,2024-04-03,6,N,VIIRS,n,2,284.11,3.02,N,2
35.98241,43.77077,341.67,0.79,0.78,2024-04-03,6,N,VIIRS,n,2,286.81,7.52,N,2
35.98338,43.77246,340.74,0.79,0.78,2024-04-03,6,N,VIIRS,n,2,285.63,8.55,N,2
35.99465,43.75729,297.8,0.79,0.78,2024-04-03,6,N,VIIRS,n,2,282.78,4.53,N,2
35.99571,43.75899,309.83,0.79,0.78,2024-04-03,6,N,VIIRS,n,2,283.05,2.55,N,2
36.00133,43.76106,303.66,0.79,0.78,2024-04-03,6,N,VIIRS,n,2,281.66,1.43,N,2
36.01889,43.68186,307.54,0.78,0.78,2024-04-03,6,N,VIIRS,n,2,283.65,1.6,N,2
36.02035,43.68367,301.66,0.78,0.78,2024-04-03,6,N,VIIRS,n,2,283.71,1.42,N,2
36.12209,43.78315,310.59,0.78,0.78,2024-04-03,6,N,VIIRS,n,2,281.48,1.54,N,0
