latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
38.73635,26.94069,304.22,0.69,0.75,2026-09-07,126,N,VIIRS,n,2.0NRT,291.98,2.06,N
38.73637,26.94296,306.35,0.69,0.74,2026-09-07,126,N,VIIRS,n,2.0NRT,292.95,1.83,N
38.75167,26.94013,305.1,0.69,0.74,2026-09-07,126,N,VIIRS,n,2.0NRT,291.11,1.02,N
38.75176,26.94234,302.33,0.69,0.74,2026-09-07,126,N,VIIRS,n,2.0NRT,290.92,1.36,N
41.02084,28.55858,298.79,0.7,0.75,2026-09-07,126,N,VIIRS,n,2.0NRT,288.01,1.55,N
41.8243,26.37923,298.82,0.53,0.67,2026-09-07,126,N,VIIRS,n,2.0NRT,286.71,1.3,N
41.82615,26.37329,306.28,0.53,0.67,2026-09-07,126,N,VIIRS,n,2.0NRT,286.38,1.3,N
35.53563,44.33572,340.65,0.4,0.6,2026-09-07,926,N,VIIRS,n,2.0NRT,305.78,1.74,D
35.56257,44.28274,341.27,0.4,0.6,2026-09-07,926,N,VIIRS,n,2.0NRT,310.02,3.13,D
35.66062,43.9652,347.58,0.42,0.61,2026-09-07,926,N,VIIRS,n,2.0NRT,311.71,3.34,D
35.6639,43.96273,339.99,0.42,0.61,2026-09-07,926,N,VIIRS,n,2.0NRT,309.84,2.54,D
35.68239,43.87544,341.28,0.42,0.61,2026-09-07,926,N,VIIRS,n,2.0NRT,314.87,24.52,D
35.68362,43.87998,367.0,0.42,0.61,2026-09-07,926,N,VIIRS,h,2.0NRT,314.14,30.35,D
35.68787,43.87339,335.09,0.42,0.61,2026-09-07,926,N,VIIRS,n,2.0NRT,309.93,3.15,D
35.72063,44.03967,335.63,0.41,0.61,2026-09-07,926,N,VIIRS,n,2.0NRT,309.64,4.81,D
35.7261,44.03778,367.0,0.41,0.61,2026-09-07,926,N,VIIRS,h,2.0NRT,309.27,4.81,D
35.7273,44.04227,355.3,0.41,0.61,2026-09-07,926,N,VIIRS,n,2.0NRT,309.75,11.9,D
35.73031,44.03123,338.63,0.41,0.61,2026-09-07,926,N,VIIRS,n,2.0NRT,309.79,2.27,D
35.77439,43.99498,351.02,0.41,0.61,2026-09-07,926,N,VIIRS,n,2.0NRT,309.6,4.7,D
35.98249,43.77041,351.92,0.42,0.61,2026-09-07,926,N,VIIRS,n,2.0NRT,312.91,6.46,D
36.40891,43.23976,367.0,0.44,0.62,2026-09-07,926,N,VIIRS,h,2.0NRT,314.59,11.9,D
36.67507,40.30677,346.72,0.61,0.71,2026-09-07,926,N,VIIRS,n,2.0NRT,310.28,4.7,D
36.67588,40.30795,355.04,0.61,0.71,2026-09-07,926,N,VIIRS,n,2.0NRT,310.27,9.94,D
36.68134,40.30404,347.47,0.61,0.71,2026-09-07,926,N,VIIRS,n,2.0NRT,310.7,12.74,D
36.74475,40.88979,343.63,0.56,0.69,2026-09-07,926,N,VIIRS,n,2.0NRT,312.43,11.48,D
36.74719,40.94405,346.46,0.56,0.69,2026-09-07,926,N,VIIRS,n,2.0NRT,309.85,6.92,D
36.75121,40.94172,345.43,0.56,0.69,2026-09-07,926,N,VIIRS,n,2.0NRT,308.59,4.8,D
36.77282,43.32296,340.75,0.42,0.61,2026-09-07,926,N,VIIRS,n,2.0NRT,307.11,4.4,D
36.77419,43.32797,346.28,0.42,0.61,2026-09-07,926,N,VIIRS,n,2.0NRT,307.91,4.4,D
36.82066,40.74257,338.67,0.57,0.69,2026-09-07,926,N,VIIRS,n,2.0NRT,310.81,2.21,D
36.86628,43.49052,342.02,0.41,0.61,2026-09-07,926,N,VIIRS,n,2.0NRT,301.99,1.8,D
36.91042,42.18518,353.19,0.48,0.65,2026-09-07,926,N,VIIRS,n,2.0NRT,313.35,6.82,D
36.92556,40.36625,351.26,0.59,0.7,2026-09-07,926,N,VIIRS,n,2.0NRT,310.46,13.9,D
36.93174,40.36343,367.0,0.59,0.7,2026-09-07,926,N,VIIRS,h,2.0NRT,311.76,13.9,D
36.9337,40.36991,353.53,0.59,0.7,2026-09-07,926,N,VIIRS,n,2.0NRT,309.61,13.9,D
37.00458,41.59327,341.59,0.51,0.66,2026-09-07,926,N,VIIRS,n,2.0NRT,310.4,6.49,D
37.00827,41.17031,344.7,0.54,0.68,2026-09-07,926,N,VIIRS,n,2.0NRT,311.73,6.6,D
37.01431,42.01871,344.71,0.49,0.65,2026-09-07,926,N,VIIRS,n,2.0NRT,309.87,8.18,D
37.0183,41.98726,347.81,0.49,0.65,2026-09-07,926,N,VIIRS,n,2.0NRT,309.74,6.05,D
37.01986,41.98586,346.64,0.49,0.65,2026-09-07,926,N,VIIRS,n,2.0NRT,309.12,6.05,D
37.02429,42.00843,341.06,0.49,0.65,2026-09-07,926,N,VIIRS,n,2.0NRT,308.45,5.29,D
37.02457,42.03224,344.59,0.48,0.65,2026-09-07,926,N,VIIRS,n,2.0NRT,310.38,7.91,D
37.02581,42.0138,350.01,0.49,0.65,2026-09-07,926,N,VIIRS,n,2.0NRT,311.26,5.29,D
37.02596,42.00693,340.5,0.49,0.65,2026-09-07,926,N,VIIRS,n,2.0NRT,308.15,4.15,D
37.0275,42.01229,352.09,0.49,0.65,2026-09-07,926,N,VIIRS,n,2.0NRT,310.1,11.66,D
37.0403,42.01955,348.81,0.48,0.65,2026-09-07,926,N,VIIRS,n,2.0NRT,310.52,3.96,D
37.04207,42.01808,343.8,0.48,0.65,2026-09-07,926,N,VIIRS,n,2.0NRT,309.09,9.02,D
37.06065,41.05876,367.0,0.54,0.68,2026-09-07,926,N,VIIRS,h,2.0NRT,313.69,7.94,D
37.0624,41.06474,346.7,0.54,0.68,2026-09-07,926,N,VIIRS,n,2.0NRT,310.82,7.94,D
37.06353,40.59362,345.8,0.57,0.69,2026-09-07,926,N,VIIRS,n,2.0NRT,310.31,9.49,D
37.06536,40.5998,367.0,0.57,0.69,2026-09-07,926,N,VIIRS,h,2.0NRT,310.66,9.49,D
37.06588,40.59714,367.0,0.57,0.69,2026-09-07,926,N,VIIRS,h,2.0NRT,310.9,19.05,D
37.06663,41.0561,338.91,0.54,0.68,2026-09-07,926,N,VIIRS,n,2.0NRT,310.07,7.94,D
37.93227,44.3568,348.11,0.35,0.57,2026-09-07,926,N,VIIRS,n,2.0NRT,302.52,3.77,D
37.03964,39.95466,367.0,0.62,0.71,2026-09-07,928,N,VIIRS,h,2.0NRT,307.91,12.96,D
37.15561,40.31233,334.1,0.59,0.7,2026-09-07,928,N,VIIRS,n,2.0NRT,305.19,3.22,D
37.69118,40.2216,367.0,0.57,0.69,2026-09-07,928,N,VIIRS,h,2.0NRT,306.0,12.62,D
38.10202,40.04134,340.4,0.57,0.69,2026-09-07,928,N,VIIRS,n,2.0NRT,303.91,5.09,D
38.38651,39.24104,348.97,0.61,0.71,2026-09-07,928,N,VIIRS,n,2.0NRT,299.51,8.69,D
39.26833,41.0156,346.05,0.47,0.64,2026-09-07,928,N,VIIRS,n,2.0NRT,301.73,4.99,D
39.9344,43.97784,337.94,0.32,0.55,2026-09-07,928,N,VIIRS,n,2.0NRT,299.9,1.88,D
39.93529,43.97802,336.65,0.32,0.55,2026-09-07,928,N,VIIRS,n,2.0NRT,299.73,2.63,D
35.53025,44.34037,354.59,0.48,0.65,2026-09-07,1106,N,VIIRS,n,2.0NRT,305.45,8.69,D
35.56405,44.2835,337.46,0.48,0.65,2026-09-07,1106,N,VIIRS,n,2.0NRT,305.37,3.63,D
35.63152,44.00937,348.73,0.46,0.64,2026-09-07,1106,N,VIIRS,n,2.0NRT,307.81,3.26,D
35.68161,43.87535,354.41,0.46,0.63,2026-09-07,1106,N,VIIRS,n,2.0NRT,312.71,13.57,D
35.68185,43.88055,342.34,0.46,0.63,2026-09-07,1106,N,VIIRS,n,2.0NRT,310.36,13.57,D
35.68433,43.87414,352.93,0.46,0.63,2026-09-07,1106,N,VIIRS,n,2.0NRT,310.75,22.58,D
35.68752,43.87482,347.12,0.46,0.63,2026-09-07,1106,N,VIIRS,n,2.0NRT,311.33,13.57,D
35.68777,43.88006,367.0,0.46,0.63,2026-09-07,1106,N,VIIRS,h,2.0NRT,310.39,13.57,D
35.72502,44.03991,355.6,0.47,0.64,2026-09-07,1106,N,VIIRS,n,2.0NRT,310.31,11.1,D
35.72526,44.04517,345.06,0.47,0.64,2026-09-07,1106,N,VIIRS,n,2.0NRT,307.3,11.1,D
35.80338,44.29375,339.9,0.48,0.65,2026-09-07,1106,N,VIIRS,n,2.0NRT,309.02,4.57,D
35.80463,44.29354,339.79,0.48,0.65,2026-09-07,1106,N,VIIRS,n,2.0NRT,309.05,5.41,D
