latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
38.65825,30.61822,298.27,0.74,0.76,2026-08-28,113,N,VIIRS,n,2.0NRT,285.14,1.57,N
38.73445,26.94638,305.5,0.49,0.65,2026-08-28,113,N,VIIRS,n,2.0NRT,292.6,2.66,N
39.09195,27.51125,303.47,0.51,0.66,2026-08-28,113,N,VIIRS,n,2.0NRT,290.41,1.15,N
39.09244,27.51197,304.47,0.51,0.66,2026-08-28,113,N,VIIRS,n,2.0NRT,290.1,1.16,N
39.48657,30.03981,295.67,0.66,0.73,2026-08-28,113,N,VIIRS,n,2.0NRT,284.36,1.0,N
39.60815,27.87794,298.55,0.51,0.66,2026-08-28,113,N,VIIRS,n,2.0NRT,288.48,0.42,N
41.25465,31.41189,306.36,0.67,0.74,2026-08-28,113,N,VIIRS,n,2.0NRT,284.52,2.76,N
41.25597,31.41436,307.43,0.67,0.74,2026-08-28,113,N,VIIRS,n,2.0NRT,284.47,3.81,N
41.26474,31.42704,300.37,0.67,0.74,2026-08-28,113,N,VIIRS,n,2.0NRT,285.08,2.88,N
35.52871,44.34562,343.98,0.58,0.7,2026-08-28,913,N,VIIRS,n,2.0NRT,313.42,10.61,D
35.56698,44.28605,342.99,0.59,0.7,2026-08-28,913,N,VIIRS,n,2.0NRT,314.72,6.69,D
35.56715,44.2837,343.68,0.59,0.7,2026-08-28,913,N,VIIRS,n,2.0NRT,313.97,5.36,D
35.62459,44.00784,343.08,0.6,0.71,2026-08-28,913,N,VIIRS,n,2.0NRT,314.59,10.15,D
35.62654,44.01439,354.9,0.6,0.71,2026-08-28,913,N,VIIRS,n,2.0NRT,317.09,10.15,D
35.63271,44.01137,367.0,0.6,0.71,2026-08-28,913,N,VIIRS,h,2.0NRT,312.43,10.15,D
35.66157,43.9679,346.99,0.61,0.71,2026-08-28,913,N,VIIRS,n,2.0NRT,318.08,8.31,D
35.68044,43.52076,343.61,0.64,0.72,2026-08-28,913,N,VIIRS,n,2.0NRT,315.52,5.94,D
35.68367,43.87659,348.2,0.61,0.71,2026-08-28,913,N,VIIRS,n,2.0NRT,322.48,36.83,D
35.68565,43.88319,351.46,0.61,0.71,2026-08-28,913,N,VIIRS,n,2.0NRT,315.88,32.45,D
35.7247,44.03668,338.47,0.6,0.7,2026-08-28,913,N,VIIRS,n,2.0NRT,313.22,9.38,D
35.72529,44.03841,367.0,0.6,0.7,2026-08-28,913,N,VIIRS,h,2.0NRT,314.02,11.75,D
35.72668,44.04329,367.0,0.6,0.7,2026-08-28,913,N,VIIRS,h,2.0NRT,315.07,15.22,D
35.72722,44.04498,352.56,0.6,0.7,2026-08-28,913,N,VIIRS,n,2.0NRT,314.08,11.75,D
35.73102,44.03426,339.45,0.6,0.7,2026-08-28,913,N,VIIRS,n,2.0NRT,313.98,2.65,D
35.7748,43.99556,349.24,0.6,0.71,2026-08-28,913,N,VIIRS,n,2.0NRT,313.76,5.07,D
35.98153,43.77262,348.88,0.61,0.71,2026-08-28,913,N,VIIRS,n,2.0NRT,314.59,6.05,D
35.98177,43.76749,344.7,0.61,0.71,2026-08-28,913,N,VIIRS,n,2.0NRT,313.16,6.69,D
36.22857,42.38835,367.0,0.7,0.75,2026-08-28,913,N,VIIRS,h,2.0NRT,312.75,22.67,D
36.23001,42.38923,367.0,0.7,0.75,2026-08-28,913,N,VIIRS,h,2.0NRT,314.39,33.6,D
36.23097,42.39595,341.4,0.7,0.75,2026-08-28,913,N,VIIRS,n,2.0NRT,308.79,19.75,D
36.24176,42.19286,336.78,0.72,0.75,2026-08-28,913,N,VIIRS,n,2.0NRT,305.89,2.48,D
36.24395,42.19679,344.3,0.72,0.75,2026-08-28,913,N,VIIRS,n,2.0NRT,306.55,6.32,D
36.2604,41.91487,367.0,0.74,0.76,2026-08-28,913,N,VIIRS,h,2.0NRT,307.47,15.11,D
36.26381,41.91233,355.8,0.74,0.76,2026-08-28,913,N,VIIRS,n,2.0NRT,307.55,9.91,D
36.34258,43.31567,353.24,0.63,0.72,2026-08-28,913,N,VIIRS,n,2.0NRT,317.4,11.92,D
36.40459,43.91708,352.88,0.58,0.7,2026-08-28,913,N,VIIRS,n,2.0NRT,307.86,15.69,D
36.40649,43.92347,367.0,0.58,0.7,2026-08-28,913,N,VIIRS,h,2.0NRT,309.46,23.02,D
36.56119,43.54832,342.44,0.6,0.71,2026-08-28,913,N,VIIRS,n,2.0NRT,308.71,4.28,D
