latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
35.96728,43.76619,307.3,0.78,0.78,2025-05-08,6,N,VIIRS,n,2,287.69,4.73,N,2
35.98042,43.77425,299.38,0.78,0.78,2025-05-08,6,N,VIIRS,n,2,285.94,1.32,N,2
35.98317,43.76571,299.48,0.78,0.78,2025-05-08,6,N,VIIRS,n,2,286.86,1.32,N,2
35.98325,43.77186,304.66,0.78,0.78,2025-05-08,6,N,VIIRS,n,2,286.56,1.69,N,2
35.99548,43.75861,307.08,0.77,0.78,2025-05-08,6,N,VIIRS,n,2,286.19,2.81,N,2
35.99923,43.76469,302.81,0.78,0.78,2025-05-08,6,N,VIIRS,n,2,284.87,1.52,N,2
36.00215,43.76229,295.17,0.77,0.78,2025-05-08,6,N,VIIRS,n,2,284.6,0.69,N,2
36.0198,43.6844,296.67,0.77,0.77,2025-05-08,6,N,VIIRS,n,2,286.23,0.82,N,2
36.08128,43.63984,297.82,0.76,0.77,2025-05-08,6,N,VIIRS,n,2,284.64,0.72,N,0
36.1252,43.78128,299.14,0.77,0.77,2025-05-08,6,N,VIIRS,n,2,285.52,2.8,N,2
36.12804,43.786,303.72,0.77,0.77,2025-05-08,6,N,VIIRS,n,2,288.02,1.97,N,2
36.44437,42.93014,304.35,0.68,0.74,2025-05-08,6,N,VIIRS,n,2,288.42,1.69,N,2
36.73148,43.28168,307.34,0.7,0.75,2025-05-08,6,N,VIIRS,n,2,285.69,0.76,N,2
36.73208,43.28002,300.98,0.7,0.75,2025-05-08,6,N,VIIRS,n,2,285.24,1.91,N,2
36.74575,43.49843,308.05,0.72,0.75,2025-05-08,6,N,VIIRS,n,2,284.0,2.55,N,2
36.7713,43.32295,299.52,0.7,0.75,2025-05-08,6,N,VIIRS,n,2,284.99,4.84,N,2
36.7785,43.32407,340.96,0.7,0.75,2025-05-08,6,N,VIIRS,n,2,287.83,4.84,N,2
36.86637,43.51828,296.48,0.71,0.75,2025-05-08,6,N,VIIRS,n,2,283.78,1.22,N,0
36.86727,43.5176,297.23,0.71,0.75,2025-05-08,6,N,VIIRS,n,2,283.28,1.59,N,0
36.86755,43.49117,304.13,0.71,0.75,2025-05-08,6,N,VIIRS,n,2,283.51,2.03,N,2
36.86837,43.49021,314.02,0.71,0.75,2025-05-08,6,N,VIIRS,n,2,284.42,2.88,N,2
36.88691,43.43143,297.22,0.71,0.75,2025-05-08,6,N,VIIRS,n,2,283.38,1.86,N,0
36.89356,43.43434,306.25,0.71,0.75,2025-05-08,6,N,VIIRS,n,2,283.68,1.86,N,2
36.89438,43.43221,308.61,0.71,0.75,2025-05-08,6,N,VIIRS,n,2,283.86,1.79,N,2
36.90644,43.39447,328.45,0.7,0.75,2025-05-08,6,N,VIIRS,n,2,283.56,5.19,N,2
36.90697,43.3925,329.05,0.7,0.75,2025-05-08,6,N,VIIRS,n,2,283.73,5.52,N,2
36.9114,41.8967,298.23,0.59,0.7,2025-05-08,6,N,VIIRS,n,2,282.99,1.28,N,2
36.93216,42.13087,300.5,0.61,0.71,2025-05-08,6,N,VIIRS,n,2,283.41,0.98,N,2
36.93839,42.13377,306.41,0.61,0.71,2025-05-08,6,N,VIIRS,n,2,284.43,0.98,N,2
36.94049,42.17358,299.6,0.61,0.71,2025-05-08,6,N,VIIRS,n,2,285.58,1.36,N,2
36.94662,42.13008,320.45,0.61,0.71,2025-05-08,6,N,VIIRS,n,2,285.54,2.77,N,2
36.96234,42.0784,296.52,0.6,0.71,2025-05-08,6,N,VIIRS,n,2,284.42,1.07,N,2
37.01215,41.58386,303.53,0.57,0.69,2025-05-08,6,N,VIIRS,n,2,283.39,0.94,N,2
37.07743,42.55666,307.31,0.63,0.72,2025-05-08,6,N,VIIRS,n,2,287.54,1.71,N,2
37.08173,42.55511,298.1,0.63,0.72,2025-05-08,6,N,VIIRS,n,2,287.22,0.89,N,2
39.86559,26.24357,333.98,0.39,0.36,2025-05-08,6,N,VIIRS,n,2,293.84,3.54,N,2
40.24236,29.92736,304.11,0.42,0.37,2025-05-08,6,N,VIIRS,n,2,286.17,0.98,N,2
40.75676,29.76001,302.37,0.41,0.37,2025-05-08,6,N,VIIRS,n,2,288.7,0.65,N,2
40.76662,32.2173,298.82,0.48,0.4,2025-05-08,6,N,VIIRS,n,2,280.13,1.14,N,2
40.78135,29.6024,310.89,0.4,0.37,2025-05-08,6,N,VIIRS,n,2,291.04,1.16,N,2
41.01514,27.96394,324.27,0.38,0.36,2025-05-08,6,N,VIIRS,n,2,285.02,1.49,N,2
41.01587,27.95941,295.02,0.38,0.36,2025-05-08,6,N,VIIRS,n,2,284.05,1.65,N,2
41.02018,28.558,307.74,0.39,0.36,2025-05-08,6,N,VIIRS,n,2,287.38,1.09,N,2
41.02094,28.55342,311.35,0.39,0.36,2025-05-08,6,N,VIIRS,n,2,286.99,1.09,N,2
41.18997,32.62132,295.57,0.49,0.41,2025-05-08,6,N,VIIRS,n,2,284.61,0.7,N,0
41.1936,32.62265,296.34,0.49,0.41,2025-05-08,6,N,VIIRS,n,2,285.04,0.79,N,2
41.26308,31.42807,320.75,0.45,0.39,2025-05-08,6,N,VIIRS,n,2,287.47,1.73,N,2
41.26408,31.42286,318.73,0.45,0.39,2025-05-08,6,N,VIIRS,n,2,288.46,1.73,N,2
41.26757,31.42403,309.89,0.45,0.39,2025-05-08,6,N,VIIRS,n,2,288.69,1.73,N,2
41.63131,27.68719,301.62,0.38,0.36,2025-05-08,6,N,VIIRS,n,2,286.05,1.07,N,2
41.63548,27.50706,302.97,0.38,0.36,2025-05-08,6,N,VIIRS,n,2,285.75,0.75,N,2
41.79684,26.70381,303.48,0.39,0.36,2025-05-08,6,N,VIIRS,n,2,283.47,0.54,N,2
36.12936,40.80724,296.65,0.55,0.68,2025-05-08,7,N,VIIRS,n,2,285.56,0.72,N,2
36.13164,40.8085,301.44,0.55,0.68,2025-05-08,7,N,VIIRS,n,2,285.94,1.22,N,2
36.13957,40.81859,311.63,0.55,0.68,2025-05-08,7,N,VIIRS,n,2,285.44,1.53,N,2
36.14128,40.81283,298.88,0.55,0.68,2025-05-08,7,N,VIIRS,n,2,286.49,1.53,N,2
36.14187,40.81995,307.09,0.55,0.68,2025-05-08,7,N,VIIRS,n,2,285.0,0.95,N,2
36.14354,40.81417,297.67,0.55,0.68,2025-05-08,7,N,VIIRS,n,2,285.3,1.28,N,2
36.26302,33.73063,309.72,0.46,0.47,2025-05-08,7,N,VIIRS,n,2,288.82,1.88,N,2
36.77726,43.32685,334.6,0.5,0.41,2025-05-08,947,N,VIIRS,n,2,303.78,5.72,D,2
40.87698,42.1599,332.04,0.48,0.4,2025-05-08,948,N,VIIRS,n,2,295.39,5.03,D,0
41.24325,36.46214,328.02,0.57,0.52,2025-05-08,948,N,VIIRS,n,2,296.08,1.7,D,2
42.11732,43.01649,326.19,0.43,0.38,2025-05-08,948,N,VIIRS,n,2,295.02,2.36,D,2
38.41441,30.82686,344.31,0.5,0.49,2025-05-08,1128,N,VIIRS,n,2,309.57,10.99,D,0
38.41475,30.82613,347.42,0.5,0.49,2025-05-08,1128,N,VIIRS,n,2,310.63,19.31,D,0
38.41521,30.83197,340.58,0.5,0.49,2025-05-08,1128,N,VIIRS,n,2,304.02,5.99,D,0
38.41846,30.82046,348.12,0.5,0.49,2025-05-08,1128,N,VIIRS,n,2,310.49,28.34,D,0
