latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
35.52611,44.34235,342.22,0.54,0.51,2025-12-19,931,N,VIIRS,n,2,291.68,8.71,D,2
35.53067,44.3408,346.93,0.54,0.51,2025-12-19,931,N,VIIRS,n,2,292.2,8.71,D,2
35.53362,43.69673,343.11,0.58,0.52,2025-12-19,931,N,VIIRS,n,2,291.19,7.16,D,0
35.53523,44.33929,338.88,0.54,0.51,2025-12-19,931,N,VIIRS,n,2,290.35,4.55,D,2
35.53573,43.698,339.84,0.58,0.52,2025-12-19,931,N,VIIRS,n,2,292.25,8.02,D,0
35.62845,44.00745,329.34,0.56,0.51,2025-12-19,931,N,VIIRS,n,2,294.58,15.6,D,2
35.62973,44.01136,340.45,0.56,0.51,2025-12-19,931,N,VIIRS,n,2,300.4,19.71,D,2
35.62986,44.01352,339.22,0.56,0.51,2025-12-19,931,N,VIIRS,n,2,291.75,15.6,D,2
35.68397,43.88037,340.79,0.57,0.52,2025-12-19,931,N,VIIRS,n,2,302.3,52.16,D,2
35.68862,43.87878,340.66,0.57,0.52,2025-12-19,931,N,VIIRS,n,2,290.89,37.75,D,2
35.68866,43.87699,344.33,0.57,0.52,2025-12-19,931,N,VIIRS,n,2,290.04,10.24,D,2
35.72713,44.04352,335.0,0.55,0.51,2025-12-19,931,N,VIIRS,n,2,290.74,4.41,D,2
36.77518,43.32218,335.92,0.57,0.52,2025-12-19,932,N,VIIRS,n,2,291.29,11.19,D,2
36.89198,43.43026,335.83,0.56,0.52,2025-12-19,932,N,VIIRS,n,2,285.06,4.48,D,2
36.90642,43.38541,328.46,0.57,0.52,2025-12-19,932,N,VIIRS,n,2,285.49,3.54,D,2
36.94036,42.17208,335.26,0.33,0.55,2025-12-19,932,N,VIIRS,n,2,288.07,1.85,D,2
36.94362,42.17175,332.97,0.33,0.55,2025-12-19,932,N,VIIRS,n,2,288.77,2.13,D,2
36.94939,42.13086,336.78,0.33,0.55,2025-12-19,932,N,VIIRS,n,2,289.73,1.69,D,2
37.03087,38.97675,333.44,0.47,0.64,2025-12-19,932,N,VIIRS,n,2,280.27,6.36,D,0
37.06803,38.97262,347.5,0.47,0.64,2025-12-19,932,N,VIIRS,n,2,278.18,6.34,D,0
37.0924,40.23671,326.98,0.41,0.6,2025-12-19,932,N,VIIRS,n,2,291.82,2.54,D,0
37.11417,40.38458,339.4,0.4,0.6,2025-12-19,932,N,VIIRS,n,2,290.84,4.37,D,0
37.11586,40.41294,330.27,0.4,0.6,2025-12-19,932,N,VIIRS,n,2,289.07,6.41,D,0
37.19403,40.24466,334.44,0.4,0.6,2025-12-19,932,N,VIIRS,n,2,290.85,3.47,D,0
37.19522,40.24911,337.91,0.4,0.6,2025-12-19,932,N,VIIRS,n,2,291.75,3.47,D,0
37.20059,40.24694,326.62,0.4,0.6,2025-12-19,932,N,VIIRS,n,2,289.17,3.41,D,0
37.2021,39.85973,355.21,0.42,0.61,2025-12-19,932,N,VIIRS,n,2,291.61,6.58,D,0
37.22126,40.39043,331.35,0.4,0.6,2025-12-19,932,N,VIIRS,n,2,291.37,3.02,D,0
37.23147,39.94555,337.99,0.42,0.61,2025-12-19,932,N,VIIRS,n,2,290.96,2.78,D,0
37.24295,39.82372,337.21,0.42,0.61,2025-12-19,932,N,VIIRS,n,2,283.38,3.4,D,0
37.26458,40.70566,326.64,0.38,0.59,2025-12-19,932,N,VIIRS,n,2,288.81,2.14,D,0
37.26622,39.48014,332.51,0.44,0.62,2025-12-19,932,N,VIIRS,n,2,279.54,4.34,D,0
37.27102,43.89345,328.1,0.52,0.5,2025-12-19,932,N,VIIRS,n,2,282.61,5.16,D,0
37.27176,39.47782,350.24,0.44,0.62,2025-12-19,932,N,VIIRS,n,2,278.75,4.34,D,0
37.33202,39.53935,329.38,0.44,0.62,2025-12-19,932,N,VIIRS,n,2,290.12,5.35,D,0
37.3391,39.52035,355.31,0.44,0.62,2025-12-19,932,N,VIIRS,n,2,291.96,5.86,D,0
37.3431,39.53489,329.75,0.44,0.62,2025-12-19,932,N,VIIRS,n,2,286.9,3.9,D,0
37.36412,39.61146,327.5,0.43,0.62,2025-12-19,932,N,VIIRS,n,2,290.19,2.67,D,0
37.40335,39.5053,334.48,0.44,0.62,2025-12-19,932,N,VIIRS,n,2,287.82,2.91,D,0
35.52597,44.3406,337.35,0.73,0.76,2025-12-19,1112,N,VIIRS,n,2,289.2,7.96,D,2
35.52615,44.34872,335.24,0.73,0.76,2025-12-19,1112,N,VIIRS,n,2,289.8,15.07,D,2
35.52864,44.3387,343.62,0.73,0.76,2025-12-19,1112,N,VIIRS,n,2,290.4,10.67,D,2
35.52879,44.34681,353.98,0.73,0.76,2025-12-19,1112,N,VIIRS,n,2,291.29,10.67,D,2
35.53309,44.34028,367.0,0.73,0.76,2025-12-19,1112,N,VIIRS,h,2,291.28,7.96,D,2
35.62756,44.01032,367.0,0.7,0.75,2025-12-19,1112,N,VIIRS,h,2,295.02,20.38,D,2
35.63245,44.0104,354.12,0.7,0.75,2025-12-19,1112,N,VIIRS,n,2,289.68,10.34,D,2
35.68533,43.87236,349.24,0.69,0.74,2025-12-19,1112,N,VIIRS,n,2,289.5,35.9,D,2
36.1429,37.74938,335.83,0.63,0.54,2025-12-19,1112,N,VIIRS,n,2,294.55,3.04,D,0
36.73072,39.06532,337.4,0.38,0.59,2025-12-19,1112,N,VIIRS,n,2,280.86,4.85,D,0
36.76753,39.50602,351.22,0.4,0.6,2025-12-19,1112,N,VIIRS,n,2,285.97,6.19,D,0
36.77065,39.50602,346.03,0.4,0.6,2025-12-19,1112,N,VIIRS,n,2,285.17,6.74,D,0
36.77128,39.4732,367.0,0.4,0.6,2025-12-19,1112,N,VIIRS,h,2,291.81,5.73,D,0
36.77459,39.47316,367.0,0.4,0.6,2025-12-19,1112,N,VIIRS,h,2,291.27,11.35,D,0
36.77589,39.65496,344.25,0.41,0.61,2025-12-19,1112,N,VIIRS,n,2,283.27,15.49,D,0
36.77688,39.47272,347.89,0.4,0.6,2025-12-19,1112,N,VIIRS,n,2,285.57,5.73,D,0
36.77908,43.32759,335.82,0.65,0.73,2025-12-19,1112,N,VIIRS,n,2,291.82,10.52,D,2
36.78902,39.68688,337.67,0.41,0.61,2025-12-19,1112,N,VIIRS,n,2,288.1,3.28,D,0
36.79059,39.05148,347.54,0.38,0.59,2025-12-19,1112,N,VIIRS,n,2,284.43,3.78,D,0
36.7911,39.68717,338.42,0.41,0.61,2025-12-19,1112,N,VIIRS,n,2,287.1,3.59,D,0
36.83663,39.47693,342.3,0.4,0.6,2025-12-19,1112,N,VIIRS,n,2,286.01,5.11,D,0
36.83689,39.48155,344.5,0.4,0.6,2025-12-19,1112,N,VIIRS,n,2,286.83,6.49,D,0
36.83715,38.91309,327.72,0.37,0.58,2025-12-19,1112,N,VIIRS,n,2,285.03,2.66,D,0
36.85523,39.50793,336.62,0.4,0.6,2025-12-19,1112,N,VIIRS,n,2,285.25,3.26,D,0
36.89824,38.99946,332.85,0.38,0.58,2025-12-19,1113,N,VIIRS,n,2,287.07,2.72,D,0
36.91182,38.95046,337.17,0.37,0.58,2025-12-19,1113,N,VIIRS,n,2,282.56,3.14,D,0
36.92065,38.91504,330.27,0.37,0.58,2025-12-19,1113,N,VIIRS,n,2,284.07,2.19,D,0
37.03003,40.32867,367.0,0.45,0.63,2025-12-19,1113,N,VIIRS,h,2,294.77,6.6,D,0
37.03197,40.32709,340.38,0.45,0.63,2025-12-19,1113,N,VIIRS,n,2,291.18,7.16,D,0
37.03223,40.33232,367.0,0.45,0.63,2025-12-19,1113,N,VIIRS,h,2,298.08,15.43,D,0
37.0359,40.32821,347.57,0.45,0.63,2025-12-19,1113,N,VIIRS,n,2,291.06,5.67,D,0
37.03613,40.33343,336.82,0.45,0.63,2025-12-19,1113,N,VIIRS,n,2,292.72,7.29,D,0
37.03809,40.33189,326.27,0.45,0.63,2025-12-19,1113,N,VIIRS,n,2,290.38,2.49,D,0
37.04454,40.39054,350.69,0.45,0.63,2025-12-19,1113,N,VIIRS,n,2,291.39,6.8,D,0
37.04711,40.39423,367.0,0.45,0.63,2025-12-19,1113,N,VIIRS,h,2,294.64,10.56,D,0
37.04789,40.3327,367.0,0.45,0.63,2025-12-19,1113,N,VIIRS,h,2,297.16,8.38,D,0
37.05071,40.26482,367.0,0.44,0.63,2025-12-19,1113,N,VIIRS,h,2,295.38,8.95,D,0
37.05376,40.33232,332.11,0.45,0.63,2025-12-19,1113,N,VIIRS,n,2,291.79,8.38,D,0
37.06875,40.27379,367.0,0.44,0.63,2025-12-19,1113,N,VIIRS,h,2,294.96,7.52,D,0
37.07052,40.18658,352.13,0.44,0.62,2025-12-19,1113,N,VIIRS,n,2,295.62,5.99,D,0
37.07461,40.27342,351.1,0.44,0.63,2025-12-19,1113,N,VIIRS,n,2,291.06,7.52,D,0
37.08485,40.24154,367.0,0.44,0.63,2025-12-19,1113,N,VIIRS,h,2,296.1,6.48,D,0
37.12801,38.87295,335.7,0.37,0.58,2025-12-19,1113,N,VIIRS,n,2,282.22,2.37,D,0
37.14442,40.55817,367.0,0.46,0.64,2025-12-19,1113,N,VIIRS,h,2,293.3,7.53,D,0
37.14723,40.55818,352.26,0.46,0.64,2025-12-19,1113,N,VIIRS,n,2,290.69,12.31,D,0
37.15181,40.1857,355.55,0.44,0.62,2025-12-19,1113,N,VIIRS,n,2,300.56,15.07,D,0
37.15205,40.19082,367.0,0.44,0.62,2025-12-19,1113,N,VIIRS,h,2,292.92,15.07,D,0
37.15764,40.1853,351.86,0.44,0.62,2025-12-19,1113,N,VIIRS,n,2,289.83,7.35,D,0
37.15788,40.19041,337.96,0.44,0.62,2025-12-19,1113,N,VIIRS,n,2,289.48,7.35,D,0
37.16039,40.1188,343.32,0.44,0.62,2025-12-19,1113,N,VIIRS,n,2,290.95,6.11,D,0
37.16063,40.1238,344.58,0.44,0.62,2025-12-19,1113,N,VIIRS,n,2,292.49,8.36,D,0
37.16348,40.18489,367.0,0.44,0.62,2025-12-19,1113,N,VIIRS,h,2,293.87,7.35,D,0
37.16931,40.18445,367.0,0.44,0.62,2025-12-19,1113,N,VIIRS,h,2,292.4,10.25,D,0
37.20251,40.52238,367.0,0.46,0.64,2025-12-19,1113,N,VIIRS,h,2,294.82,7.15,D,0
37.21468,40.39896,326.95,0.45,0.63,2025-12-19,1113,N,VIIRS,n,2,290.2,2.14,D,0
37.22732,39.94631,327.09,0.43,0.62,2025-12-19,1113,N,VIIRS,n,2,284.57,3.17,D,0
37.22751,39.94712,329.85,0.43,0.62,2025-12-19,1113,N,VIIRS,n,2,285.49,3.42,D,0
37.23295,39.70152,351.94,0.42,0.61,2025-12-19,1113,N,VIIRS,n,2,276.5,5.4,D,0
37.24022,39.61924,342.52,0.41,0.61,2025-12-19,1113,N,VIIRS,n,2,271.83,7.38,D,0
37.29163,39.84246,337.81,0.42,0.61,2025-12-19,1113,N,VIIRS,n,2,283.89,6.38,D,0
37.29736,39.84192,345.58,0.42,0.61,2025-12-19,1113,N,VIIRS,n,2,284.22,6.38,D,0
37.34387,40.07592,343.31,0.44,0.62,2025-12-19,1113,N,VIIRS,n,2,288.63,3.42,D,0
37.34427,40.07876,327.15,0.44,0.62,2025-12-19,1113,N,VIIRS,n,2,287.86,3.37,D,0
37.44304,39.17578,353.47,0.39,0.59,2025-12-19,1113,N,VIIRS,n,2,282.9,6.07,D,0
37.49557,39.34773,328.95,0.4,0.6,2025-12-19,1113,N,VIIRS,n,2,280.02,2.16,D,0
37.4973,39.34878,331.02,0.4,0.6,2025-12-19,1113,N,VIIRS,n,2,280.25,3.86,D,0
37.51329,39.33361,326.29,0.4,0.6,2025-12-19,1113,N,VIIRS,n,2,276.36,2.41,D,0
37.51723,39.33205,343.51,0.4,0.6,2025-12-19,1113,N,VIIRS,n,2,276.11,4.34,D,0
37.57536,39.36928,327.47,0.4,0.6,2025-12-19,1113,N,VIIRS,n,2,279.92,3.71,D,0
37.57561,39.37393,332.67,0.4,0.6,2025-12-19,1113,N,VIIRS,n,2,280.43,5.08,D,0
37.6369,39.19586,336.24,0.39,0.59,2025-12-19,1113,N,VIIRS,n,2,269.92,4.82,D,0
37.63904,39.23642,343.54,0.39,0.6,2025-12-19,1113,N,VIIRS,n,2,275.98,4.01,D,0
37.65415,27.31317,332.35,0.38,0.36,2025-12-19,1113,N,VIIRS,n,2,290.08,3.52,D,0
37.69039,27.3554,330.15,0.38,0.36,2025-12-19,1113,N,VIIRS,n,2,290.65,4.16,D,0
37.71571,37.51108,345.7,0.64,0.54,2025-12-19,1113,N,VIIRS,n,2,280.08,38.57,D,0
37.71775,37.51221,341.39,0.64,0.54,2025-12-19,1113,N,VIIRS,n,2,276.21,24.83,D,0
38.38578,32.09665,334.1,0.51,0.41,2025-12-19,1113,N,VIIRS,n,2,286.64,12.8,D,0
39.00517,28.36215,327.02,0.4,0.37,2025-12-19,1113,N,VIIRS,n,2,286.23,2.09,D,0
39.86595,26.24572,329.41,0.38,0.36,2025-12-19,1114,N,VIIRS,n,2,288.26,2.19,D,2
40.44512,27.13321,328.0,0.39,0.36,2025-12-19,1114,N,VIIRS,n,2,289.35,2.22,D,2
40.76587,29.53167,329.45,0.43,0.38,2025-12-19,1114,N,VIIRS,n,2,288.86,2.61,D,3
40.92728,26.32264,334.37,0.38,0.36,2025-12-19,1114,N,VIIRS,n,2,283.03,2.55,D,0
40.92797,26.32717,326.17,0.38,0.36,2025-12-19,1114,N,VIIRS,n,2,283.43,2.11,D,0
41.17741,32.63431,328.75,0.39,0.44,2025-12-19,1114,N,VIIRS,n,2,272.02,3.1,D,2
41.36481,26.63949,328.04,0.39,0.36,2025-12-19,1114,N,VIIRS,n,2,284.66,1.91,D,0
35.5235,44.34394,319.19,0.72,0.75,2025-12-19,2152,N,VIIRS,n,2,274.31,3.19,N,2
35.52365,44.33546,306.65,0.72,0.75,2025-12-19,2152,N,VIIRS,n,2,275.07,4.21,N,2
35.52641,44.34674,302.19,0.71,0.75,2025-12-19,2152,N,VIIRS,n,2,274.43,6.33,N,2
35.52662,44.33823,367.0,0.72,0.75,2025-12-19,2152,N,VIIRS,h,2,277.07,6.33,N,2
35.53057,44.34447,303.65,0.72,0.75,2025-12-19,2152,N,VIIRS,n,2,273.97,5.35,N,2
35.53073,44.33598,367.0,0.72,0.75,2025-12-19,2152,N,VIIRS,h,2,279.02,8.25,N,2
35.53369,44.33879,344.46,0.72,0.75,2025-12-19,2152,N,VIIRS,n,2,276.96,6.33,N,2
35.53389,44.33039,298.77,0.72,0.75,2025-12-19,2152,N,VIIRS,n,2,276.17,11.57,N,2
35.5378,44.33663,298.87,0.72,0.75,2025-12-19,2152,N,VIIRS,n,2,274.67,8.25,N,2
35.62433,44.01185,298.88,0.75,0.77,2025-12-19,2152,N,VIIRS,n,2,274.71,3.63,N,2
35.62445,44.00305,314.25,0.75,0.77,2025-12-19,2152,N,VIIRS,n,2,274.8,6.84,N,2
