latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
35.94187,38.82124,325.51,0.38,0.36,2026-02-02,1029,N,VIIRS,n,2,275.49,1.16,D,0
35.62762,44.01089,318.02,0.41,0.37,2026-02-02,2250,N,VIIRS,n,2,286.81,8.53,N,2
35.62825,44.00632,329.54,0.41,0.37,2026-02-02,2250,N,VIIRS,n,2,286.23,8.53,N,2
35.63105,44.01159,296.62,0.41,0.37,2026-02-02,2250,N,VIIRS,n,2,282.97,1.21,N,2
35.63168,44.00702,326.18,0.41,0.37,2026-02-02,2250,N,VIIRS,n,2,284.1,1.21,N,2
35.66196,43.9664,331.64,0.41,0.37,2026-02-02,2250,N,VIIRS,n,2,293.24,11.32,N,2
35.66259,43.96183,298.83,0.41,0.37,2026-02-02,2250,N,VIIRS,n,2,282.29,6.11,N,2
35.67608,44.06779,305.67,0.41,0.37,2026-02-02,2250,N,VIIRS,n,2,283.14,1.27,N,2
35.68148,43.87603,299.14,0.42,0.37,2026-02-02,2250,N,VIIRS,n,2,281.47,0.9,N,2
35.68428,43.88135,296.4,0.42,0.37,2026-02-02,2250,N,VIIRS,n,2,281.56,19.26,N,2
35.68491,43.87675,335.59,0.42,0.37,2026-02-02,2250,N,VIIRS,n,2,303.05,19.26,N,2
35.68555,43.87216,300.01,0.42,0.37,2026-02-02,2250,N,VIIRS,n,2,281.29,2.24,N,2
35.68835,43.87747,300.07,0.42,0.37,2026-02-02,2250,N,VIIRS,n,2,282.03,19.26,N,2
35.72398,44.04247,325.9,0.41,0.37,2026-02-02,2250,N,VIIRS,n,2,284.23,4.38,N,2
35.72461,44.0379,310.74,0.41,0.37,2026-02-02,2250,N,VIIRS,n,2,282.88,4.25,N,2
35.72866,44.03407,328.38,0.41,0.37,2026-02-02,2250,N,VIIRS,n,2,284.0,2.02,N,2
35.77264,43.9963,323.79,0.41,0.37,2026-02-02,2250,N,VIIRS,n,2,282.25,2.18,N,2
35.97038,43.76509,298.39,0.42,0.38,2026-02-02,2250,N,VIIRS,n,2,271.61,0.92,N,2
35.99937,43.7612,299.24,0.42,0.38,2026-02-02,2250,N,VIIRS,n,2,267.62,0.91,N,2
38.42464,27.21635,297.85,0.52,0.41,2026-02-03,30,N,VIIRS,n,2,277.3,1.57,N,2
36.26386,33.7298,295.75,0.41,0.61,2026-02-03,31,N,VIIRS,n,2,282.34,0.36,N,2
35.68634,43.8777,336.0,0.38,0.36,2026-02-03,1010,N,VIIRS,n,2,284.66,39.71,D,2
35.72443,44.0393,326.49,0.38,0.36,2026-02-03,1010,N,VIIRS,n,2,271.96,1.9,D,2
35.84702,38.04823,332.2,0.55,0.42,2026-02-03,1010,N,VIIRS,n,2,287.48,4.09,D,0
36.90726,43.38917,335.06,0.38,0.36,2026-02-03,1010,N,VIIRS,n,2,277.21,4.81,D,2
35.5242,44.34349,341.59,0.42,0.45,2026-02-03,2231,N,VIIRS,n,2,278.6,3.78,N,2
35.52839,44.34418,333.48,0.42,0.45,2026-02-03,2231,N,VIIRS,n,2,280.1,3.78,N,2
35.52887,44.33944,347.38,0.42,0.45,2026-02-03,2231,N,VIIRS,n,2,280.87,4.68,N,2
35.52935,44.33471,297.57,0.42,0.45,2026-02-03,2231,N,VIIRS,n,2,278.61,4.68,N,2
35.53307,44.34014,310.08,0.42,0.45,2026-02-03,2231,N,VIIRS,n,2,279.38,1.77,N,2
35.53355,44.33542,313.48,0.42,0.45,2026-02-03,2231,N,VIIRS,n,2,279.1,1.77,N,2
35.56455,44.28265,305.85,0.42,0.46,2026-02-03,2231,N,VIIRS,n,2,279.72,1.03,N,2
35.62889,44.00915,354.55,0.44,0.46,2026-02-03,2231,N,VIIRS,n,2,289.25,17.34,N,2
35.65936,43.96394,301.19,0.44,0.46,2026-02-03,2231,N,VIIRS,n,2,278.88,2.57,N,2
35.66365,43.96461,334.87,0.44,0.46,2026-02-03,2231,N,VIIRS,n,2,282.27,2.57,N,2
35.67546,44.06578,299.3,0.44,0.46,2026-02-03,2231,N,VIIRS,n,2,279.87,1.35,N,2
35.68095,43.87632,299.7,0.45,0.47,2026-02-03,2231,N,VIIRS,n,2,279.32,1.38,N,2
