latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
35.52515,44.34354,367.0,0.33,0.55,2026-09-12,932,N,VIIRS,h,2.0NRT,318.82,5.13,D
35.5292,44.33808,352.05,0.33,0.55,2026-09-12,932,N,VIIRS,n,2.0NRT,316.61,5.33,D
35.5301,44.34173,367.0,0.33,0.55,2026-09-12,932,N,VIIRS,h,2.0NRT,319.06,5.33,D
35.53228,44.33963,367.0,0.33,0.55,2026-09-12,932,N,VIIRS,h,2.0NRT,317.97,12.48,D
35.53417,44.33635,345.78,0.33,0.55,2026-09-12,932,N,VIIRS,n,2.0NRT,316.03,5.33,D
35.54389,44.10512,342.38,0.34,0.56,2026-09-12,932,N,VIIRS,n,2.0NRT,312.79,2.71,D
35.56196,44.28563,367.0,0.33,0.55,2026-09-12,932,N,VIIRS,h,2.0NRT,321.4,7.62,D
35.58744,43.35772,352.55,0.37,0.58,2026-09-12,932,N,VIIRS,n,2.0NRT,318.69,6.76,D
35.62619,44.01091,367.0,0.34,0.56,2026-09-12,932,N,VIIRS,h,2.0NRT,324.55,14.62,D
35.63117,44.0089,367.0,0.34,0.56,2026-09-12,932,N,VIIRS,h,2.0NRT,316.55,14.62,D
35.6444,43.32241,367.0,0.37,0.58,2026-09-12,932,N,VIIRS,h,2.0NRT,327.47,43.06,D
35.65957,43.9657,367.0,0.34,0.56,2026-09-12,932,N,VIIRS,h,2.0NRT,319.11,5.14,D
35.66401,43.96464,350.35,0.34,0.56,2026-09-12,932,N,VIIRS,n,2.0NRT,316.54,7.18,D
35.66806,40.73847,348.51,0.51,0.66,2026-09-12,932,N,VIIRS,n,2.0NRT,310.06,3.72,D
35.68079,43.87603,347.68,0.35,0.57,2026-09-12,932,N,VIIRS,n,2.0NRT,317.33,28.9,D
35.68175,43.8798,344.87,0.35,0.57,2026-09-12,932,N,VIIRS,n,2.0NRT,315.93,36.13,D
35.68681,43.87796,367.0,0.35,0.57,2026-09-12,932,N,VIIRS,h,2.0NRT,321.17,36.13,D
35.72233,44.03981,349.95,0.34,0.56,2026-09-12,932,N,VIIRS,n,2.0NRT,318.47,8.46,D
35.72329,44.04357,367.0,0.34,0.56,2026-09-12,932,N,VIIRS,h,2.0NRT,315.8,16.33,D
35.74041,43.91557,341.73,0.34,0.56,2026-09-12,932,N,VIIRS,n,2.0NRT,314.74,4.35,D
35.74134,43.91932,367.0,0.34,0.56,2026-09-12,932,N,VIIRS,h,2.0NRT,314.21,4.35,D
35.77106,43.9942,343.68,0.34,0.56,2026-09-12,932,N,VIIRS,n,2.0NRT,316.29,2.8,D
35.77201,43.99801,346.89,0.34,0.56,2026-09-12,932,N,VIIRS,n,2.0NRT,318.25,2.8,D
