latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
35.52833,44.3434,356.09,0.33,0.55,2026-08-11,932,N,VIIRS,n,2.0NRT,318.28,5.65,D
35.53326,44.34162,348.28,0.33,0.55,2026-08-11,932,N,VIIRS,n,2.0NRT,316.38,5.65,D
35.62756,44.01087,367.0,0.34,0.56,2026-08-11,932,N,VIIRS,h,2.0NRT,331.28,23.49,D
35.62818,44.0077,350.67,0.34,0.56,2026-08-11,932,N,VIIRS,n,2.0NRT,319.83,16.4,D
35.62911,44.01135,367.0,0.34,0.56,2026-08-11,932,N,VIIRS,h,2.0NRT,327.21,16.4,D
35.6618,43.96761,349.49,0.34,0.56,2026-08-11,932,N,VIIRS,n,2.0NRT,317.91,9.71,D
35.67768,43.29041,351.12,0.37,0.58,2026-08-11,932,N,VIIRS,n,2.0NRT,314.84,7.85,D
35.6825,43.87521,352.32,0.34,0.56,2026-08-11,932,N,VIIRS,n,2.0NRT,318.2,35.15,D
35.68342,43.87891,367.0,0.34,0.56,2026-08-11,932,N,VIIRS,h,2.0NRT,331.62,35.15,D
35.68846,43.87709,344.95,0.34,0.56,2026-08-11,932,N,VIIRS,n,2.0NRT,317.93,10.65,D
35.72371,44.0408,354.35,0.33,0.56,2026-08-11,932,N,VIIRS,n,2.0NRT,317.42,14.68,D
35.72462,44.04449,356.7,0.33,0.56,2026-08-11,932,N,VIIRS,n,2.0NRT,315.55,16.13,D
35.72781,44.03542,354.43,0.33,0.56,2026-08-11,932,N,VIIRS,n,2.0NRT,317.3,9.81,D
35.73014,44.03371,367.0,0.33,0.56,2026-08-11,932,N,VIIRS,h,2.0NRT,317.83,13.45,D
35.86422,37.70784,355.97,0.71,0.75,2026-08-11,932,N,VIIRS,n,2.0NRT,307.96,14.85,D
35.86679,37.697,338.08,0.71,0.75,2026-08-11,932,N,VIIRS,n,2.0NRT,303.34,12.81,D
35.86843,37.69704,335.18,0.71,0.75,2026-08-11,932,N,VIIRS,n,2.0NRT,302.87,16.97,D
35.8692,37.70465,367.0,0.71,0.75,2026-08-11,932,N,VIIRS,h,2.0NRT,303.57,12.81,D
35.8708,37.7047,367.0,0.71,0.75,2026-08-11,932,N,VIIRS,h,2.0NRT,301.77,14.85,D
35.97905,43.77093,352.59,0.34,0.56,2026-08-11,932,N,VIIRS,n,2.0NRT,317.53,5.35,D
35.98404,43.76894,348.83,0.34,0.56,2026-08-11,932,N,VIIRS,n,2.0NRT,317.59,6.17,D
35.99901,43.763,352.02,0.34,0.56,2026-08-11,932,N,VIIRS,n,2.0NRT,317.78,5.65,D
35.99931,43.76035,350.0,0.34,0.56,2026-08-11,932,N,VIIRS,n,2.0NRT,317.25,5.52,D
36.47359,40.25167,367.0,0.51,0.66,2026-08-11,932,N,VIIRS,h,2.0NRT,316.92,15.8,D
36.47515,40.25715,367.0,0.5,0.66,2026-08-11,932,N,VIIRS,h,2.0NRT,312.03,15.8,D
36.47942,40.24908,367.0,0.51,0.66,2026-08-11,932,N,VIIRS,h,2.0NRT,310.53,12.82,D
36.57407,37.29309,367.0,0.71,0.75,2026-08-11,932,N,VIIRS,h,2.0NRT,307.48,12.74,D
36.69461,40.19173,339.72,0.5,0.66,2026-08-11,932,N,VIIRS,n,2.0NRT,310.85,2.36,D
36.80119,40.24392,352.4,0.5,0.65,2026-08-11,932,N,VIIRS,n,2.0NRT,313.87,7.62,D
36.80697,40.24136,344.0,0.5,0.65,2026-08-11,932,N,VIIRS,n,2.0NRT,312.32,7.62,D
36.89027,40.3984,348.38,0.48,0.65,2026-08-11,932,N,VIIRS,n,2.0NRT,313.76,6.8,D
36.94366,40.44301,346.81,0.48,0.65,2026-08-11,932,N,VIIRS,n,2.0NRT,313.69,6.73,D
36.94504,42.13371,349.61,0.39,0.6,2026-08-11,932,N,VIIRS,n,2.0NRT,315.12,5.44,D
37.05214,41.50398,345.7,0.42,0.61,2026-08-11,932,N,VIIRS,n,2.0NRT,314.21,4.17,D
37.50499,38.01482,340.92,0.61,0.71,2026-08-11,932,N,VIIRS,n,2.0NRT,303.41,5.44,D
37.51035,40.97206,342.73,0.44,0.62,2026-08-11,932,N,VIIRS,n,2.0NRT,312.52,4.6,D
37.89365,40.09427,337.99,0.47,0.64,2026-08-11,932,N,VIIRS,n,2.0NRT,310.66,3.11,D
37.50236,38.01423,340.03,0.61,0.71,2026-08-11,934,N,VIIRS,n,2.0NRT,304.01,8.6,D
38.06489,39.13078,333.85,0.52,0.67,2026-08-11,934,N,VIIRS,n,2.0NRT,302.82,5.29,D
38.26047,38.83407,367.0,0.53,0.67,2026-08-11,934,N,VIIRS,h,2.0NRT,302.47,16.66,D
38.26194,38.83899,367.0,0.53,0.67,2026-08-11,934,N,VIIRS,h,2.0NRT,304.21,16.66,D
38.26542,38.828,335.84,0.53,0.67,2026-08-11,934,N,VIIRS,n,2.0NRT,298.15,11.82,D
38.26688,38.8329,353.46,0.53,0.67,2026-08-11,934,N,VIIRS,n,2.0NRT,301.17,16.66,D
38.30563,37.09782,330.8,0.65,0.73,2026-08-11,934,N,VIIRS,n,2.0NRT,297.22,4.78,D
40.27118,43.69184,342.45,0.54,0.51,2026-08-11,934,N,VIIRS,n,2.0NRT,304.06,3.83,D
40.47788,34.42447,335.52,0.74,0.76,2026-08-11,934,N,VIIRS,n,2.0NRT,290.69,2.19,D
40.48096,34.42192,356.72,0.74,0.76,2026-08-11,934,N,VIIRS,n,2.0NRT,295.32,8.84,D
40.48397,34.4307,329.62,0.74,0.76,2026-08-11,934,N,VIIRS,n,2.0NRT,293.38,8.84,D
40.48724,34.42887,334.85,0.74,0.76,2026-08-11,934,N,VIIRS,n,2.0NRT,295.47,11.51,D
40.49029,34.43793,334.86,0.74,0.76,2026-08-11,934,N,VIIRS,n,2.0NRT,295.02,11.51,D
40.4903,34.42616,340.78,0.74,0.76,2026-08-11,934,N,VIIRS,n,2.0NRT,290.92,9.56,D
40.49331,34.43496,343.89,0.74,0.76,2026-08-11,934,N,VIIRS,n,2.0NRT,296.05,16.3,D
35.52573,44.34231,342.2,0.6,0.7,2026-08-11,1113,N,VIIRS,n,2.0NRT,311.77,7.2,D
35.52803,44.34357,355.08,0.6,0.7,2026-08-11,1113,N,VIIRS,n,2.0NRT,312.59,15.35,D
35.53234,44.34192,351.04,0.6,0.7,2026-08-11,1113,N,VIIRS,n,2.0NRT,311.53,7.2,D
35.56364,44.28611,348.7,0.59,0.7,2026-08-11,1113,N,VIIRS,n,2.0NRT,314.57,11.18,D
35.63154,44.00764,367.0,0.57,0.69,2026-08-11,1113,N,VIIRS,h,2.0NRT,309.14,17.53,D
35.63961,35.88713,340.79,0.41,0.45,2026-08-11,1113,N,VIIRS,n,2.0NRT,304.88,26.99,D
35.64007,35.8917,347.25,0.41,0.45,2026-08-11,1113,N,VIIRS,n,2.0NRT,310.78,26.99,D
35.66267,43.96609,347.77,0.57,0.69,2026-08-11,1113,N,VIIRS,n,2.0NRT,310.54,11.87,D
35.68527,43.87389,353.7,0.56,0.69,2026-08-11,1113,N,VIIRS,n,2.0NRT,310.1,30.82,D
35.68552,43.88042,367.0,0.56,0.69,2026-08-11,1113,N,VIIRS,h,2.0NRT,311.79,35.42,D
35.68564,43.87181,338.55,0.56,0.69,2026-08-11,1113,N,VIIRS,n,2.0NRT,309.28,20.29,D
35.68585,43.87835,367.0,0.56,0.69,2026-08-11,1113,N,VIIRS,h,2.0NRT,314.96,20.29,D
35.72355,44.03958,367.0,0.58,0.69,2026-08-11,1113,N,VIIRS,h,2.0NRT,309.49,12.8,D
35.72376,44.04608,344.7,0.58,0.7,2026-08-11,1113,N,VIIRS,n,2.0NRT,309.13,12.8,D
35.72411,44.04152,367.0,0.58,0.69,2026-08-11,1113,N,VIIRS,h,2.0NRT,311.84,12.46,D
35.72985,44.03246,341.56,0.58,0.69,2026-08-11,1113,N,VIIRS,n,2.0NRT,308.11,11.03,D
35.73037,44.03438,343.44,0.58,0.69,2026-08-11,1113,N,VIIRS,n,2.0NRT,308.44,12.46,D
35.7743,43.9963,351.17,0.57,0.69,2026-08-11,1113,N,VIIRS,n,2.0NRT,313.44,13.61,D
35.86012,37.70612,348.76,0.51,0.49,2026-08-11,1113,N,VIIRS,n,2.0NRT,317.58,8.85,D
