latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
36.93403,42.12958,311.49,0.51,0.66,2026-06-07,7,N,VIIRS,n,2.0NRT,285.82,2.62,N
36.93726,42.1185,327.36,0.51,0.66,2026-06-07,7,N,VIIRS,n,2.0NRT,287.17,3.06,N
36.93989,42.13217,304.7,0.51,0.66,2026-06-07,7,N,VIIRS,n,2.0NRT,289.2,1.54,N
36.9416,42.17177,321.68,0.51,0.66,2026-06-07,7,N,VIIRS,n,2.0NRT,287.56,2.67,N
36.94736,42.12922,317.63,0.51,0.66,2026-06-07,7,N,VIIRS,n,2.0NRT,289.54,1.54,N
36.96751,42.08257,301.68,0.51,0.66,2026-06-07,7,N,VIIRS,n,2.0NRT,285.71,0.48,N
37.90757,40.4367,297.26,0.39,0.6,2026-06-07,7,N,VIIRS,n,2.0NRT,285.18,0.61,N
38.45642,38.72375,299.64,0.63,0.54,2026-06-07,7,N,VIIRS,n,2.0NRT,286.06,1.1,N
38.66208,39.2319,295.67,0.33,0.55,2026-06-07,7,N,VIIRS,n,2.0NRT,283.73,0.31,N
38.66703,39.23377,299.03,0.33,0.55,2026-06-07,7,N,VIIRS,n,2.0NRT,285.0,0.65,N
39.59501,32.42028,295.22,0.45,0.39,2026-06-07,7,N,VIIRS,n,2.0NRT,285.0,0.6,N
39.83871,30.30292,298.85,0.4,0.37,2026-06-07,7,N,VIIRS,n,2.0NRT,287.38,1.45,N
39.89951,28.87065,310.01,0.38,0.36,2026-06-07,7,N,VIIRS,n,2.0NRT,286.59,0.92,N
39.94418,33.19422,302.64,0.48,0.4,2026-06-07,7,N,VIIRS,n,2.0NRT,285.3,0.71,N
40.18583,29.22667,306.5,0.39,0.36,2026-06-07,7,N,VIIRS,n,2.0NRT,290.41,0.74,N
40.26121,30.04264,307.45,0.39,0.36,2026-06-07,7,N,VIIRS,n,2.0NRT,290.4,0.88,N
40.44257,27.13807,305.75,0.4,0.37,2026-06-07,7,N,VIIRS,n,2.0NRT,291.33,0.89,N
40.44593,27.13888,303.34,0.4,0.37,2026-06-07,7,N,VIIRS,n,2.0NRT,291.79,1.09,N
40.44661,27.13419,302.25,0.4,0.37,2026-06-07,7,N,VIIRS,n,2.0NRT,291.88,1.06,N
40.78186,29.60198,308.1,0.39,0.36,2026-06-07,7,N,VIIRS,n,2.0NRT,293.82,1.24,N
40.80045,29.63552,305.92,0.39,0.36,2026-06-07,7,N,VIIRS,n,2.0NRT,287.75,0.33,N
41.01505,27.96072,302.74,0.39,0.36,2026-06-07,7,N,VIIRS,n,2.0NRT,290.8,1.41,N
41.02015,28.55403,309.88,0.38,0.36,2026-06-07,7,N,VIIRS,n,2.0NRT,290.92,2.07,N
41.10723,37.32364,298.9,0.46,0.47,2026-06-07,7,N,VIIRS,n,2.0NRT,287.12,0.54,N
41.1748,32.63276,306.3,0.44,0.38,2026-06-07,7,N,VIIRS,n,2.0NRT,289.24,1.21,N
41.19162,32.62206,309.37,0.44,0.38,2026-06-07,7,N,VIIRS,n,2.0NRT,288.35,1.57,N
41.24186,36.4659,312.62,0.42,0.45,2026-06-07,7,N,VIIRS,n,2.0NRT,288.97,3.06,N
41.24295,36.46106,338.17,0.42,0.45,2026-06-07,7,N,VIIRS,n,2.0NRT,289.91,3.06,N
41.25687,31.4149,304.04,0.41,0.37,2026-06-07,7,N,VIIRS,n,2.0NRT,289.97,1.55,N
41.6319,27.68718,299.69,0.39,0.36,2026-06-07,7,N,VIIRS,n,2.0NRT,289.64,0.76,N
41.63708,27.50673,299.29,0.4,0.37,2026-06-07,7,N,VIIRS,n,2.0NRT,288.4,0.57,N
42.12411,43.01331,309.71,0.41,0.6,2026-06-07,7,N,VIIRS,n,2.0NRT,284.54,1.05,N
42.12545,43.00864,301.2,0.41,0.6,2026-06-07,7,N,VIIRS,n,2.0NRT,283.76,1.05,N
35.52729,44.33763,316.11,0.72,0.76,2026-06-07,9,N,VIIRS,n,2.0NRT,289.08,2.15,N
35.52791,44.34039,321.77,0.72,0.76,2026-06-07,9,N,VIIRS,n,2.0NRT,288.8,1.87,N
35.53032,44.33272,305.26,0.72,0.76,2026-06-07,9,N,VIIRS,n,2.0NRT,289.67,1.87,N
35.53402,44.3405,317.77,0.72,0.76,2026-06-07,9,N,VIIRS,n,2.0NRT,288.74,2.8,N
35.53461,44.34335,299.89,0.72,0.76,2026-06-07,9,N,VIIRS,n,2.0NRT,288.52,1.87,N
35.53649,44.33275,313.04,0.72,0.76,2026-06-07,9,N,VIIRS,n,2.0NRT,289.3,3.63,N
35.53705,44.33556,317.37,0.72,0.76,2026-06-07,9,N,VIIRS,n,2.0NRT,289.15,1.87,N
35.62496,44.00494,302.04,0.69,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,288.62,1.44,N
35.62599,44.00336,311.45,0.69,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,288.53,5.34,N
35.63142,44.00825,356.93,0.69,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,292.24,11.52,N
35.63246,44.00664,350.34,0.69,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,292.73,5.34,N
35.65973,43.96766,304.13,0.68,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,290.35,4.82,N
35.66074,43.96177,352.8,0.68,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,291.79,8.49,N
35.66208,43.96021,343.36,0.68,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,292.01,9.2,N
35.67915,43.87789,300.98,0.68,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,288.74,2.03,N
35.68087,43.8767,353.76,0.68,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,289.03,22.82,N
35.68142,43.87052,308.64,0.68,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,288.83,2.03,N
35.68317,43.86936,344.3,0.68,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,288.56,30.76,N
35.68567,43.88085,349.94,0.68,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,290.27,32.56,N
35.6874,43.87962,347.77,0.68,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,291.44,22.82,N
35.68796,43.87341,367.0,0.68,0.74,2026-06-07,9,N,VIIRS,h,2.0NRT,296.24,32.56,N
35.68971,43.87224,367.0,0.68,0.74,2026-06-07,9,N,VIIRS,h,2.0NRT,292.98,30.76,N
35.69016,43.86626,299.1,0.68,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,287.78,19.21,N
35.72588,44.04213,351.93,0.69,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,290.42,8.9,N
35.72682,44.04034,367.0,0.69,0.74,2026-06-07,9,N,VIIRS,h,2.0NRT,292.08,8.3,N
35.72824,44.03468,321.87,0.69,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,289.55,5.56,N
35.72911,44.03294,310.69,0.69,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,289.23,8.3,N
35.73055,44.02741,304.28,0.69,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,288.3,5.56,N
35.7709,43.99438,323.38,0.68,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,289.97,2.83,N
35.77145,43.99264,327.59,0.68,0.74,2026-06-07,9,N,VIIRS,n,2.0NRT,290.0,3.19,N
35.95089,43.72438,301.66,0.65,0.73,2026-06-07,9,N,VIIRS,n,2.0NRT,288.24,1.03,N
35.95369,43.7246,299.75,0.65,0.73,2026-06-07,9,N,VIIRS,n,2.0NRT,287.88,1.48,N
35.96811,43.764,302.58,0.66,0.73,2026-06-07,9,N,VIIRS,n,2.0NRT,291.2,3.27,N
35.98321,43.77139,341.67,0.66,0.73,2026-06-07,9,N,VIIRS,n,2.0NRT,291.09,5.01,N
36.00029,43.7637,299.91,0.65,0.73,2026-06-07,9,N,VIIRS,n,2.0NRT,286.06,0.85,N
36.01777,43.68344,304.17,0.65,0.73,2026-06-07,9,N,VIIRS,n,2.0NRT,287.32,1.75,N
36.08414,43.64227,297.0,0.64,0.72,2026-06-07,9,N,VIIRS,n,2.0NRT,285.68,0.96,N
