latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
35.52673,44.34401,341.55,0.45,0.39,2024-02-08,1017,N,VIIRS,n,2,297.4,7.51,D,2
35.53328,44.3377,338.1,0.45,0.39,2024-02-08,1017,N,VIIRS,n,2,293.56,11.14,D,2
35.62773,44.01114,337.68,0.44,0.39,2024-02-08,1017,N,VIIRS,n,2,299.22,7.0,D,2
35.66182,43.96468,342.51,0.44,0.38,2024-02-08,1017,N,VIIRS,n,2,300.11,9.94,D,2
35.68673,43.87537,335.36,0.44,0.38,2024-02-08,1017,N,VIIRS,n,2,296.18,9.27,D,2
40.10858,28.30013,345.29,0.63,0.54,2024-02-08,1019,N,VIIRS,n,2,286.98,12.15,D,0
40.10902,28.30119,351.89,0.63,0.54,2024-02-08,1019,N,VIIRS,n,2,286.86,19.36,D,0
41.24086,36.46589,335.94,0.41,0.37,2024-02-08,1019,N,VIIRS,n,2,279.26,4.66,D,2
41.96011,25.65605,326.28,0.38,0.59,2024-02-08,1020,N,VIIRS,n,2,289.44,2.28,D,0
42.37173,26.5827,326.47,0.33,0.56,2024-02-08,1020,N,VIIRS,n,2,277.08,1.95,D,0
38.5219,28.0007,328.3,0.47,0.64,2024-02-08,1159,N,VIIRS,n,2,288.62,2.66,D,0
40.16077,28.38222,330.61,0.51,0.66,2024-02-08,1200,N,VIIRS,n,2,285.53,3.15,D,0
40.16698,28.38197,341.88,0.51,0.66,2024-02-08,1200,N,VIIRS,n,2,286.76,6.38,D,0
42.3165,25.7241,349.79,0.38,0.59,2024-02-08,1200,N,VIIRS,n,2,292.15,5.91,D,0
42.3167,25.72892,351.82,0.38,0.59,2024-02-08,1200,N,VIIRS,n,2,292.58,8.73,D,0
42.31958,25.93346,367.0,0.39,0.6,2024-02-08,1200,N,VIIRS,h,2,301.42,19.56,D,0
42.32516,25.93307,367.0,0.39,0.6,2024-02-08,1200,N,VIIRS,h,2,294.83,11.65,D,0
41.26441,31.42007,301.81,0.78,0.78,2024-02-08,2237,N,VIIRS,n,2,280.55,4.08,N,3
