latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
37.90787,40.43913,298.44,0.39,0.59,2026-09-11,9,N,VIIRS,n,2.0NRT,285.51,0.27,N
38.02767,40.41125,299.44,0.38,0.59,2026-09-11,9,N,VIIRS,n,2.0NRT,285.58,0.59,N
38.02814,40.41325,298.65,0.38,0.59,2026-09-11,9,N,VIIRS,n,2.0NRT,284.81,0.77,N
38.02882,40.40694,297.68,0.38,0.59,2026-09-11,9,N,VIIRS,n,2.0NRT,285.82,0.96,N
38.03048,40.40471,300.52,0.38,0.59,2026-09-11,9,N,VIIRS,n,2.0NRT,285.4,0.66,N
38.63242,39.29658,323.08,0.33,0.55,2026-09-11,9,N,VIIRS,n,2.0NRT,289.33,1.84,N
38.66456,39.23402,301.09,0.32,0.55,2026-09-11,9,N,VIIRS,n,2.0NRT,287.14,0.77,N
38.7319,39.95079,295.72,0.35,0.57,2026-09-11,9,N,VIIRS,n,2.0NRT,282.25,0.8,N
39.2964,34.93015,306.46,0.57,0.43,2026-09-11,9,N,VIIRS,n,2.0NRT,278.16,1.35,N
39.47398,34.93985,297.71,0.57,0.43,2026-09-11,9,N,VIIRS,n,2.0NRT,278.84,1.04,N
39.4757,34.93933,310.47,0.57,0.43,2026-09-11,9,N,VIIRS,n,2.0NRT,278.91,2.19,N
39.47785,34.94129,302.45,0.57,0.43,2026-09-11,9,N,VIIRS,n,2.0NRT,278.61,1.04,N
39.57257,33.84235,322.64,0.51,0.41,2026-09-11,9,N,VIIRS,n,2.0NRT,280.72,2.03,N
39.57627,33.84356,307.62,0.51,0.41,2026-09-11,9,N,VIIRS,n,2.0NRT,281.52,2.03,N
39.65962,33.91658,319.52,0.51,0.41,2026-09-11,9,N,VIIRS,n,2.0NRT,283.01,3.13,N
39.76273,35.41007,301.82,0.39,0.44,2026-09-11,9,N,VIIRS,n,2.0NRT,282.25,0.79,N
39.92609,40.67012,295.73,0.35,0.57,2026-09-11,9,N,VIIRS,n,2.0NRT,280.21,0.43,N
39.94453,33.19456,301.58,0.47,0.4,2026-09-11,9,N,VIIRS,n,2.0NRT,286.36,1.4,N
40.07812,34.89744,298.08,0.55,0.43,2026-09-11,9,N,VIIRS,n,2.0NRT,281.05,0.95,N
40.08275,32.79812,301.58,0.45,0.39,2026-09-11,9,N,VIIRS,n,2.0NRT,287.05,0.97,N
40.0836,34.96828,297.64,0.55,0.43,2026-09-11,9,N,VIIRS,n,2.0NRT,280.71,0.77,N
40.09607,35.00669,298.24,0.56,0.43,2026-09-11,9,N,VIIRS,n,2.0NRT,280.1,0.57,N
