latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
37.37017,37.03841,323.48,0.69,0.74,2026-07-02,39,N,VIIRS,n,2.0NRT,291.14,4.0,N
37.37673,37.04145,314.06,0.69,0.74,2026-07-02,39,N,VIIRS,n,2.0NRT,291.35,4.0,N
40.75831,31.78566,298.82,0.61,0.54,2026-07-02,39,N,VIIRS,n,2.0NRT,288.53,0.73,N
41.01565,27.96328,302.97,0.4,0.44,2026-07-02,39,N,VIIRS,n,2.0NRT,292.1,0.56,N
41.01933,28.55447,306.08,0.42,0.45,2026-07-02,39,N,VIIRS,n,2.0NRT,292.44,0.92,N
41.17427,32.63093,310.53,0.33,0.55,2026-07-02,39,N,VIIRS,n,2.0NRT,291.31,1.01,N
41.17908,32.63343,307.14,0.33,0.55,2026-07-02,39,N,VIIRS,n,2.0NRT,292.96,1.49,N
41.24407,36.46404,313.39,0.5,0.66,2026-07-02,39,N,VIIRS,n,2.0NRT,291.79,1.74,N
41.24519,36.46448,310.53,0.5,0.66,2026-07-02,39,N,VIIRS,n,2.0NRT,291.77,1.78,N
41.2546,31.41228,308.14,0.57,0.52,2026-07-02,39,N,VIIRS,n,2.0NRT,291.8,2.84,N
36.05138,36.98803,312.17,0.74,0.76,2026-07-02,41,N,VIIRS,n,2.0NRT,292.69,1.15,N
36.71801,36.197,309.37,0.65,0.73,2026-07-02,41,N,VIIRS,n,2.0NRT,292.19,3.94,N
37.25396,30.44135,310.25,0.32,0.55,2026-07-02,41,N,VIIRS,n,2.0NRT,292.43,1.26,N
38.42553,27.21686,309.0,0.41,0.45,2026-07-02,41,N,VIIRS,n,2.0NRT,293.85,0.82,N
38.74046,26.94784,306.42,0.4,0.44,2026-07-02,41,N,VIIRS,n,2.0NRT,295.05,2.24,N
38.74442,26.94925,324.46,0.4,0.44,2026-07-02,41,N,VIIRS,n,2.0NRT,295.52,2.14,N
38.75128,26.93726,308.33,0.39,0.44,2026-07-02,41,N,VIIRS,n,2.0NRT,293.57,0.7,N
38.75523,26.93872,319.75,0.39,0.44,2026-07-02,41,N,VIIRS,n,2.0NRT,293.74,1.33,N
39.09385,27.51472,305.19,0.41,0.45,2026-07-02,41,N,VIIRS,n,2.0NRT,293.21,1.92,N
39.60736,27.88004,303.38,0.42,0.45,2026-07-02,41,N,VIIRS,n,2.0NRT,292.43,0.52,N
39.86428,26.24641,307.28,0.52,0.42,2026-07-02,41,N,VIIRS,n,2.0NRT,292.67,2.76,N
35.68357,43.87752,367.0,0.4,0.37,2026-07-02,1021,N,VIIRS,h,2.0NRT,349.53,27.72,D
