latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
40.87013,35.39396,296.16,0.45,0.47,2026-06-12,13,N,VIIRS,n,2.0NRT,282.28,0.46,N
40.87238,35.39337,307.91,0.45,0.47,2026-06-12,13,N,VIIRS,n,2.0NRT,282.95,0.92,N
41.17495,32.63619,301.65,0.5,0.41,2026-06-12,13,N,VIIRS,n,2.0NRT,287.07,0.94,N
41.17618,32.63021,301.24,0.5,0.41,2026-06-12,13,N,VIIRS,n,2.0NRT,287.49,1.31,N
41.18348,32.63305,298.3,0.5,0.41,2026-06-12,13,N,VIIRS,n,2.0NRT,287.43,1.51,N
41.24242,36.46677,313.83,0.49,0.49,2026-06-12,13,N,VIIRS,n,2.0NRT,289.12,1.77,N
41.25501,31.41597,300.85,0.45,0.39,2026-06-12,13,N,VIIRS,n,2.0NRT,289.09,0.84,N
41.25548,31.43295,305.15,0.45,0.39,2026-06-12,13,N,VIIRS,n,2.0NRT,289.84,1.89,N
41.26101,31.42366,308.85,0.45,0.39,2026-06-12,13,N,VIIRS,n,2.0NRT,290.02,1.22,N
41.2635,31.43013,306.98,0.45,0.39,2026-06-12,13,N,VIIRS,n,2.0NRT,290.08,1.36,N
41.26451,31.42485,313.67,0.45,0.39,2026-06-12,13,N,VIIRS,n,2.0NRT,293.33,1.53,N
41.26802,31.42604,305.0,0.45,0.39,2026-06-12,13,N,VIIRS,n,2.0NRT,289.88,1.53,N
41.79781,26.70357,306.94,0.39,0.36,2026-06-12,13,N,VIIRS,n,2.0NRT,288.73,0.58,N
35.96611,43.76618,304.92,0.79,0.78,2026-06-12,16,N,VIIRS,n,2.0NRT,290.41,3.48,N
35.96679,43.76054,304.43,0.79,0.78,2026-06-12,16,N,VIIRS,n,2.0NRT,290.62,4.2,N
35.97993,43.76889,329.19,0.79,0.78,2026-06-12,16,N,VIIRS,n,2.0NRT,289.35,3.59,N
35.98214,43.76571,328.72,0.79,0.78,2026-06-12,16,N,VIIRS,n,2.0NRT,289.64,5.99,N
36.00115,43.75606,300.71,0.78,0.78,2026-06-12,16,N,VIIRS,n,2.0NRT,284.81,0.97,N
36.01635,43.68007,295.06,0.78,0.78,2026-06-12,16,N,VIIRS,n,2.0NRT,278.1,1.17,N
36.019,43.67718,299.38,0.78,0.78,2026-06-12,16,N,VIIRS,n,2.0NRT,280.14,0.94,N
36.1305,40.81034,301.03,0.55,0.68,2026-06-12,16,N,VIIRS,n,2.0NRT,290.97,0.98,N
36.26206,33.72897,310.75,0.47,0.48,2026-06-12,16,N,VIIRS,n,2.0NRT,291.96,1.15,N
36.45191,36.36948,320.68,0.32,0.54,2026-06-12,16,N,VIIRS,n,2.0NRT,291.64,1.67,N
36.58553,36.42807,302.33,0.32,0.54,2026-06-12,16,N,VIIRS,n,2.0NRT,289.96,0.34,N
36.5904,36.4299,312.65,0.32,0.54,2026-06-12,16,N,VIIRS,n,2.0NRT,290.04,0.78,N
36.91478,41.89386,303.69,0.6,0.7,2026-06-12,16,N,VIIRS,n,2.0NRT,289.02,0.84,N
36.93385,42.12691,305.78,0.61,0.71,2026-06-12,16,N,VIIRS,n,2.0NRT,289.02,0.87,N
36.93557,42.1291,321.91,0.61,0.71,2026-06-12,16,N,VIIRS,n,2.0NRT,289.92,2.64,N
36.94013,42.12978,309.37,0.61,0.71,2026-06-12,16,N,VIIRS,n,2.0NRT,290.9,1.88,N
36.942,42.1701,318.36,0.62,0.71,2026-06-12,16,N,VIIRS,n,2.0NRT,290.41,2.52,N
36.94387,42.12532,303.66,0.61,0.71,2026-06-12,16,N,VIIRS,n,2.0NRT,290.67,2.47,N
36.94635,42.13283,304.08,0.61,0.71,2026-06-12,16,N,VIIRS,n,2.0NRT,290.96,1.88,N
36.94844,42.12608,315.61,0.61,0.71,2026-06-12,16,N,VIIRS,n,2.0NRT,291.71,4.64,N
36.95009,42.12836,320.88,0.61,0.71,2026-06-12,16,N,VIIRS,n,2.0NRT,291.62,2.47,N
37.25515,30.44073,301.53,0.47,0.4,2026-06-12,16,N,VIIRS,n,2.0NRT,288.63,0.93,N
37.35357,37.16083,307.38,0.33,0.56,2026-06-12,16,N,VIIRS,n,2.0NRT,291.11,0.81,N
37.77077,27.43973,309.42,0.39,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,294.31,1.08,N
37.86361,29.37134,307.71,0.43,0.38,2026-06-12,16,N,VIIRS,n,2.0NRT,290.79,1.59,N
37.90026,30.49289,297.04,0.47,0.39,2026-06-12,16,N,VIIRS,n,2.0NRT,287.0,1.03,N
38.42736,27.21691,319.38,0.39,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,295.37,1.72,N
38.65973,30.62067,298.93,0.46,0.39,2026-06-12,16,N,VIIRS,n,2.0NRT,286.47,1.19,N
38.66235,39.23147,302.65,0.39,0.6,2026-06-12,16,N,VIIRS,n,2.0NRT,288.05,0.93,N
38.73652,26.95072,304.73,0.38,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,291.14,1.0,N
38.73722,26.94633,317.46,0.38,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,295.53,3.2,N
38.73935,26.93315,300.76,0.38,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,290.68,0.89,N
38.74005,26.92876,320.13,0.38,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,295.04,1.41,N
38.7431,26.95245,302.23,0.38,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,292.07,0.67,N
38.74334,26.92963,320.21,0.38,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,292.31,1.41,N
39.06325,33.04272,314.51,0.57,0.43,2026-06-12,16,N,VIIRS,n,2.0NRT,284.55,2.33,N
39.06451,33.04419,311.02,0.57,0.43,2026-06-12,16,N,VIIRS,n,2.0NRT,284.96,2.2,N
39.0905,27.51513,302.88,0.39,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,288.9,0.31,N
39.09122,27.5107,301.53,0.39,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,290.14,0.82,N
39.09451,27.51162,300.22,0.39,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,290.03,0.75,N
39.11282,27.52587,299.67,0.39,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,289.22,0.68,N
39.11355,27.52146,308.61,0.39,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,290.13,0.68,N
39.18199,27.49714,306.12,0.39,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,291.54,0.89,N
39.48275,30.04052,300.91,0.43,0.38,2026-06-12,16,N,VIIRS,n,2.0NRT,285.99,1.03,N
39.48619,30.04156,305.14,0.43,0.38,2026-06-12,16,N,VIIRS,n,2.0NRT,288.16,1.03,N
39.60658,27.8792,298.85,0.39,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,288.71,0.75,N
39.83642,30.30102,304.14,0.43,0.38,2026-06-12,16,N,VIIRS,n,2.0NRT,287.58,0.9,N
39.83675,30.29951,304.87,0.43,0.38,2026-06-12,16,N,VIIRS,n,2.0NRT,287.59,1.07,N
39.86643,26.24577,326.9,0.39,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,293.12,1.9,N
39.86712,26.24127,302.29,0.39,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,289.46,1.45,N
39.94285,33.1939,298.17,0.56,0.43,2026-06-12,16,N,VIIRS,n,2.0NRT,285.09,2.09,N
40.05089,32.64835,297.32,0.52,0.42,2026-06-12,16,N,VIIRS,n,2.0NRT,286.28,0.67,N
40.18643,29.22676,303.72,0.4,0.37,2026-06-12,16,N,VIIRS,n,2.0NRT,290.53,0.5,N
40.2617,30.04149,302.6,0.42,0.38,2026-06-12,16,N,VIIRS,n,2.0NRT,289.04,0.77,N
40.44407,27.13895,303.71,0.38,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,292.72,0.91,N
40.44478,27.13445,326.22,0.38,0.36,2026-06-12,16,N,VIIRS,n,2.0NRT,292.05,2.38,N
40.7645,29.53146,306.37,0.41,0.37,2026-06-12,16,N,VIIRS,n,2.0NRT,291.72,0.88,N
40.76534,29.52671,305.6,0.41,0.37,2026-06-12,16,N,VIIRS,n,2.0NRT,292.43,0.88,N
