latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
38.42663,27.2168,304.7,0.42,0.61,2026-09-24,107,N,VIIRS,n,2.0NRT,285.87,1.21,N
38.45665,27.26201,297.05,0.42,0.61,2026-09-24,107,N,VIIRS,n,2.0NRT,285.55,0.56,N
38.73896,26.94604,299.21,0.4,0.6,2026-09-24,107,N,VIIRS,n,2.0NRT,286.79,0.73,N
38.74425,26.94843,300.34,0.4,0.6,2026-09-24,107,N,VIIRS,n,2.0NRT,284.86,0.73,N
39.09169,27.51214,302.98,0.42,0.61,2026-09-24,107,N,VIIRS,n,2.0NRT,281.88,1.44,N
39.86691,26.24565,307.72,0.34,0.56,2026-09-24,107,N,VIIRS,n,2.0NRT,282.73,1.09,N
40.75741,29.76565,305.25,0.48,0.65,2026-09-24,107,N,VIIRS,n,2.0NRT,282.39,1.76,N
41.12064,26.60352,303.48,0.33,0.55,2026-09-24,107,N,VIIRS,n,2.0NRT,277.45,1.32,N
35.52637,44.33673,346.37,0.72,0.75,2026-09-24,907,N,VIIRS,n,2.0NRT,307.69,9.93,D
35.5273,44.33716,354.22,0.72,0.75,2026-09-24,907,N,VIIRS,n,2.0NRT,308.13,12.49,D
35.5289,44.3447,355.34,0.71,0.75,2026-09-24,907,N,VIIRS,n,2.0NRT,308.15,9.93,D
35.52979,44.34517,343.11,0.72,0.75,2026-09-24,907,N,VIIRS,n,2.0NRT,307.78,15.44,D
35.5631,44.2848,338.23,0.72,0.75,2026-09-24,907,N,VIIRS,n,2.0NRT,309.61,4.33,D
35.56412,44.28487,338.03,0.72,0.76,2026-09-24,907,N,VIIRS,n,2.0NRT,309.42,5.23,D
35.61849,43.43147,354.63,0.79,0.78,2026-09-24,907,N,VIIRS,n,2.0NRT,304.99,27.05,D
35.62121,43.44,367.0,0.79,0.78,2026-09-24,907,N,VIIRS,h,2.0NRT,305.27,33.7,D
35.6225,43.43892,367.0,0.79,0.78,2026-09-24,907,N,VIIRS,h,2.0NRT,308.76,128.98,D
35.62661,43.4272,345.75,0.79,0.78,2026-09-24,907,N,VIIRS,n,2.0NRT,306.08,46.35,D
35.62662,44.00985,367.0,0.74,0.76,2026-09-24,907,N,VIIRS,h,2.0NRT,310.29,38.17,D
35.62806,43.43675,367.0,0.79,0.78,2026-09-24,907,N,VIIRS,h,2.0NRT,308.87,129.01,D
35.62936,43.43572,367.0,0.79,0.78,2026-09-24,907,N,VIIRS,h,2.0NRT,305.59,46.35,D
35.68257,43.87829,367.0,0.75,0.77,2026-09-24,907,N,VIIRS,h,2.0NRT,311.85,41.91,D
35.72676,44.04191,345.12,0.73,0.76,2026-09-24,907,N,VIIRS,n,2.0NRT,307.11,9.71,D
35.77303,43.99446,336.74,0.73,0.76,2026-09-24,907,N,VIIRS,n,2.0NRT,306.66,3.66,D
35.81031,43.78163,341.84,0.75,0.77,2026-09-24,907,N,VIIRS,n,2.0NRT,306.89,5.4,D
35.81462,43.7795,350.91,0.75,0.77,2026-09-24,907,N,VIIRS,n,2.0NRT,307.17,10.09,D
36.01912,43.68131,337.02,0.75,0.77,2026-09-24,907,N,VIIRS,n,2.0NRT,306.59,4.07,D
36.4238,43.65742,345.13,0.73,0.76,2026-09-24,907,N,VIIRS,n,2.0NRT,307.22,7.04,D
36.4916,43.75102,337.82,0.72,0.76,2026-09-24,907,N,VIIRS,n,2.0NRT,306.92,2.96,D
36.49722,43.74773,354.36,0.72,0.76,2026-09-24,907,N,VIIRS,n,2.0NRT,306.04,15.18,D
36.49816,43.74768,344.99,0.72,0.76,2026-09-24,907,N,VIIRS,n,2.0NRT,306.11,9.71,D
39.05834,42.71262,331.41,0.68,0.74,2026-09-24,907,N,VIIRS,n,2.0NRT,303.37,3.59,D
40.03526,44.39772,367.0,0.53,0.67,2026-09-24,909,N,VIIRS,h,2.0NRT,302.13,12.63,D
40.61847,43.89617,335.73,0.54,0.68,2026-09-24,909,N,VIIRS,n,2.0NRT,303.99,4.91,D
41.47834,43.4455,332.76,0.54,0.68,2026-09-24,909,N,VIIRS,n,2.0NRT,298.03,4.5,D
35.52431,44.34613,344.73,0.52,0.5,2026-09-24,1047,N,VIIRS,n,2.0NRT,315.1,6.64,D
35.52842,44.33985,354.06,0.52,0.5,2026-09-24,1047,N,VIIRS,n,2.0NRT,314.09,9.25,D
35.5321,44.33733,348.84,0.52,0.5,2026-09-24,1047,N,VIIRS,n,2.0NRT,314.22,14.9,D
35.53302,44.33922,353.8,0.52,0.5,2026-09-24,1047,N,VIIRS,n,2.0NRT,313.55,9.25,D
35.5416,43.5077,345.26,0.47,0.47,2026-09-24,1047,N,VIIRS,n,2.0NRT,312.43,5.54,D
35.61246,43.65969,348.68,0.48,0.48,2026-09-24,1047,N,VIIRS,n,2.0NRT,315.96,11.3,D
35.6245,43.59398,343.85,0.47,0.48,2026-09-24,1047,N,VIIRS,n,2.0NRT,312.14,6.29,D
35.66195,43.96494,349.38,0.49,0.49,2026-09-24,1047,N,VIIRS,n,2.0NRT,314.63,5.22,D
35.71754,36.39548,336.81,0.39,0.36,2026-09-24,1047,N,VIIRS,n,2.0NRT,304.89,0.86,D
35.72359,44.04091,367.0,0.5,0.49,2026-09-24,1047,N,VIIRS,h,2.0NRT,316.47,12.06,D
35.72433,44.03865,343.06,0.5,0.49,2026-09-24,1047,N,VIIRS,n,2.0NRT,315.4,7.22,D
35.7248,44.0442,343.67,0.5,0.49,2026-09-24,1047,N,VIIRS,n,2.0NRT,313.94,7.6,D
35.72762,44.03469,344.88,0.5,0.49,2026-09-24,1047,N,VIIRS,n,2.0NRT,314.85,4.24,D
35.7284,44.03243,346.18,0.5,0.49,2026-09-24,1047,N,VIIRS,n,2.0NRT,314.84,5.53,D
35.7713,43.99814,344.1,0.5,0.49,2026-09-24,1047,N,VIIRS,n,2.0NRT,315.43,5.87,D
35.98188,43.77239,344.49,0.49,0.48,2026-09-24,1047,N,VIIRS,n,2.0NRT,314.4,5.67,D
36.01662,43.68296,344.66,0.48,0.48,2026-09-24,1047,N,VIIRS,n,2.0NRT,314.28,4.27,D
36.01874,43.68007,344.27,0.48,0.48,2026-09-24,1047,N,VIIRS,n,2.0NRT,314.36,5.26,D
36.1006,38.68956,340.2,0.43,0.38,2026-09-24,1047,N,VIIRS,n,2.0NRT,309.59,3.15,D
36.10211,36.7308,334.24,0.39,0.36,2026-09-24,1047,N,VIIRS,n,2.0NRT,303.43,2.12,D
36.21568,41.98246,343.51,0.39,0.44,2026-09-24,1047,N,VIIRS,n,2.0NRT,311.13,3.14,D
36.21974,41.98181,347.66,0.39,0.44,2026-09-24,1047,N,VIIRS,n,2.0NRT,309.81,4.26,D
36.25651,43.43478,347.78,0.47,0.48,2026-09-24,1047,N,VIIRS,n,2.0NRT,314.84,4.61,D
36.31481,36.30927,345.73,0.39,0.36,2026-09-24,1047,N,VIIRS,n,2.0NRT,306.76,12.38,D
36.31811,36.30852,346.98,0.39,0.36,2026-09-24,1047,N,VIIRS,n,2.0NRT,303.6,6.25,D
36.33062,37.15968,342.45,0.39,0.37,2026-09-24,1047,N,VIIRS,n,2.0NRT,304.14,8.63,D
36.34195,42.3503,355.72,0.41,0.45,2026-09-24,1047,N,VIIRS,n,2.0NRT,316.62,20.89,D
36.35025,42.34903,348.38,0.41,0.45,2026-09-24,1047,N,VIIRS,n,2.0NRT,310.57,5.06,D
36.35071,42.35367,340.2,0.41,0.45,2026-09-24,1047,N,VIIRS,n,2.0NRT,309.29,5.06,D
36.46055,42.60732,342.49,0.43,0.46,2026-09-24,1047,N,VIIRS,n,2.0NRT,312.45,3.74,D
36.50013,37.07179,337.58,0.39,0.37,2026-09-24,1047,N,VIIRS,n,2.0NRT,305.61,2.46,D
36.50974,37.0426,342.34,0.39,0.36,2026-09-24,1047,N,VIIRS,n,2.0NRT,302.69,4.06,D
36.54383,36.98188,333.2,0.39,0.36,2026-09-24,1047,N,VIIRS,n,2.0NRT,300.01,2.79,D
36.54805,39.12991,339.32,0.45,0.39,2026-09-24,1047,N,VIIRS,n,2.0NRT,307.57,7.55,D
36.54868,42.02879,354.78,0.4,0.44,2026-09-24,1047,N,VIIRS,n,2.0NRT,313.68,6.42,D
36.55161,39.12923,342.82,0.45,0.39,2026-09-24,1047,N,VIIRS,n,2.0NRT,307.7,7.55,D
36.57022,39.80346,339.88,0.47,0.4,2026-09-24,1047,N,VIIRS,n,2.0NRT,310.11,2.63,D
36.5722,38.94778,338.29,0.44,0.38,2026-09-24,1047,N,VIIRS,n,2.0NRT,308.95,2.97,D
36.58684,40.45724,340.83,0.51,0.41,2026-09-24,1047,N,VIIRS,n,2.0NRT,312.69,3.52,D
36.59145,39.08281,340.31,0.45,0.39,2026-09-24,1047,N,VIIRS,n,2.0NRT,309.12,4.76,D
36.73061,36.21023,334.85,0.39,0.36,2026-09-24,1047,N,VIIRS,n,2.0NRT,300.1,2.51,D
36.74617,39.9441,337.97,0.48,0.4,2026-09-24,1047,N,VIIRS,n,2.0NRT,311.56,14.56,D
36.74681,39.94954,336.92,0.48,0.4,2026-09-24,1047,N,VIIRS,n,2.0NRT,310.39,14.56,D
36.7476,40.51986,344.07,0.51,0.41,2026-09-24,1047,N,VIIRS,n,2.0NRT,312.48,4.05,D
36.75007,41.99271,347.17,0.4,0.44,2026-09-24,1047,N,VIIRS,n,2.0NRT,314.9,5.5,D
36.75011,39.41339,336.67,0.46,0.39,2026-09-24,1047,N,VIIRS,n,2.0NRT,307.73,2.18,D
36.75735,41.98248,347.41,0.4,0.44,2026-09-24,1047,N,VIIRS,n,2.0NRT,313.02,6.22,D
36.7578,41.98698,346.44,0.4,0.44,2026-09-24,1047,N,VIIRS,n,2.0NRT,311.42,11.25,D
36.77898,40.46569,342.1,0.51,0.41,2026-09-24,1047,N,VIIRS,n,2.0NRT,313.15,5.04,D
36.77962,40.4714,344.7,0.51,0.41,2026-09-24,1047,N,VIIRS,n,2.0NRT,311.27,7.05,D
36.79327,40.35328,345.14,0.5,0.41,2026-09-24,1047,N,VIIRS,n,2.0NRT,312.37,11.81,D
36.79533,40.2043,352.87,0.5,0.41,2026-09-24,1047,N,VIIRS,n,2.0NRT,311.05,7.06,D
36.79829,41.65372,344.97,0.39,0.44,2026-09-24,1047,N,VIIRS,n,2.0NRT,311.07,2.97,D
36.79907,40.20367,339.42,0.5,0.41,2026-09-24,1047,N,VIIRS,n,2.0NRT,306.07,4.62,D
36.8055,39.56755,343.77,0.47,0.39,2026-09-24,1047,N,VIIRS,n,2.0NRT,310.66,4.17,D
36.81206,41.91598,343.92,0.4,0.44,2026-09-24,1047,N,VIIRS,n,2.0NRT,311.63,3.69,D
36.84381,40.12092,337.24,0.49,0.4,2026-09-24,1047,N,VIIRS,n,2.0NRT,310.34,3.76,D
36.84684,40.8707,346.34,0.53,0.42,2026-09-24,1047,N,VIIRS,n,2.0NRT,314.99,8.58,D
