latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
37.34994,37.16282,299.21,0.68,0.74,2026-09-20,41,N,VIIRS,n,2.0NRT,287.9,0.91,N
39.44487,31.70262,302.37,0.32,0.55,2026-09-20,41,N,VIIRS,n,2.0NRT,282.72,0.58,N
39.5899,33.92103,299.79,0.41,0.61,2026-09-20,41,N,VIIRS,n,2.0NRT,272.25,0.93,N
39.70774,30.15185,298.91,0.53,0.5,2026-09-20,41,N,VIIRS,n,2.0NRT,281.73,1.21,N
39.86435,26.24376,306.63,0.51,0.41,2026-09-20,41,N,VIIRS,n,2.0NRT,288.43,1.57,N
40.04866,32.65048,296.25,0.34,0.56,2026-09-20,41,N,VIIRS,n,2.0NRT,284.4,0.52,N
40.75546,29.76065,306.78,0.48,0.48,2026-09-20,41,N,VIIRS,n,2.0NRT,287.15,1.05,N
40.75608,29.75998,309.07,0.48,0.48,2026-09-20,41,N,VIIRS,n,2.0NRT,287.38,1.63,N
40.75975,29.76231,298.73,0.48,0.48,2026-09-20,41,N,VIIRS,n,2.0NRT,288.4,1.05,N
40.92217,26.52547,298.83,0.51,0.41,2026-09-20,41,N,VIIRS,n,2.0NRT,282.05,0.68,N
40.92269,26.52519,297.28,0.51,0.41,2026-09-20,41,N,VIIRS,n,2.0NRT,282.43,0.68,N
40.92338,26.51969,296.75,0.51,0.41,2026-09-20,41,N,VIIRS,n,2.0NRT,282.24,0.98,N
40.92387,26.5194,297.23,0.51,0.41,2026-09-20,41,N,VIIRS,n,2.0NRT,282.51,0.68,N
41.01873,28.55268,302.68,0.41,0.45,2026-09-20,41,N,VIIRS,n,2.0NRT,287.41,0.7,N
41.02165,28.55917,300.86,0.41,0.45,2026-09-20,41,N,VIIRS,n,2.0NRT,288.64,0.68,N
41.02274,28.55428,298.75,0.41,0.45,2026-09-20,41,N,VIIRS,n,2.0NRT,288.07,0.71,N
41.2428,36.46478,312.48,0.49,0.65,2026-09-20,41,N,VIIRS,n,2.0NRT,285.73,2.44,N
41.25494,31.41588,314.76,0.56,0.51,2026-09-20,41,N,VIIRS,n,2.0NRT,287.61,2.57,N
41.25599,31.41635,309.63,0.56,0.51,2026-09-20,41,N,VIIRS,n,2.0NRT,287.2,1.39,N
41.25633,31.43061,297.86,0.56,0.51,2026-09-20,41,N,VIIRS,n,2.0NRT,287.52,1.13,N
41.25731,31.43101,297.95,0.56,0.51,2026-09-20,41,N,VIIRS,n,2.0NRT,287.64,1.0,N
41.26243,31.4264,306.26,0.56,0.51,2026-09-20,41,N,VIIRS,n,2.0NRT,289.95,1.13,N
41.26345,31.42681,307.59,0.56,0.51,2026-09-20,41,N,VIIRS,n,2.0NRT,290.64,2.71,N
36.69561,36.20111,305.58,0.64,0.72,2026-09-20,43,N,VIIRS,n,2.0NRT,288.93,2.63,N
36.73244,36.21299,302.62,0.64,0.72,2026-09-20,43,N,VIIRS,n,2.0NRT,289.67,2.1,N
37.85403,27.8646,299.59,0.45,0.47,2026-09-20,43,N,VIIRS,n,2.0NRT,287.25,0.46,N
38.4262,27.21891,301.26,0.4,0.45,2026-09-20,43,N,VIIRS,n,2.0NRT,288.86,0.72,N
38.42717,27.2145,301.84,0.4,0.44,2026-09-20,43,N,VIIRS,n,2.0NRT,289.12,1.08,N
38.65696,30.62124,297.88,0.59,0.53,2026-09-20,43,N,VIIRS,n,2.0NRT,283.74,2.07,N
38.74028,26.95106,303.16,0.39,0.44,2026-09-20,43,N,VIIRS,n,2.0NRT,289.82,0.71,N
38.74124,26.94666,303.65,0.39,0.44,2026-09-20,43,N,VIIRS,n,2.0NRT,290.1,0.78,N
38.74419,26.95247,301.57,0.39,0.44,2026-09-20,43,N,VIIRS,n,2.0NRT,288.89,0.71,N
38.75192,26.93635,319.67,0.39,0.44,2026-09-20,43,N,VIIRS,n,2.0NRT,288.93,1.45,N
39.09015,27.51059,297.59,0.4,0.45,2026-09-20,43,N,VIIRS,n,2.0NRT,285.61,0.78,N
39.09309,27.51678,299.61,0.4,0.45,2026-09-20,43,N,VIIRS,n,2.0NRT,285.98,0.61,N
39.09406,27.51236,301.45,0.4,0.45,2026-09-20,43,N,VIIRS,n,2.0NRT,286.44,1.07,N
39.10191,27.51589,298.61,0.4,0.45,2026-09-20,43,N,VIIRS,n,2.0NRT,287.05,0.67,N
39.11298,27.52434,299.57,0.4,0.45,2026-09-20,43,N,VIIRS,n,2.0NRT,286.3,0.45,N
39.11394,27.51995,300.36,0.4,0.45,2026-09-20,43,N,VIIRS,n,2.0NRT,287.17,0.98,N
39.11705,27.52539,305.27,0.4,0.45,2026-09-20,43,N,VIIRS,n,2.0NRT,287.07,0.94,N
35.52626,44.34303,352.12,0.41,0.37,2026-09-20,1021,N,VIIRS,n,2.0NRT,317.51,9.7,D
35.52746,43.70202,348.2,0.39,0.37,2026-09-20,1021,N,VIIRS,n,2.0NRT,316.28,6.6,D
35.53276,44.33845,347.79,0.41,0.37,2026-09-20,1021,N,VIIRS,n,2.0NRT,314.42,3.76,D
35.63028,44.00954,345.63,0.4,0.37,2026-09-20,1021,N,VIIRS,n,2.0NRT,320.38,23.33,D
36.13802,42.8979,341.45,0.39,0.36,2026-09-20,1021,N,VIIRS,n,2.0NRT,314.66,5.35,D
36.14227,43.53274,344.14,0.39,0.37,2026-09-20,1021,N,VIIRS,n,2.0NRT,313.39,2.81,D
36.18492,42.062,355.41,0.38,0.36,2026-09-20,1021,N,VIIRS,n,2.0NRT,320.43,35.01,D
36.23941,43.36055,349.59,0.39,0.36,2026-09-20,1021,N,VIIRS,n,2.0NRT,317.03,6.02,D
36.25938,43.42801,352.73,0.39,0.36,2026-09-20,1021,N,VIIRS,n,2.0NRT,316.54,4.21,D
36.26,43.43237,346.62,0.39,0.36,2026-09-20,1021,N,VIIRS,n,2.0NRT,315.12,4.21,D
36.26271,43.42728,348.36,0.39,0.36,2026-09-20,1021,N,VIIRS,n,2.0NRT,315.21,7.95,D
36.39653,43.67993,350.85,0.4,0.37,2026-09-20,1021,N,VIIRS,n,2.0NRT,315.62,4.72,D
36.39989,43.67923,353.8,0.4,0.37,2026-09-20,1021,N,VIIRS,n,2.0NRT,320.84,23.61,D
36.40051,43.68364,350.32,0.4,0.37,2026-09-20,1021,N,VIIRS,n,2.0NRT,318.92,23.61,D
36.00013,36.7317,342.33,0.53,0.42,2026-09-20,1024,N,VIIRS,n,2.0NRT,307.64,5.19,D
36.08024,37.69822,334.78,0.48,0.4,2026-09-20,1024,N,VIIRS,n,2.0NRT,304.41,3.08,D
36.23661,36.4463,331.92,0.54,0.42,2026-09-20,1024,N,VIIRS,n,2.0NRT,301.73,4.9,D
36.27785,40.21258,341.73,0.4,0.37,2026-09-20,1024,N,VIIRS,n,2.0NRT,311.67,4.95,D
36.33823,37.3596,348.68,0.49,0.41,2026-09-20,1024,N,VIIRS,n,2.0NRT,311.6,5.66,D
36.33925,37.35693,348.04,0.49,0.41,2026-09-20,1024,N,VIIRS,n,2.0NRT,311.46,11.04,D
36.3419,37.35849,342.17,0.49,0.41,2026-09-20,1024,N,VIIRS,n,2.0NRT,309.76,5.66,D
36.36266,39.04636,346.5,0.43,0.38,2026-09-20,1024,N,VIIRS,n,2.0NRT,311.85,12.0,D
36.40004,39.45548,347.9,0.42,0.37,2026-09-20,1024,N,VIIRS,n,2.0NRT,312.47,7.87,D
36.40344,39.45456,342.24,0.42,0.37,2026-09-20,1024,N,VIIRS,n,2.0NRT,311.73,3.9,D
36.52824,36.88474,345.55,0.51,0.41,2026-09-20,1024,N,VIIRS,n,2.0NRT,309.0,7.42,D
36.53736,40.56374,339.18,0.39,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,312.81,3.71,D
36.60331,40.49345,350.32,0.39,0.37,2026-09-20,1024,N,VIIRS,n,2.0NRT,315.2,7.16,D
36.65181,41.07487,344.64,0.39,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,315.81,5.37,D
36.67484,39.77553,342.73,0.41,0.37,2026-09-20,1024,N,VIIRS,n,2.0NRT,312.26,4.49,D
36.68341,38.10611,338.32,0.46,0.39,2026-09-20,1024,N,VIIRS,n,2.0NRT,311.28,3.96,D
36.68434,38.11114,339.09,0.46,0.39,2026-09-20,1024,N,VIIRS,n,2.0NRT,312.55,3.96,D
36.7618,41.16902,338.51,0.39,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,310.08,1.13,D
36.77568,43.3255,349.48,0.39,0.37,2026-09-20,1024,N,VIIRS,n,2.0NRT,316.59,8.38,D
36.79063,39.17283,340.7,0.42,0.38,2026-09-20,1024,N,VIIRS,n,2.0NRT,308.9,4.12,D
36.79268,35.0684,353.49,0.41,0.45,2026-09-20,1024,N,VIIRS,n,2.0NRT,305.79,85.89,D
36.79365,35.07293,340.27,0.41,0.45,2026-09-20,1024,N,VIIRS,n,2.0NRT,298.88,8.62,D
36.81006,40.26027,348.13,0.4,0.37,2026-09-20,1024,N,VIIRS,n,2.0NRT,314.51,6.01,D
36.812,42.94502,354.48,0.39,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,318.2,13.38,D
36.81427,39.52187,347.09,0.41,0.37,2026-09-20,1024,N,VIIRS,n,2.0NRT,311.2,9.16,D
36.82206,42.36881,345.26,0.39,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,313.72,3.9,D
36.82535,42.36805,343.32,0.39,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,313.02,2.68,D
36.82929,42.37157,350.76,0.39,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,319.98,16.31,D
36.82993,42.37586,352.06,0.39,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,318.06,16.31,D
36.83114,40.1581,349.07,0.4,0.37,2026-09-20,1024,N,VIIRS,n,2.0NRT,316.72,8.28,D
36.8316,39.62185,345.06,0.41,0.37,2026-09-20,1024,N,VIIRS,n,2.0NRT,313.69,8.44,D
36.83323,42.37511,348.25,0.39,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,312.64,13.83,D
36.86869,43.48767,335.48,0.4,0.37,2026-09-20,1024,N,VIIRS,n,2.0NRT,305.42,2.47,D
36.87075,34.98039,345.33,0.42,0.45,2026-09-20,1024,N,VIIRS,n,2.0NRT,305.46,4.1,D
36.87481,34.97905,332.65,0.42,0.45,2026-09-20,1024,N,VIIRS,n,2.0NRT,302.42,4.1,D
36.88086,38.44738,339.5,0.44,0.38,2026-09-20,1024,N,VIIRS,n,2.0NRT,312.38,4.47,D
36.88553,40.61042,348.71,0.39,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,313.47,6.01,D
36.88812,40.60522,343.17,0.39,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,312.35,3.48,D
36.91765,40.97635,367.0,0.39,0.36,2026-09-20,1024,N,VIIRS,h,2.0NRT,329.75,94.9,D
36.92094,40.97552,341.33,0.39,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,314.18,5.71,D
36.92164,40.97984,340.91,0.39,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,312.45,5.71,D
36.92246,35.37889,342.09,0.4,0.44,2026-09-20,1024,N,VIIRS,n,2.0NRT,306.11,4.44,D
36.92263,35.37799,343.2,0.4,0.44,2026-09-20,1024,N,VIIRS,n,2.0NRT,306.49,4.1,D
36.93615,34.91143,345.19,0.42,0.45,2026-09-20,1024,N,VIIRS,n,2.0NRT,303.29,5.27,D
36.938,34.909,335.08,0.42,0.45,2026-09-20,1024,N,VIIRS,n,2.0NRT,301.53,5.17,D
36.95134,34.92118,367.0,0.42,0.45,2026-09-20,1024,N,VIIRS,h,2.0NRT,303.03,11.03,D
36.96221,35.76978,338.86,0.57,0.43,2026-09-20,1024,N,VIIRS,n,2.0NRT,306.7,5.22,D
36.96502,41.61484,367.0,0.38,0.36,2026-09-20,1024,N,VIIRS,h,2.0NRT,334.29,37.34,D
36.96568,41.61912,339.95,0.38,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,313.56,37.34,D
36.96763,41.60976,346.33,0.38,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,318.88,21.64,D
36.9683,41.61404,344.98,0.38,0.36,2026-09-20,1024,N,VIIRS,n,2.0NRT,316.31,17.54,D
