latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.73972,26.94621,312.48,0.71,0.75,2024-08-16,114,N,VIIRS,n,2,297.01,2.97,N,2
39.22576,27.77667,301.95,0.75,0.77,2024-08-16,114,N,VIIRS,n,2,290.98,1.44,N,0
39.8658,26.24502,302.55,0.61,0.71,2024-08-16,114,N,VIIRS,n,2,291.74,0.97,N,2
40.2664,26.28838,320.27,0.59,0.7,2024-08-16,114,N,VIIRS,n,2,290.92,2.24,N,0
40.27251,26.29162,308.24,0.59,0.7,2024-08-16,114,N,VIIRS,n,2,290.25,2.24,N,0
41.01824,28.55609,304.74,0.72,0.75,2024-08-16,114,N,VIIRS,n,2,290.42,1.43,N,2
38.29313,27.40442,305.84,0.77,0.77,2024-08-16,115,N,VIIRS,n,2,294.67,1.53,N,0
38.51939,27.17454,302.71,0.74,0.76,2024-08-16,115,N,VIIRS,n,2,291.69,2.76,N,0
38.52073,27.17716,307.85,0.74,0.76,2024-08-16,115,N,VIIRS,n,2,293.0,1.72,N,0
38.52488,27.18141,324.38,0.74,0.76,2024-08-16,115,N,VIIRS,n,2,296.33,5.95,N,0
38.52644,27.18338,331.84,0.74,0.76,2024-08-16,115,N,VIIRS,n,2,297.52,4.25,N,0
38.52687,27.17546,308.56,0.74,0.76,2024-08-16,115,N,VIIRS,n,2,295.32,2.76,N,0
38.5284,27.1774,312.94,0.74,0.76,2024-08-16,115,N,VIIRS,n,2,295.44,4.25,N,0
38.53242,27.18213,329.92,0.74,0.76,2024-08-16,115,N,VIIRS,n,2,297.17,6.86,N,0
38.53377,27.18466,314.06,0.74,0.76,2024-08-16,115,N,VIIRS,n,2,295.85,4.25,N,0
38.73498,26.94164,308.87,0.71,0.75,2024-08-16,115,N,VIIRS,n,2,295.49,3.12,N,2
35.52611,44.34329,367.0,0.4,0.6,2024-08-16,914,N,VIIRS,h,2,317.51,9.45,D,2
35.53146,44.34125,352.58,0.4,0.6,2024-08-16,914,N,VIIRS,n,2,318.02,12.68,D,2
35.56143,43.5485,367.0,0.44,0.62,2024-08-16,914,N,VIIRS,h,2,316.69,7.84,D,0
35.56403,44.28579,356.69,0.4,0.6,2024-08-16,914,N,VIIRS,n,2,317.6,9.69,D,2
35.60411,44.35181,346.57,0.4,0.6,2024-08-16,914,N,VIIRS,n,2,313.11,4.8,D,0
35.62628,44.00878,348.84,0.41,0.61,2024-08-16,914,N,VIIRS,n,2,314.67,6.53,D,2
35.63033,44.008,367.0,0.41,0.61,2024-08-16,914,N,VIIRS,h,2,315.59,12.0,D,2
35.66122,43.96687,367.0,0.41,0.61,2024-08-16,914,N,VIIRS,h,2,318.59,17.12,D,2
35.66547,43.63583,351.54,0.43,0.62,2024-08-16,914,N,VIIRS,n,2,313.63,7.68,D,0
35.68237,43.87756,356.59,0.42,0.61,2024-08-16,914,N,VIIRS,n,2,320.97,14.99,D,2
35.68443,43.8734,348.49,0.42,0.61,2024-08-16,914,N,VIIRS,n,2,315.83,21.58,D,2
35.68561,43.87789,367.0,0.42,0.61,2024-08-16,914,N,VIIRS,h,2,321.96,38.41,D,2
35.68783,43.87552,346.9,0.42,0.61,2024-08-16,914,N,VIIRS,n,2,314.95,14.99,D,2
35.7227,44.0416,367.0,0.41,0.61,2024-08-16,914,N,VIIRS,h,2,318.73,21.96,D,2
35.72585,44.03879,367.0,0.41,0.61,2024-08-16,914,N,VIIRS,h,2,315.19,10.3,D,2
35.72696,44.03516,343.61,0.41,0.61,2024-08-16,914,N,VIIRS,n,2,314.92,14.2,D,2
35.72705,44.04325,344.36,0.41,0.6,2024-08-16,914,N,VIIRS,n,2,315.59,17.81,D,2
35.73007,44.03233,348.34,0.41,0.61,2024-08-16,914,N,VIIRS,n,2,316.8,10.3,D,2
35.77411,43.99644,345.18,0.41,0.61,2024-08-16,914,N,VIIRS,n,2,314.24,2.4,D,2
36.01917,43.68254,367.0,0.42,0.61,2024-08-16,914,N,VIIRS,h,2,316.73,12.29,D,2
36.10645,43.70553,367.0,0.42,0.61,2024-08-16,914,N,VIIRS,h,2,315.06,12.78,D,0
36.10953,43.70584,344.59,0.42,0.61,2024-08-16,914,N,VIIRS,n,2,312.92,4.91,D,0
36.11078,43.58746,342.0,0.42,0.61,2024-08-16,914,N,VIIRS,n,2,310.63,2.36,D,0
36.25383,43.35835,343.96,0.43,0.62,2024-08-16,914,N,VIIRS,n,2,312.81,11.02,D,0
36.65067,41.94845,367.0,0.5,0.66,2024-08-16,915,N,VIIRS,h,2,312.5,17.22,D,0
36.71497,42.93254,349.77,0.44,0.62,2024-08-16,915,N,VIIRS,n,2,317.61,14.9,D,0
36.72055,42.93038,367.0,0.44,0.62,2024-08-16,915,N,VIIRS,h,2,313.01,14.9,D,0
36.72876,42.93785,346.02,0.44,0.62,2024-08-16,915,N,VIIRS,n,2,314.74,20.77,D,0
36.77333,43.32367,348.28,0.42,0.61,2024-08-16,915,N,VIIRS,n,2,312.35,5.67,D,2
36.77668,43.32701,354.6,0.42,0.61,2024-08-16,915,N,VIIRS,n,2,311.45,7.37,D,2
36.85592,43.33947,343.81,0.42,0.61,2024-08-16,915,N,VIIRS,n,2,309.98,7.24,D,0
36.85898,43.32849,339.57,0.42,0.61,2024-08-16,915,N,VIIRS,n,2,308.76,5.6,D,0
36.86005,43.33245,336.99,0.42,0.61,2024-08-16,915,N,VIIRS,n,2,309.7,5.6,D,0
36.86104,43.33616,367.0,0.42,0.61,2024-08-16,915,N,VIIRS,h,2,312.18,16.34,D,0
36.86208,40.34803,349.0,0.59,0.7,2024-08-16,915,N,VIIRS,n,2,305.92,8.67,D,0
36.86403,40.35452,352.67,0.59,0.7,2024-08-16,915,N,VIIRS,n,2,306.95,8.67,D,0
36.90063,39.89865,341.1,0.62,0.71,2024-08-16,915,N,VIIRS,n,2,307.21,11.66,D,0
36.90262,39.89933,336.81,0.62,0.72,2024-08-16,915,N,VIIRS,n,2,305.81,10.87,D,0
36.9053,43.38971,337.3,0.41,0.61,2024-08-16,915,N,VIIRS,n,2,305.49,4.74,D,2
36.94649,42.13272,353.68,0.48,0.65,2024-08-16,915,N,VIIRS,n,2,309.51,6.36,D,2
37.03038,43.55377,349.76,0.4,0.6,2024-08-16,915,N,VIIRS,n,2,308.27,6.62,D,0
37.09382,41.92917,346.36,0.49,0.65,2024-08-16,915,N,VIIRS,n,2,310.1,17.4,D,0
37.10696,39.60224,331.57,0.63,0.72,2024-08-16,915,N,VIIRS,n,2,301.4,4.35,D,0
37.81197,38.70073,337.0,0.67,0.74,2024-08-16,915,N,VIIRS,n,2,305.8,9.64,D,0
37.86316,40.68483,341.09,0.53,0.67,2024-08-16,915,N,VIIRS,n,2,308.57,6.51,D,0
37.97728,40.127,340.81,0.57,0.69,2024-08-16,915,N,VIIRS,n,2,309.09,5.87,D,0
38.08176,39.79389,350.21,0.58,0.7,2024-08-16,915,N,VIIRS,n,2,312.77,11.29,D,0
38.0837,39.80029,353.05,0.58,0.7,2024-08-16,915,N,VIIRS,n,2,310.41,10.08,D,0
38.09351,40.04778,339.49,0.57,0.69,2024-08-16,915,N,VIIRS,n,2,309.33,5.63,D,0
