latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
36.6919,36.20068,300.84,0.41,0.45,2026-03-14,0,N,VIIRS,n,2,271.71,1.45,N,0
36.7181,36.19967,300.99,0.41,0.45,2026-03-14,0,N,VIIRS,n,2,268.67,0.61,N,2
36.72923,36.2083,297.85,0.41,0.45,2026-03-14,0,N,VIIRS,n,2,272.04,0.8,N,2
36.73326,36.20964,296.38,0.41,0.45,2026-03-14,0,N,VIIRS,n,2,274.82,0.8,N,2
36.7361,36.20804,295.26,0.41,0.45,2026-03-14,0,N,VIIRS,n,2,275.11,0.81,N,2
36.74014,36.20934,298.27,0.41,0.45,2026-03-14,0,N,VIIRS,n,2,274.37,0.81,N,2
38.42575,27.21469,309.6,0.42,0.38,2026-03-14,0,N,VIIRS,n,2,277.98,1.54,N,2
41.02931,34.21233,336.76,0.53,0.67,2026-03-14,941,N,VIIRS,n,2,276.18,5.24,D,0
41.03678,34.22309,341.08,0.53,0.67,2026-03-14,941,N,VIIRS,n,2,277.04,6.91,D,0
42.06829,43.81969,329.62,0.53,0.42,2026-03-14,941,N,VIIRS,n,2,289.17,2.65,D,0
42.14582,42.13151,327.18,0.42,0.45,2026-03-14,941,N,VIIRS,n,2,290.68,1.42,D,0
42.34719,42.45902,327.65,0.4,0.44,2026-03-14,941,N,VIIRS,n,2,290.53,2.4,D,0
42.34824,42.46378,325.64,0.4,0.44,2026-03-14,941,N,VIIRS,n,2,290.63,2.4,D,0
37.78584,28.33331,331.25,0.42,0.37,2026-03-14,1121,N,VIIRS,n,2,294.37,2.04,D,0
37.78928,28.33261,325.39,0.42,0.37,2026-03-14,1121,N,VIIRS,n,2,292.9,2.04,D,0
38.46893,28.28573,334.01,0.42,0.38,2026-03-14,1121,N,VIIRS,n,2,296.09,3.89,D,0
38.4724,28.28502,333.5,0.42,0.38,2026-03-14,1121,N,VIIRS,n,2,293.9,3.89,D,0
38.71376,27.69718,327.33,0.41,0.37,2026-03-14,1121,N,VIIRS,n,2,301.01,1.88,D,0
39.10454,31.62582,339.42,0.38,0.44,2026-03-14,1121,N,VIIRS,n,2,280.5,3.97,D,0
39.10499,31.63038,337.01,0.38,0.44,2026-03-14,1121,N,VIIRS,n,2,283.84,5.46,D,0
39.86535,26.24714,325.86,0.39,0.36,2026-03-14,1121,N,VIIRS,n,2,294.57,1.65,D,2
