latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.17893,32.63477,295.13,0.69,0.74,2024-11-06,2236,N,VIIRS,n,2,276.6,1.09,N,2
41.23977,36.4641,305.11,0.44,0.62,2024-11-06,2236,N,VIIRS,n,2,275.19,0.86,N,2
41.24559,36.46448,298.37,0.44,0.62,2024-11-06,2236,N,VIIRS,n,2,279.51,0.86,N,2
35.52515,44.34121,324.26,0.46,0.39,2024-11-06,2237,N,VIIRS,n,2,282.17,2.37,N,2
35.52876,44.34191,342.79,0.46,0.39,2024-11-06,2237,N,VIIRS,n,2,285.07,5.94,N,2
35.52939,44.33681,327.68,0.46,0.39,2024-11-06,2237,N,VIIRS,n,2,283.95,4.49,N,2
35.53299,44.33752,340.65,0.46,0.39,2024-11-06,2237,N,VIIRS,n,2,283.78,4.49,N,2
35.56522,44.28633,303.99,0.46,0.39,2024-11-06,2237,N,VIIRS,n,2,281.62,0.55,N,2
35.6298,44.00704,335.68,0.47,0.4,2024-11-06,2237,N,VIIRS,n,2,288.58,7.14,N,2
35.6601,43.96587,327.06,0.48,0.4,2024-11-06,2237,N,VIIRS,n,2,281.49,5.98,N,2
35.66377,43.96656,328.85,0.48,0.4,2024-11-06,2237,N,VIIRS,n,2,288.86,5.98,N,2
35.67796,44.06561,306.88,0.47,0.4,2024-11-06,2237,N,VIIRS,n,2,282.35,0.92,N,2
35.6786,44.06037,298.74,0.47,0.4,2024-11-06,2237,N,VIIRS,n,2,283.47,0.92,N,0
35.68192,43.8778,298.51,0.48,0.4,2024-11-06,2237,N,VIIRS,n,2,281.39,1.13,N,2
35.68623,43.87319,325.39,0.48,0.4,2024-11-06,2237,N,VIIRS,n,2,282.5,18.32,N,2
35.7196,44.0308,303.2,0.47,0.4,2024-11-06,2237,N,VIIRS,n,2,280.01,0.38,N,2
35.72561,44.04276,326.67,0.47,0.4,2024-11-06,2237,N,VIIRS,n,2,285.1,4.91,N,2
35.73056,44.03298,327.75,0.47,0.4,2024-11-06,2237,N,VIIRS,n,2,284.09,4.97,N,2
35.77139,43.99448,319.71,0.48,0.4,2024-11-06,2237,N,VIIRS,n,2,281.8,1.62,N,2
35.77505,43.9952,303.67,0.48,0.4,2024-11-06,2237,N,VIIRS,n,2,281.91,1.62,N,2
35.83454,43.21977,307.49,0.52,0.41,2024-11-06,2237,N,VIIRS,n,2,282.6,1.46,N,2
35.83645,43.21839,300.65,0.52,0.41,2024-11-06,2237,N,VIIRS,n,2,282.26,1.66,N,2
35.92607,43.78945,309.21,0.49,0.4,2024-11-06,2237,N,VIIRS,n,2,281.02,1.16,N,2
35.95243,43.72738,299.44,0.49,0.4,2024-11-06,2237,N,VIIRS,n,2,280.78,0.86,N,2
35.96642,43.769,327.75,0.49,0.4,2024-11-06,2237,N,VIIRS,n,2,284.5,4.22,N,2
35.96707,43.76364,328.15,0.49,0.4,2024-11-06,2237,N,VIIRS,n,2,283.91,5.66,N,2
35.97079,43.76423,333.5,0.49,0.4,2024-11-06,2237,N,VIIRS,n,2,286.49,5.66,N,2
35.97321,43.7756,296.4,0.49,0.4,2024-11-06,2237,N,VIIRS,n,2,282.93,0.89,N,2
35.97386,43.77021,300.19,0.49,0.4,2024-11-06,2237,N,VIIRS,n,2,282.33,0.89,N,2
35.9813,43.77145,305.97,0.49,0.4,2024-11-06,2237,N,VIIRS,n,2,283.3,0.77,N,2
35.98271,43.76702,303.12,0.49,0.4,2024-11-06,2237,N,VIIRS,n,2,283.29,1.19,N,2
35.99885,43.75873,305.74,0.49,0.4,2024-11-06,2237,N,VIIRS,n,2,282.3,1.1,N,2
36.01896,43.68404,315.04,0.49,0.41,2024-11-06,2237,N,VIIRS,n,2,283.18,1.39,N,2
36.08525,43.63935,299.45,0.5,0.41,2024-11-06,2237,N,VIIRS,n,2,278.93,1.09,N,2
36.0978,43.6303,304.52,0.5,0.41,2024-11-06,2237,N,VIIRS,n,2,278.34,1.49,N,2
36.1263,43.78316,298.82,0.49,0.4,2024-11-06,2237,N,VIIRS,n,2,280.89,1.07,N,2
36.13023,40.81033,303.7,0.46,0.47,2024-11-06,2237,N,VIIRS,n,2,280.22,0.52,N,2
36.13889,41.08832,311.12,0.44,0.46,2024-11-06,2237,N,VIIRS,n,2,281.2,1.17,N,0
36.14283,40.81723,312.56,0.46,0.47,2024-11-06,2237,N,VIIRS,n,2,280.64,1.57,N,2
36.15293,43.78282,300.42,0.49,0.4,2024-11-06,2237,N,VIIRS,n,2,282.98,0.75,N,0
36.1647,41.04688,299.37,0.44,0.46,2024-11-06,2237,N,VIIRS,n,2,280.21,0.7,N,0
36.26583,33.7302,300.01,0.57,0.69,2024-11-06,2237,N,VIIRS,n,2,284.96,1.36,N,2
36.31033,33.92983,342.75,0.55,0.68,2024-11-06,2237,N,VIIRS,n,2,287.1,2.87,N,0
36.31057,33.92349,303.45,0.55,0.68,2024-11-06,2237,N,VIIRS,n,2,285.58,2.87,N,0
36.31118,33.92789,367.0,0.55,0.68,2024-11-06,2237,N,VIIRS,h,2,287.84,4.44,N,0
36.31264,43.75695,306.28,0.49,0.41,2024-11-06,2237,N,VIIRS,n,2,283.18,1.52,N,2
36.31673,33.93024,315.53,0.55,0.68,2024-11-06,2237,N,VIIRS,n,2,284.44,2.87,N,0
36.31697,33.92388,297.1,0.55,0.68,2024-11-06,2237,N,VIIRS,n,2,284.5,2.87,N,0
36.31758,33.92832,299.65,0.55,0.68,2024-11-06,2237,N,VIIRS,n,2,284.11,4.44,N,0
36.35126,42.07453,297.54,0.4,0.44,2024-11-06,2237,N,VIIRS,n,2,283.83,1.44,N,2
36.44102,42.93299,301.22,0.54,0.42,2024-11-06,2237,N,VIIRS,n,2,282.76,0.96,N,2
36.71473,36.20131,306.58,0.42,0.61,2024-11-06,2237,N,VIIRS,n,2,286.8,2.26,N,2
36.72044,36.20154,339.95,0.42,0.61,2024-11-06,2237,N,VIIRS,n,2,287.23,2.26,N,2
36.73129,36.21232,306.07,0.42,0.61,2024-11-06,2237,N,VIIRS,n,2,291.53,1.66,N,2
36.73158,43.27933,302.82,0.52,0.42,2024-11-06,2237,N,VIIRS,n,2,280.83,1.13,N,2
36.73343,36.20923,303.64,0.42,0.61,2024-11-06,2237,N,VIIRS,n,2,291.11,1.87,N,2
36.73725,36.20797,302.78,0.42,0.61,2024-11-06,2237,N,VIIRS,n,2,290.33,0.97,N,2
36.7453,36.20057,312.78,0.42,0.61,2024-11-06,2237,N,VIIRS,n,2,287.91,1.85,N,2
36.74539,43.49995,296.28,0.51,0.41,2024-11-06,2237,N,VIIRS,n,2,278.77,0.5,N,2
36.74891,36.20409,301.69,0.42,0.61,2024-11-06,2237,N,VIIRS,n,2,287.43,0.42,N,2
36.74919,36.19921,298.01,0.42,0.61,2024-11-06,2237,N,VIIRS,n,2,286.74,0.42,N,2
36.77727,43.32446,329.18,0.52,0.42,2024-11-06,2237,N,VIIRS,n,2,285.67,6.59,N,2
36.86976,43.48773,321.87,0.51,0.41,2024-11-06,2237,N,VIIRS,n,2,280.2,2.72,N,2
36.86994,34.76035,300.76,0.5,0.66,2024-11-06,2237,N,VIIRS,n,2,286.63,1.34,N,2
36.89018,43.42901,303.13,0.52,0.41,2024-11-06,2237,N,VIIRS,n,2,275.66,1.33,N,2
36.89213,43.42881,327.45,0.52,0.41,2024-11-06,2237,N,VIIRS,n,2,278.79,4.2,N,2
36.89399,43.42974,320.5,0.52,0.41,2024-11-06,2237,N,VIIRS,n,2,277.87,2.26,N,2
36.90612,43.39053,327.36,0.52,0.42,2024-11-06,2237,N,VIIRS,n,2,279.46,6.39,N,2
36.93608,42.13247,320.69,0.4,0.44,2024-11-06,2237,N,VIIRS,n,2,280.71,1.87,N,2
36.94879,42.12997,317.99,0.4,0.44,2024-11-06,2237,N,VIIRS,n,2,280.44,1.23,N,2
36.96611,42.08179,307.2,0.4,0.44,2024-11-06,2237,N,VIIRS,n,2,277.1,1.21,N,2
36.98548,35.66394,295.42,0.45,0.63,2024-11-06,2237,N,VIIRS,n,2,279.99,0.44,N,0
36.98673,35.66803,295.04,0.45,0.63,2024-11-06,2237,N,VIIRS,n,2,279.99,0.34,N,0
36.98938,35.57605,310.58,0.45,0.63,2024-11-06,2237,N,VIIRS,n,2,283.46,0.73,N,0
36.99072,42.79375,295.76,0.56,0.43,2024-11-06,2237,N,VIIRS,n,2,280.22,0.64,N,0
36.99141,35.5752,307.63,0.45,0.63,2024-11-06,2237,N,VIIRS,n,2,283.56,0.76,N,0
37.0111,36.10287,302.35,0.42,0.61,2024-11-06,2237,N,VIIRS,n,2,283.56,1.14,N,2
37.01683,36.10358,308.6,0.42,0.61,2024-11-06,2237,N,VIIRS,n,2,284.7,1.14,N,2
37.02232,36.1089,299.22,0.42,0.61,2024-11-06,2237,N,VIIRS,n,2,285.38,0.54,N,2
37.03067,42.16815,297.65,0.4,0.44,2024-11-06,2237,N,VIIRS,n,2,279.96,0.47,N,2
37.07692,42.55481,297.96,0.57,0.43,2024-11-06,2237,N,VIIRS,n,2,278.69,0.97,N,2
37.07812,42.55527,297.46,0.57,0.43,2024-11-06,2237,N,VIIRS,n,2,280.24,0.55,N,2
37.29448,37.15649,302.84,0.37,0.58,2024-11-06,2237,N,VIIRS,n,2,282.66,0.72,N,2
41.19024,32.62081,297.21,0.45,0.47,2024-11-07,16,N,VIIRS,n,2,273.73,0.91,N,0
41.24326,36.46582,322.51,0.34,0.56,2024-11-07,16,N,VIIRS,n,2,278.94,1.79,N,2
41.25267,31.41398,312.83,0.39,0.44,2024-11-07,16,N,VIIRS,n,2,276.95,1.56,N,2
41.25656,31.41569,327.38,0.39,0.44,2024-11-07,16,N,VIIRS,n,2,277.57,2.43,N,2
41.26243,31.42787,297.56,0.39,0.44,2024-11-07,16,N,VIIRS,n,2,280.74,1.15,N,2
41.26736,31.42482,310.7,0.39,0.44,2024-11-07,16,N,VIIRS,n,2,282.48,1.15,N,2
41.63597,27.50614,295.46,0.42,0.37,2024-11-07,16,N,VIIRS,n,2,277.96,0.85,N,2
36.14092,40.82041,301.8,0.78,0.78,2024-11-07,17,N,VIIRS,n,2,277.62,1.15,N,2
36.14546,40.82129,295.4,0.78,0.78,2024-11-07,17,N,VIIRS,n,2,277.55,0.83,N,2
36.71697,36.20369,302.99,0.44,0.62,2024-11-07,17,N,VIIRS,n,2,285.78,0.61,N,2
36.71822,36.19915,302.38,0.44,0.62,2024-11-07,17,N,VIIRS,n,2,287.12,0.61,N,2
36.73343,36.21104,302.29,0.44,0.62,2024-11-07,17,N,VIIRS,n,2,290.44,1.46,N,2
36.74835,36.20155,302.97,0.44,0.62,2024-11-07,17,N,VIIRS,n,2,286.58,1.26,N,2
36.74874,36.20251,309.14,0.44,0.62,2024-11-07,17,N,VIIRS,n,2,287.24,1.09,N,2
36.86918,34.76092,300.06,0.37,0.58,2024-11-07,17,N,VIIRS,n,2,286.94,0.58,N,2
37.01197,36.10624,303.12,0.43,0.62,2024-11-07,17,N,VIIRS,n,2,284.56,1.04,N,2
37.01605,36.10666,305.81,0.43,0.62,2024-11-07,17,N,VIIRS,n,2,285.09,0.94,N,2
37.29527,37.15788,297.19,0.47,0.64,2024-11-07,17,N,VIIRS,n,2,280.85,0.7,N,2
38.42766,27.2175,311.66,0.44,0.39,2024-11-07,17,N,VIIRS,n,2,284.11,1.78,N,2
38.6593,30.61961,302.34,0.41,0.45,2024-11-07,17,N,VIIRS,n,2,274.57,1.01,N,2
38.73762,26.94948,298.1,0.43,0.38,2024-11-07,17,N,VIIRS,n,2,283.07,1.24,N,2
38.73779,26.92886,317.03,0.43,0.38,2024-11-07,17,N,VIIRS,n,2,283.31,1.32,N,2
38.73852,26.9446,310.49,0.43,0.38,2024-11-07,17,N,VIIRS,n,2,284.39,1.24,N,2
38.74106,26.95057,323.8,0.43,0.38,2024-11-07,17,N,VIIRS,n,2,284.57,1.24,N,2
38.74123,26.92992,302.24,0.43,0.38,2024-11-07,17,N,VIIRS,n,2,282.06,0.58,N,2
38.74795,26.95269,300.28,0.43,0.38,2024-11-07,17,N,VIIRS,n,2,281.42,1.49,N,2
38.7875,26.9199,301.74,0.43,0.38,2024-11-07,17,N,VIIRS,n,2,281.46,0.7,N,0
39.16639,27.63,295.61,0.45,0.39,2024-11-07,17,N,VIIRS,n,2,278.84,0.84,N,2
39.16985,27.63134,302.91,0.45,0.39,2024-11-07,17,N,VIIRS,n,2,281.49,0.84,N,2
39.19331,27.6448,297.99,0.45,0.39,2024-11-07,17,N,VIIRS,n,2,280.36,0.55,N,0
39.48378,30.04082,299.98,0.55,0.43,2024-11-07,17,N,VIIRS,n,2,271.55,1.86,N,2
39.48445,30.03963,304.62,0.55,0.43,2024-11-07,17,N,VIIRS,n,2,272.16,1.34,N,2
39.86515,26.24475,321.15,0.4,0.37,2024-11-07,17,N,VIIRS,n,2,283.35,2.42,N,2
40.08178,32.79792,296.21,0.49,0.48,2024-11-07,17,N,VIIRS,n,2,271.71,0.84,N,0
40.74763,29.76781,295.12,0.51,0.41,2024-11-07,17,N,VIIRS,n,2,284.18,1.22,N,0
40.7812,29.60232,296.58,0.5,0.41,2024-11-07,17,N,VIIRS,n,2,283.27,1.64,N,2
41.02225,28.55637,308.5,0.46,0.39,2024-11-07,17,N,VIIRS,n,2,283.49,1.79,N,2
36.26448,33.73113,302.24,0.33,0.56,2024-11-07,18,N,VIIRS,n,2,286.63,0.47,N,2
36.30932,33.92759,311.17,0.34,0.56,2024-11-07,18,N,VIIRS,n,2,286.15,1.09,N,0
35.52728,44.34116,335.62,0.39,0.36,2024-11-07,957,N,VIIRS,n,2,300.05,6.95,D,2
35.52798,44.34547,331.29,0.39,0.36,2024-11-07,957,N,VIIRS,n,2,300.01,4.93,D,2
35.5306,44.34036,345.32,0.39,0.36,2024-11-07,957,N,VIIRS,n,2,303.9,6.95,D,2
35.53392,44.33955,332.4,0.39,0.36,2024-11-07,957,N,VIIRS,n,2,300.27,4.85,D,2
35.66428,43.89501,331.98,0.4,0.37,2024-11-07,957,N,VIIRS,n,2,298.95,6.37,D,0
35.72703,44.04258,332.28,0.4,0.37,2024-11-07,957,N,VIIRS,n,2,300.24,10.54,D,2
35.84324,37.71947,340.12,0.47,0.47,2024-11-07,957,N,VIIRS,n,2,294.33,6.35,D,0
35.90075,44.48447,330.9,0.39,0.36,2024-11-07,957,N,VIIRS,n,2,300.61,4.69,D,0
36.01797,43.68216,340.81,0.4,0.37,2024-11-07,957,N,VIIRS,n,2,302.97,2.59,D,2
36.04649,37.47738,338.83,0.48,0.48,2024-11-07,957,N,VIIRS,n,2,288.67,2.04,D,3
36.21041,43.75955,333.46,0.4,0.37,2024-11-07,957,N,VIIRS,n,2,301.59,3.25,D,0
36.67999,40.60138,347.1,0.49,0.4,2024-11-07,957,N,VIIRS,n,2,301.15,5.45,D,0
36.68045,40.59868,343.57,0.49,0.4,2024-11-07,957,N,VIIRS,n,2,300.39,6.3,D,0
36.72506,40.22779,331.04,0.51,0.41,2024-11-07,957,N,VIIRS,n,2,301.85,2.42,D,0
36.72548,40.22884,330.53,0.51,0.41,2024-11-07,957,N,VIIRS,n,2,301.89,3.2,D,0
36.8101,43.49919,333.18,0.4,0.37,2024-11-07,957,N,VIIRS,n,2,302.88,3.2,D,0
36.82669,42.81079,342.05,0.41,0.37,2024-11-07,957,N,VIIRS,n,2,303.22,2.93,D,0
36.89388,43.43066,329.69,0.4,0.37,2024-11-07,957,N,VIIRS,n,2,289.97,2.12,D,2
36.90796,43.39008,345.78,0.4,0.37,2024-11-07,957,N,VIIRS,n,2,293.76,5.32,D,2
37.04473,42.49115,338.25,0.42,0.38,2024-11-07,957,N,VIIRS,n,2,301.93,4.74,D,0
37.04815,42.49025,346.88,0.42,0.38,2024-11-07,957,N,VIIRS,n,2,300.94,4.74,D,0
37.08959,42.90602,334.81,0.41,0.37,2024-11-07,957,N,VIIRS,n,2,302.41,3.51,D,0
37.09298,42.90515,338.14,0.41,0.37,2024-11-07,957,N,VIIRS,n,2,306.88,6.56,D,0
37.16928,42.83883,345.42,0.41,0.37,2024-11-07,957,N,VIIRS,n,2,302.24,5.67,D,0
37.17359,42.56037,344.87,0.42,0.37,2024-11-07,957,N,VIIRS,n,2,299.11,5.25,D,0
37.18591,42.61029,331.23,0.41,0.37,2024-11-07,957,N,VIIRS,n,2,302.07,1.66,D,0
37.20728,42.59013,341.37,0.41,0.37,2024-11-07,957,N,VIIRS,n,2,302.44,4.92,D,0
37.21766,42.56804,337.47,0.41,0.37,2024-11-07,957,N,VIIRS,n,2,301.87,5.48,D,0
36.51956,36.45801,327.65,0.52,0.5,2024-11-07,958,N,VIIRS,n,2,294.4,3.16,D,0
36.7438,35.00757,341.02,0.62,0.54,2024-11-07,958,N,VIIRS,n,2,299.79,8.82,D,0
36.80603,39.03305,328.75,0.38,0.43,2024-11-07,958,N,VIIRS,n,2,296.32,5.57,D,0
36.80791,39.02731,338.34,0.38,0.43,2024-11-07,958,N,VIIRS,n,2,297.33,4.04,D,0
36.80877,39.03155,354.12,0.38,0.43,2024-11-07,958,N,VIIRS,n,2,299.89,13.47,D,0
36.80907,39.02758,340.3,0.38,0.43,2024-11-07,958,N,VIIRS,n,2,297.57,6.76,D,0
36.80996,39.0318,341.06,0.38,0.43,2024-11-07,958,N,VIIRS,n,2,296.16,5.57,D,0
36.90636,38.7247,339.23,0.39,0.44,2024-11-07,958,N,VIIRS,n,2,294.95,5.6,D,0
36.92389,39.56107,330.91,0.54,0.42,2024-11-07,958,N,VIIRS,n,2,298.55,3.04,D,0
36.92488,39.56514,331.4,0.54,0.42,2024-11-07,958,N,VIIRS,n,2,298.01,3.18,D,0
36.94527,40.09097,329.9,0.51,0.41,2024-11-07,958,N,VIIRS,n,2,299.09,4.75,D,0
